        f (GHz),               Φ_pow[1] (W),               Φ_pow[2] (W),               Φ_pow[3] (W)
 2.43649500e+00,        +1.405642102871e-03,        -4.491356418656e-06,        +9.375302962605e-05
 2.43650000e+00,        +1.409638115039e-03,        -4.494896608860e-06,        +9.375245583502e-05
 2.43650500e+00,        +1.413652025885e-03,        -4.498449868984e-06,        +9.375182494988e-05
 2.43651000e+00,        +1.417683942299e-03,        -4.502016267067e-06,        +9.375113646415e-05
 2.43651500e+00,        +1.421733971963e-03,        -4.505595875462e-06,        +9.375038986679e-05
 2.43652000e+00,        +1.425802223371e-03,        -4.509188765242e-06,        +9.374958464222e-05
 2.43652500e+00,        +1.429888805823e-03,        -4.512795003338e-06,        +9.374872027021e-05
 2.43653000e+00,        +1.433993829445e-03,        -4.516414667227e-06,        +9.374779622590e-05
 2.43653500e+00,        +1.438117405185e-03,        -4.520047824175e-06,        +9.374681197969e-05
 2.43654000e+00,        +1.442259644829e-03,        -4.523694551587e-06,        +9.374576699724e-05
 2.43654500e+00,        +1.446420661005e-03,        -4.527354922317e-06,        +9.374466073939e-05
 2.43655000e+00,        +1.450600567188e-03,        -4.531029007828e-06,        +9.374349266213e-05
 2.43655500e+00,        +1.454799477715e-03,        -4.534716881480e-06,        +9.374226221657e-05
 2.43656000e+00,        +1.459017507784e-03,        -4.538418622778e-06,        +9.374096884882e-05
 2.43656500e+00,        +1.463254773469e-03,        -4.542134303839e-06,        +9.373961200004e-05
 2.43657000e+00,        +1.467511391725e-03,        -4.545863998592e-06,        +9.373819110629e-05
 2.43657500e+00,        +1.471787480394e-03,        -4.549607788301e-06,        +9.373670559857e-05
 2.43658000e+00,        +1.476083158219e-03,        -4.553365747947e-06,        +9.373515490270e-05
 2.43658500e+00,        +1.480398544843e-03,        -4.557137956022e-06,        +9.373353843929e-05
 2.43659000e+00,        +1.484733760829e-03,        -4.560924488355e-06,        +9.373185562370e-05
 2.43659500e+00,        +1.489088927657e-03,        -4.564725420892e-06,        +9.373010586597e-05
 2.43660000e+00,        +1.493464167742e-03,        -4.568540845113e-06,        +9.372828857078e-05
 2.43660500e+00,        +1.497859604435e-03,        -4.572370828076e-06,        +9.372640313739e-05
 2.43661000e+00,        +1.502275362035e-03,        -4.576215457795e-06,        +9.372444895957e-05
 2.43661500e+00,        +1.506711565800e-03,        -4.580074808292e-06,        +9.372242542556e-05
 2.43662000e+00,        +1.511168341951e-03,        -4.583948966878e-06,        +9.372033191801e-05
 2.43662500e+00,        +1.515645817684e-03,        -4.587838013541e-06,        +9.371816781395e-05
 2.43663000e+00,        +1.520144121179e-03,        -4.591742030175e-06,        +9.371593248466e-05
 2.43663500e+00,        +1.524663381608e-03,        -4.595661104232e-06,        +9.371362529568e-05
 2.43664000e+00,        +1.529203729145e-03,        -4.599595314148e-06,        +9.371124560674e-05
 2.43664500e+00,        +1.533765294975e-03,        -4.603544751162e-06,        +9.370879277167e-05
 2.43665000e+00,        +1.538348211303e-03,        -4.607509490977e-06,        +9.370626613837e-05
 2.43665500e+00,        +1.542952611365e-03,        -4.611489625180e-06,        +9.370366504870e-05
 2.43666000e+00,        +1.547578629436e-03,        -4.615485240949e-06,        +9.370098883851e-05
 2.43666500e+00,        +1.552226400840e-03,        -4.619496426114e-06,        +9.369823683748e-05
 2.43667000e+00,        +1.556896061961e-03,        -4.623523266190e-06,        +9.369540836912e-05
 2.43667500e+00,        +1.561587750254e-03,        -4.627565845695e-06,        +9.369250275067e-05
 2.43668000e+00,        +1.566301604247e-03,        -4.631624259097e-06,        +9.368951929306e-05
 2.43668500e+00,        +1.571037763566e-03,        -4.635698593508e-06,        +9.368645730082e-05
 2.43669000e+00,        +1.575796368930e-03,        -4.639788938400e-06,        +9.368331607203e-05
 2.43669500e+00,        +1.580577562170e-03,        -4.643895388143e-06,        +9.368009489826e-05
 2.43670000e+00,        +1.585381486240e-03,        -4.648018036943e-06,        +9.367679306448e-05
 2.43670500e+00,        +1.590208285223e-03,        -4.652156961511e-06,        +9.367340984902e-05
 2.43671000e+00,        +1.595058104344e-03,        -4.656312274002e-06,        +9.366994452347e-05
 2.43671500e+00,        +1.599931089981e-03,        -4.660484058048e-06,        +9.366639635261e-05
 2.43672000e+00,        +1.604827389677e-03,        -4.664672406866e-06,        +9.366276459438e-05
 2.43672500e+00,        +1.609747152149e-03,        -4.668877419899e-06,        +9.365904849975e-05
 2.43673000e+00,        +1.614690527300e-03,        -4.673099188509e-06,        +9.365524731269e-05
 2.43673500e+00,        +1.619657666232e-03,        -4.677337814028e-06,        +9.365136027009e-05
 2.43674000e+00,        +1.624648721253e-03,        -4.681593390778e-06,        +9.364738660167e-05
 2.43674500e+00,        +1.629663845896e-03,        -4.685866018861e-06,        +9.364332552991e-05
 2.43675000e+00,        +1.634703194923e-03,        -4.690155795501e-06,        +9.363917626999e-05
 2.43675500e+00,        +1.639766924342e-03,        -4.694462816752e-06,        +9.363493802966e-05
 2.43676000e+00,        +1.644855191416e-03,        -4.698787184804e-06,        +9.363061000924e-05
 2.43676500e+00,        +1.649968154679e-03,        -4.703129004678e-06,        +9.362619140149e-05
 2.43677000e+00,        +1.655105973942e-03,        -4.707488373888e-06,        +9.362168139152e-05
 2.43677500e+00,        +1.660268810311e-03,        -4.711865395546e-06,        +9.361707915675e-05
 2.43678000e+00,        +1.665456826200e-03,        -4.716260170411e-06,        +9.361238386681e-05
 2.43678500e+00,        +1.670670185337e-03,        -4.720672809178e-06,        +9.360759468344e-05
 2.43679000e+00,        +1.675909052785e-03,        -4.725103410774e-06,        +9.360271076041e-05
 2.43679500e+00,        +1.681173594950e-03,        -4.729552081687e-06,        +9.359773124348e-05
 2.43680000e+00,        +1.686463979594e-03,        -4.734018924173e-06,        +9.359265527023e-05
 2.43680500e+00,        +1.691780375853e-03,        -4.738504053950e-06,        +9.358748197006e-05
 2.43681000e+00,        +1.697122954242e-03,        -4.743007573898e-06,        +9.358221046405e-05
 2.43681500e+00,        +1.702491886681e-03,        -4.747529593384e-06,        +9.357683986486e-05
 2.43682000e+00,        +1.707887346493e-03,        -4.752070224502e-06,        +9.357136927670e-05
 2.43682500e+00,        +1.713309508435e-03,        -4.756629574287e-06,        +9.356579779518e-05
 2.43683000e+00,        +1.718758548696e-03,        -4.761207756406e-06,        +9.356012450723e-05
 2.43683500e+00,        +1.724234644925e-03,        -4.765804879279e-06,        +9.355434849102e-05
 2.43684000e+00,        +1.729737976234e-03,        -4.770421058912e-06,        +9.354846881588e-05
 2.43684500e+00,        +1.735268723221e-03,        -4.775056410817e-06,        +9.354248454214e-05
 2.43685000e+00,        +1.740827067980e-03,        -4.779711044340e-06,        +9.353639472112e-05
 2.43685500e+00,        +1.746413194117e-03,        -4.784385085089e-06,        +9.353019839495e-05
 2.43686000e+00,        +1.752027286768e-03,        -4.789078636093e-06,        +9.352389459653e-05
 2.43686500e+00,        +1.757669532609e-03,        -4.793791824458e-06,        +9.351748234940e-05
 2.43687000e+00,        +1.763340119874e-03,        -4.798524766544e-06,        +9.351096066762e-05
 2.43687500e+00,        +1.769039238374e-03,        -4.803277579533e-06,        +9.350432855573e-05
 2.43688000e+00,        +1.774767079505e-03,        -4.808050386973e-06,        +9.349758500858e-05
 2.43688500e+00,        +1.780523836272e-03,        -4.812843307428e-06,        +9.349072901125e-05
 2.43689000e+00,        +1.786309703298e-03,        -4.817656460010e-06,        +9.348375953894e-05
 2.43689500e+00,        +1.792124876850e-03,        -4.822489979922e-06,        +9.347667555687e-05
 2.43690000e+00,        +1.797969554843e-03,        -4.827343976794e-06,        +9.346947602015e-05
 2.43690500e+00,        +1.803843936869e-03,        -4.832218581611e-06,        +9.346215987371e-05
 2.43691000e+00,        +1.809748224204e-03,        -4.837113920023e-06,        +9.345472605212e-05
 2.43691500e+00,        +1.815682619831e-03,        -4.842030124852e-06,        +9.344717347953e-05
 2.43692000e+00,        +1.821647328456e-03,        -4.846967313440e-06,        +9.343950106953e-05
 2.43692500e+00,        +1.827642556525e-03,        -4.851925620785e-06,        +9.343170772507e-05
 2.43693000e+00,        +1.833668512243e-03,        -4.856905180887e-06,        +9.342379233826e-05
 2.43693500e+00,        +1.839725405589e-03,        -4.861906118069e-06,        +9.341575379034e-05
 2.43694000e+00,        +1.845813448339e-03,        -4.866928565209e-06,        +9.340759095151e-05
 2.43694500e+00,        +1.851932854079e-03,        -4.871972658289e-06,        +9.339930268081e-05
 2.43695000e+00,        +1.858083838228e-03,        -4.877038531208e-06,        +9.339088782601e-05
 2.43695500e+00,        +1.864266618055e-03,        -4.882126315208e-06,        +9.338234522346e-05
 2.43696000e+00,        +1.870481412696e-03,        -4.887236151670e-06,        +9.337367369799e-05
 2.43696500e+00,        +1.876728443180e-03,        -4.892368178037e-06,        +9.336487206277e-05
 2.43697000e+00,        +1.883007932438e-03,        -4.897522533407e-06,        +9.335593911915e-05
 2.43697500e+00,        +1.889320105335e-03,        -4.902699351751e-06,        +9.334687365658e-05
 2.43698000e+00,        +1.895665188680e-03,        -4.907898779627e-06,        +9.333767445244e-05
 2.43698500e+00,        +1.902043411252e-03,        -4.913120957958e-06,        +9.332834027190e-05
 2.43699000e+00,        +1.908455003816e-03,        -4.918366031757e-06,        +9.331886986782e-05
 2.43699500e+00,        +1.914900199149e-03,        -4.923634137379e-06,        +9.330926198053e-05
 2.43700000e+00,        +1.921379232057e-03,        -4.928925430884e-06,        +9.329951533780e-05
 2.43700500e+00,        +1.927892339399e-03,        -4.934240051415e-06,        +9.328962865462e-05
 2.43701000e+00,        +1.934439760106e-03,        -4.939578151099e-06,        +9.327960063303e-05
 2.43701500e+00,        +1.941021735203e-03,        -4.944939877254e-06,        +9.326942996208e-05
 2.43702000e+00,        +1.947638507835e-03,        -4.950325379898e-06,        +9.325911531756e-05
 2.43702500e+00,        +1.954290323282e-03,        -4.955734812123e-06,        +9.324865536195e-05
 2.43703000e+00,        +1.960977428991e-03,        -4.961168326558e-06,        +9.323804874417e-05
 2.43703500e+00,        +1.967700074587e-03,        -4.966626077829e-06,        +9.322729409953e-05
 2.43704000e+00,        +1.974458511912e-03,        -4.972108216249e-06,        +9.321639004948e-05
 2.43704500e+00,        +1.981252995030e-03,        -4.977614911545e-06,        +9.320533520148e-05
 2.43705000e+00,        +1.988083780268e-03,        -4.983146306492e-06,        +9.319412814890e-05
 2.43705500e+00,        +1.994951126225e-03,        -4.988702566796e-06,        +9.318276747075e-05
 2.43706000e+00,        +2.001855293811e-03,        -4.994283856454e-06,        +9.317125173159e-05
 2.43706500e+00,        +2.008796546257e-03,        -4.999890334465e-06,        +9.315957948136e-05
 2.43707000e+00,        +2.015775149151e-03,        -5.005522161233e-06,        +9.314774925513e-05
 2.43707500e+00,        +2.022791370460e-03,        -5.011179506967e-06,        +9.313575957307e-05
 2.43708000e+00,        +2.029845480551e-03,        -5.016862533564e-06,        +9.312360894013e-05
 2.43708500e+00,        +2.036937752225e-03,        -5.022571411565e-06,        +9.311129584594e-05
 2.43709000e+00,        +2.044068460736e-03,        -5.028306309553e-06,        +9.309881876465e-05
 2.43709500e+00,        +2.051237883822e-03,        -5.034067392796e-06,        +9.308617615467e-05
 2.43710000e+00,        +2.058446301730e-03,        -5.039854835722e-06,        +9.307336645857e-05
 2.43710500e+00,        +2.065693997242e-03,        -5.045668821632e-06,        +9.306038810283e-05
 2.43711000e+00,        +2.072981255710e-03,        -5.051509510181e-06,        +9.304723949767e-05
 2.43711500e+00,        +2.080308365067e-03,        -5.057377086267e-06,        +9.303391903689e-05
 2.43712000e+00,        +2.087675615881e-03,        -5.063271724197e-06,        +9.302042509765e-05
 2.43712500e+00,        +2.095083301354e-03,        -5.069193605897e-06,        +9.300675604026e-05
 2.43713000e+00,        +2.102531717378e-03,        -5.075142909947e-06,        +9.299291020798e-05
 2.43713500e+00,        +2.110021162545e-03,        -5.081119817174e-06,        +9.297888592687e-05
 2.43714000e+00,        +2.117551938187e-03,        -5.087124520478e-06,        +9.296468150553e-05
 2.43714500e+00,        +2.125124348404e-03,        -5.093157194767e-06,        +9.295029523489e-05
 2.43715000e+00,        +2.132738700089e-03,        -5.099218030179e-06,        +9.293572538805e-05
 2.43715500e+00,        +2.140395302971e-03,        -5.105307215435e-06,        +9.292097022002e-05
 2.43716000e+00,        +2.148094469631e-03,        -5.111424944745e-06,        +9.290602796754e-05
 2.43716500e+00,        +2.155836515549e-03,        -5.117571402372e-06,        +9.289089684881e-05
 2.43717000e+00,        +2.163621759123e-03,        -5.123746789897e-06,        +9.287557506333e-05
 2.43717500e+00,        +2.171450521709e-03,        -5.129951301955e-06,        +9.286006079164e-05
 2.43718000e+00,        +2.179323127655e-03,        -5.136185129864e-06,        +9.284435219506e-05
 2.43718500e+00,        +2.187239904326e-03,        -5.142448473828e-06,        +9.282844741557e-05
 2.43719000e+00,        +2.195201182149e-03,        -5.148741538700e-06,        +9.281234457539e-05
 2.43719500e+00,        +2.203207294637e-03,        -5.155064524573e-06,        +9.279604177698e-05
 2.43720000e+00,        +2.211258578432e-03,        -5.161417632837e-06,        +9.277953710257e-05
 2.43720500e+00,        +2.219355373334e-03,        -5.167801077076e-06,        +9.276282861409e-05
 2.43721000e+00,        +2.227498022342e-03,        -5.174215057157e-06,        +9.274591435279e-05
 2.43721500e+00,        +2.235686871683e-03,        -5.180659780497e-06,        +9.272879233910e-05
 2.43722000e+00,        +2.243922270856e-03,        -5.187135466748e-06,        +9.271146057230e-05
 2.43722500e+00,        +2.252204572665e-03,        -5.193642324571e-06,        +9.269391703027e-05
 2.43723000e+00,        +2.260534133256e-03,        -5.200180571492e-06,        +9.267615966929e-05
 2.43723500e+00,        +2.268911312159e-03,        -5.206750419712e-06,        +9.265818642371e-05
 2.43724000e+00,        +2.277336472322e-03,        -5.213352091894e-06,        +9.263999520566e-05
