        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.43896000e+00,        +4.595973366276e-10,        +4.678693797404e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.100105663806e-12,        +4.569446984214e-03,        +7.953676020025e-12,        +1.699977892214e-02,        +2.100105663806e-12,        +4.569446984214e-03,        +7.953676020025e-12,        +1.699977892214e-02,        +1.172152077295e-12,        +2.550389186098e-03,        +4.768922674443e-12,        +1.019285057101e-02,        +4.556902882644e-10,        +9.914989751859e-01,        +4.501240109815e-10,        +9.620719595526e-01,        +6.347906220715e-13,        +1.381188643802e-03,        +5.022770064446e-12,        +1.073541095430e-02
 2.43896500e+00,        +4.599763832251e-10,        +4.682465051080e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.102171758957e-12,        +4.570173242847e-03,        +7.960552824763e-12,        +1.700077360519e-02,        +2.102171758957e-12,        +4.570173242847e-03,        +7.960552824763e-12,        +1.700077360519e-02,        +1.173270243827e-12,        +2.550718442543e-03,        +4.773113397352e-12,        +1.019359107923e-02,        +4.560655723340e-10,        +9.914978006833e-01,        +4.504855302781e-10,        +9.620691780158e-01,        +6.353688883717e-13,        +1.381307631311e-03,        +5.027308607869e-12,        +1.073645729979e-02
 2.43897000e+00,        +4.603562068069e-10,        +4.686244058823e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.104242564413e-12,        +4.570900822666e-03,        +7.967442611237e-12,        +1.700176625722e-02,        +2.104242564413e-12,        +4.570900822666e-03,        +7.967442611237e-12,        +1.700176625722e-02,        +1.174390905447e-12,        +2.551048271061e-03,        +4.777312377602e-12,        +1.019433114801e-02,        +4.564416248859e-10,        +9.914966239989e-01,        +4.508477942087e-10,        +9.620663980567e-01,        +6.359484510740e-13,        +1.381426907405e-03,        +5.031856684796e-12,        +1.073750453804e-02
 2.43897500e+00,        +4.607368117667e-10,        +4.690030864536e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.106318108916e-12,        +4.571629735508e-03,        +7.974345447289e-12,        +1.700275686369e-02,        +2.106318108916e-12,        +4.571629735508e-03,        +7.974345447289e-12,        +1.700275686369e-02,        +1.175514077200e-12,        +2.551378676890e-03,        +4.781519660239e-12,        +1.019507077532e-02,        +4.568184502625e-10,        +9.914954451128e-01,        +4.512108069958e-10,        +9.620636196824e-01,        +6.365293181156e-13,        +1.381546474819e-03,        +5.036414350314e-12,        +1.073855267861e-02
 2.43898000e+00,        +4.611182023727e-10,        +4.693825510866e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.108398420306e-12,        +4.572359992420e-03,        +7.981261399090e-12,        +1.700374541110e-02,        +2.108398420306e-12,        +4.572359992420e-03,        +7.981261399090e-12,        +1.700374541110e-02,        +1.176639773662e-12,        +2.551709664913e-03,        +4.785735289094e-12,        +1.019580995931e-02,        +4.571960526816e-10,        +9.914942640066e-01,        +4.515745727406e-10,        +9.620608428992e-01,        +6.371114971728e-13,        +1.381666336081e-03,        +5.040981657858e-12,        +1.073960173038e-02
 2.43898500e+00,        +4.615003829892e-10,        +4.697628041422e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.110483527004e-12,        +4.573091604678e-03,        +7.988190534481e-12,        +1.700473188606e-02,        +2.110483527004e-12,        +4.573091604678e-03,        +7.988190534481e-12,        +1.700473188606e-02,        +1.177768009717e-12,        +2.552041240115e-03,        +4.789959309027e-12,        +1.019654869818e-02,        +4.575744364564e-10,        +9.914930806614e-01,        +4.519390956366e-10,        +9.620580677134e-01,        +6.376949960868e-13,        +1.381786493776e-03,        +5.045558662002e-12,        +1.074065170233e-02
 2.43899000e+00,        +4.618833580159e-10,        +4.701438500165e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.112573457819e-12,        +4.573824583969e-03,        +7.995132921309e-12,        +1.700571627392e-02,        +2.112573457819e-12,        +4.573824583969e-03,        +7.995132921309e-12,        +1.700571627392e-02,        +1.178898800443e-12,        +2.552373407665e-03,        +4.794191765123e-12,        +1.019728698983e-02,        +4.579536059348e-10,        +9.914918950578e-01,        +4.523043799121e-10,        +9.620552941323e-01,        +6.382798228062e-13,        +1.381906950595e-03,        +5.050145417939e-12,        +1.074170260392e-02
 2.43899500e+00,        +4.622671320219e-10,        +4.705256932753e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.114668242509e-12,        +4.574558942272e-03,        +8.002088630559e-12,        +1.700669856062e-02,        +2.114668242509e-12,        +4.574558942272e-03,        +8.002088630559e-12,        +1.700669856062e-02,        +1.180032161425e-12,        +2.552706172864e-03,        +4.798432704339e-12,        +1.019802483247e-02,        +4.583335656324e-10,        +9.914907071756e-01,        +4.526704299576e-10,        +9.620525221621e-01,        +6.388659855466e-13,        +1.382027709286e-03,        +5.054741982816e-12,        +1.074275444478e-02
 2.43900000e+00,        +4.626517094273e-10,        +4.709083383352e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.116767909931e-12,        +4.575294691013e-03,        +8.009057730708e-12,        +1.700767873218e-02,        +2.116767909931e-12,        +4.575294691013e-03,        +8.009057730708e-12,        +1.700767873218e-02,        +1.181168107768e-12,        +2.553039540760e-03,        +4.802682172048e-12,        +1.019876222414e-02,        +4.587143199173e-10,        +9.914895169958e-01,        +4.530372500205e-10,        +9.620497518096e-01,        +6.394534922640e-13,        +1.382148772466e-03,        +5.059348411978e-12,        +1.074380723405e-02
 2.43900500e+00,        +4.630370948543e-10,        +4.712917898148e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.118872490391e-12,        +4.576031842672e-03,        +8.016040292930e-12,        +1.700865677308e-02,        +2.118872490391e-12,        +4.576031842672e-03,        +8.016040292930e-12,        +1.700865677308e-02,        +1.182306655332e-12,        +2.553373516876e-03,        +4.806940215582e-12,        +1.019949916265e-02,        +4.590958733572e-10,        +9.914883244974e-01,        +4.534048445429e-10,        +9.620469830825e-01,        +6.400423513252e-13,        +1.382270143014e-03,        +5.063964763421e-12,        +1.074486098179e-02
 2.43901000e+00,        +4.634232929174e-10,        +4.716760523251e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.120982013958e-12,        +4.576770409199e-03,        +8.023036388883e-12,        +1.700963266914e-02,        +2.120982013958e-12,        +4.576770409199e-03,        +8.023036388883e-12,        +1.700963266914e-02,        +1.183447819862e-12,        +2.553708106495e-03,        +4.811206882355e-12,        +1.020023564613e-02,        +4.594782305126e-10,        +9.914871296606e-01,        +4.537732179590e-10,        +9.620442159871e-01,        +6.406325710266e-13,        +1.382391823669e-03,        +5.068591094872e-12,        +1.074591569762e-02
 2.43901500e+00,        +4.638103082209e-10,        +4.720611304668e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.123096510711e-12,        +4.577510402593e-03,        +8.030046089831e-12,        +1.701060640576e-02,        +2.123096510711e-12,        +4.577510402593e-03,        +8.030046089831e-12,        +1.701060640576e-02,        +1.184591617103e-12,        +2.554043314922e-03,        +4.815482219614e-12,        +1.020097167257e-02,        +4.598613959334e-10,        +9.914859324653e-01,        +4.541423746934e-10,        +9.620414505305e-01,        +6.412241596660e-13,        +1.382513817180e-03,        +5.073227463996e-12,        +1.074697139114e-02
 2.43902000e+00,        +4.641981455047e-10,        +4.724470289763e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.125216011578e-12,        +4.578251835252e-03,        +8.037069469247e-12,        +1.701157796814e-02,        +2.125216011578e-12,        +4.578251835252e-03,        +8.037069469247e-12,        +1.701157796814e-02,        +1.185738063251e-12,        +2.554379147640e-03,        +4.819766276026e-12,        +1.020170724000e-02,        +4.602453743041e-10,        +9.914847328907e-01,        +4.545123193009e-10,        +9.620386867195e-01,        +6.418171257783e-13,        +1.382636126390e-03,        +5.077873930132e-12,        +1.074802807234e-02
 2.43902500e+00,        +4.645868094915e-10,        +4.728337525726e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.127340547569e-12,        +4.578994719840e-03,        +8.044106599716e-12,        +1.701254734027e-02,        +2.127340547569e-12,        +4.578994719840e-03,        +8.044106599716e-12,        +1.701254734027e-02,        +1.186887174525e-12,        +2.554715610252e-03,        +4.824059099913e-12,        +1.020244234610e-02,        +4.606301702915e-10,        +9.914835309157e-01,        +4.548830563204e-10,        +9.620359245622e-01,        +6.424114779224e-13,        +1.382758754226e-03,        +5.082530552567e-12,        +1.074908575142e-02
 2.43903000e+00,        +4.649763050632e-10,        +4.732213061340e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.129470150548e-12,        +4.579739069194e-03,        +8.051157556925e-12,        +1.701351450699e-02,        +2.129470150548e-12,        +4.579739069194e-03,        +8.051157556925e-12,        +1.701351450699e-02,        +1.188038967609e-12,        +2.555052708433e-03,        +4.828360741399e-12,        +1.020317698889e-02,        +4.610157887202e-10,        +9.914823265187e-01,        +4.552545904433e-10,        +9.620331640655e-01,        +6.430072248921e-13,        +1.382881703627e-03,        +5.087197392397e-12,        +1.075014443867e-02
 2.43903500e+00,        +4.653666370022e-10,        +4.736096944392e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.131604851694e-12,        +4.580484895577e-03,        +8.058222415076e-12,        +1.701447945363e-02,        +2.131604851694e-12,        +4.580484895577e-03,        +8.058222415076e-12,        +1.701447945363e-02,        +1.189193458830e-12,        +2.555390447605e-03,        +4.832671249611e-12,        +1.020391116642e-02,        +4.614022343164e-10,        +9.914811196794e-01,        +4.556269262650e-10,        +9.620304052360e-01,        +6.436043752859e-13,        +1.383004977391e-03,        +5.091874509477e-12,        +1.075120414397e-02
 2.43904000e+00,        +4.657578102810e-10,        +4.739989224570e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.133744683654e-12,        +4.581232212439e-03,        +8.065301250633e-12,        +1.701544216351e-02,        +2.133744683654e-12,        +4.581232212439e-03,        +8.065301250633e-12,        +1.701544216351e-02,        +1.190350665264e-12,        +2.555728833718e-03,        +4.836990675430e-12,        +1.020464487632e-02,        +4.617895119940e-10,        +9.914799103752e-01,        +4.560000685648e-10,        +9.620276480820e-01,        +6.442029381185e-13,        +1.383128578627e-03,        +5.096561966207e-12,        +1.075226487813e-02
 2.43904500e+00,        +4.661498298554e-10,        +4.743889951397e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.135889678805e-12,        +4.581981032724e-03,        +8.072394140307e-12,        +1.701640262108e-02,        +2.135889678805e-12,        +4.581981032724e-03,        +8.072394140307e-12,        +1.701640262108e-02,        +1.191510603863e-12,        +2.556067872496e-03,        +4.841319069713e-12,        +1.020537811651e-02,        +4.621776266504e-10,        +9.914786985845e-01,        +4.563740221050e-10,        +9.620248926108e-01,        +6.448029223245e-13,        +1.383252510302e-03,        +5.101259824654e-12,        +1.075332665159e-02
 2.43905000e+00,        +4.665427007322e-10,        +4.747799174902e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.138039869957e-12,        +4.582731369716e-03,        +8.079501161300e-12,        +1.701736081006e-02,        +2.138039869957e-12,        +4.582731369716e-03,        +8.079501161300e-12,        +1.701736081006e-02,        +1.192673291793e-12,        +2.556407569813e-03,        +4.845656483749e-12,        +1.020611088473e-02,        +4.625665832335e-10,        +9.914774842850e-01,        +4.567487916975e-10,        +9.620221388302e-01,        +6.454043369569e-13,        +1.383376775468e-03,        +5.105968147592e-12,        +1.075438947499e-02
 2.43905500e+00,        +4.669364279551e-10,        +4.751716945485e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.140195290038e-12,        +4.583483236489e-03,        +8.086622391735e-12,        +1.701831671480e-02,        +2.140195290038e-12,        +4.583483236489e-03,        +8.086622391735e-12,        +1.701831671480e-02,        +1.193838746294e-12,        +2.556747931453e-03,        +4.850002969312e-12,        +1.020684317891e-02,        +4.629563867277e-10,        +9.914762674549e-01,        +4.571243821893e-10,        +9.620193867474e-01,        +6.460071911049e-13,        +1.383501377123e-03,        +5.110686998179e-12,        +1.075545335888e-02
