        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.46975500e+00,        +1.229596249784e-10,        +1.748834033166e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.559863731807e-13,        +4.521698673677e-03,        +2.062863585895e-12,        +1.179565096958e-02,        +5.559863731807e-13,        +4.521698673677e-03,        +2.062863585895e-12,        +1.179565096958e-02,        +2.838130456045e-13,        +2.308180800440e-03,        +1.150174312036e-12,        +6.576806547814e-03,        +1.220115274385e-10,        +9.922893588840e-01,        +1.706021633018e-10,        +9.755194607749e-01,        +1.082981211767e-13,        +8.807616418453e-04,        +1.068202116780e-12,        +6.108081707708e-03
 2.46976000e+00,        +1.229082637409e-10,        +1.748315847073e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.557184816228e-13,        +4.521408607597e-03,        +2.061789776456e-12,        +1.179300513639e-02,        +5.557184816228e-13,        +4.521408607597e-03,        +2.061789776456e-12,        +1.179300513639e-02,        +2.836713315588e-13,        +2.307992342621e-03,        +1.149570464897e-12,        +6.575301978883e-03,        +1.219606365857e-10,        +9.922899638615e-01,        +1.705525924877e-10,        +9.755250618658e-01,        +1.082373419778e-13,        +8.806351882567e-04,        +1.067631978263e-12,        +6.106631018931e-03
 2.46976500e+00,        +1.228569431140e-10,        +1.747798068264e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.554507946905e-13,        +4.521118470083e-03,        +2.060716817117e-12,        +1.179035985069e-02,        +5.554507946905e-13,        +4.521118470083e-03,        +2.060716817117e-12,        +1.179035985069e-02,        +2.835297271430e-13,        +2.307803856718e-03,        +1.148967095669e-12,        +6.573797720297e-03,        +1.219097859808e-10,        +9.922905689401e-01,        +1.705030606232e-10,        +9.755306618035e-01,        +1.081766113385e-13,        +8.805087331380e-04,        +1.067062290366e-12,        +6.105180625505e-03
 2.46977000e+00,        +1.228056630812e-10,        +1.747280696571e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.551833124603e-13,        +4.520828262563e-03,        +2.059644707113e-12,        +1.178771511158e-02,        +5.551833124603e-13,        +4.520828262563e-03,        +2.059644707113e-12,        +1.178771511158e-02,        +2.833882323797e-13,        +2.307615343376e-03,        +1.148364204049e-12,        +6.572293772279e-03,        +1.218589756071e-10,        +9.922911741172e-01,        +1.704535676929e-10,        +9.755362605872e-01,        +1.081159292728e-13,        +8.803822768443e-04,        +1.066493053037e-12,        +6.103730528987e-03
 2.46977500e+00,        +1.227544235485e-10,        +1.746763731053e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.549160343389e-13,        +4.520537983867e-03,        +2.058573444796e-12,        +1.178507091829e-02,        +5.549160343389e-13,        +4.520537983867e-03,        +2.058573444796e-12,        +1.178507091829e-02,        +2.832468469648e-13,        +2.307426802039e-03,        +1.147761789015e-12,        +6.570790133841e-03,        +1.218082053716e-10,        +9.922917793950e-01,        +1.704041136063e-10,        +9.755418582204e-01,        +1.080552956432e-13,        +8.802558190538e-04,        +1.065924265137e-12,        +6.102280727425e-03
 2.46978000e+00,        +1.227032245153e-10,        +1.746247171704e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.546489603836e-13,        +4.520247634684e-03,        +2.057503030008e-12,        +1.178242727231e-02,        +5.546489603836e-13,        +4.520247634684e-03,        +2.057503030008e-12,        +1.178242727231e-02,        +2.831055709211e-13,        +2.307238233056e-03,        +1.147159850519e-12,        +6.569286806061e-03,        +1.217574752736e-10,        +9.922923847723e-01,        +1.703546983631e-10,        +9.755474546993e-01,        +1.079947104586e-13,        +8.801293599674e-04,        +1.065355926696e-12,        +6.100831222286e-03
 2.46978500e+00,        +1.226520659355e-10,        +1.745731018060e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.543820903566e-13,        +4.519957214974e-03,        +2.056433461805e-12,        +1.177978417368e-02,        +5.543820903566e-13,        +4.519957214974e-03,        +2.056433461805e-12,        +1.177978417368e-02,        +2.829644041218e-13,        +2.307049636413e-03,        +1.146558388025e-12,        +6.567783788931e-03,        +1.217067852674e-10,        +9.922929902490e-01,        +1.703053219190e-10,        +9.755530500239e-01,        +1.079341736624e-13,        +8.800028995778e-04,        +1.064788037198e-12,        +6.099382013510e-03
 2.46979000e+00,        +1.226009477561e-10,        +1.745215269594e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.541154239626e-13,        +4.519666724477e-03,        +2.055364739167e-12,        +1.177714162245e-02,        +5.541154239626e-13,        +4.519666724477e-03,        +2.055364739167e-12,        +1.177714162245e-02,        +2.828233464114e-13,        +2.306861011989e-03,        +1.145957400932e-12,        +6.566281082324e-03,        +1.216561353006e-10,        +9.922935958257e-01,        +1.702559842233e-10,        +9.755586441945e-01,        +1.078736851839e-13,        +8.798764378108e-04,        +1.064220596027e-12,        +6.097933100683e-03
 2.46979500e+00,        +1.225498699278e-10,        +1.744699925809e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.538489610433e-13,        +4.519376163921e-03,        +2.054296860814e-12,        +1.177449961695e-02,        +5.538489610433e-13,        +4.519376163921e-03,        +2.054296860814e-12,        +1.177449961695e-02,        +2.826823976953e-13,        +2.306672360091e-03,        +1.145356888597e-12,        +6.564778685740e-03,        +1.216055253241e-10,        +9.922942015012e-01,        +1.702066852288e-10,        +9.755642372132e-01,        +1.078132449841e-13,        +8.797499748279e-04,        +1.063653602718e-12,        +6.096484484143e-03
 2.46980000e+00,        +1.224988324113e-10,        +1.744184986314e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.535827012751e-13,        +4.519085532312e-03,        +2.053229826280e-12,        +1.177185815949e-02,        +5.535827012751e-13,        +4.519085532312e-03,        +2.053229826280e-12,        +1.177185815949e-02,        +2.825415578133e-13,        +2.306483680306e-03,        +1.144756850647e-12,        +6.563276599843e-03,        +1.215549552992e-10,        +9.922948072770e-01,        +1.701574248978e-10,        +9.755698290773e-01,        +1.077528529867e-13,        +8.796235104093e-04,        +1.063087056717e-12,        +6.095036163359e-03
 2.46980500e+00,        +1.224478351817e-10,        +1.743670450855e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.533166446305e-13,        +4.518794830544e-03,        +2.052163634794e-12,        +1.176921724967e-02,        +5.533166446305e-13,        +4.518794830544e-03,        +2.052163634794e-12,        +1.176921724967e-02,        +2.824008267392e-13,        +2.306294973040e-03,        +1.144157286725e-12,        +6.561774824850e-03,        +1.215044252012e-10,        +9.922954131516e-01,        +1.701082032061e-10,        +9.755754197861e-01,        +1.076925091812e-13,        +8.794970447731e-04,        +1.062520957826e-12,        +6.093588139346e-03
 2.46981000e+00,        +1.223968781715e-10,        +1.743156318760e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.530507907785e-13,        +4.518504058603e-03,        +2.051098284913e-12,        +1.176657688607e-02,        +5.530507907785e-13,        +4.518504058603e-03,        +2.051098284913e-12,        +1.176657688607e-02,        +2.822602042948e-13,        +2.306106238259e-03,        +1.143558196030e-12,        +6.560273360014e-03,        +1.214539349630e-10,        +9.922960191252e-01,        +1.700590200898e-10,        +9.755810093424e-01,        +1.076322134896e-13,        +8.793705778898e-04,        +1.061955305306e-12,        +6.092140411486e-03
 2.46981500e+00,        +1.223459613578e-10,        +1.742642589796e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.527851395670e-13,        +4.518213216294e-03,        +2.050033776272e-12,        +1.176393707049e-02,        +5.527851395670e-13,        +4.518213216294e-03,        +2.050033776272e-12,        +1.176393707049e-02,        +2.821196904023e-13,        +2.305917475913e-03,        +1.142959578321e-12,        +6.558772206149e-03,        +1.214034845620e-10,        +9.922966251980e-01,        +1.700098755261e-10,        +9.755865977432e-01,        +1.075719658748e-13,        +8.792441097435e-04,        +1.061390098866e-12,        +6.090692980194e-03
 2.46982000e+00,        +1.222950846991e-10,        +1.742129263549e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.525196907982e-13,        +4.517922303725e-03,        +2.048970107987e-12,        +1.176129780297e-02,        +5.525196907982e-13,        +4.517922303725e-03,        +2.048970107987e-12,        +1.176129780297e-02,        +2.819792849538e-13,        +2.305728686051e-03,        +1.142361433104e-12,        +6.557271363301e-03,        +1.213530739571e-10,        +9.922972313699e-01,        +1.699607694758e-10,        +9.755921849882e-01,        +1.075117662875e-13,        +8.791176403535e-04,        +1.060825338049e-12,        +6.089245845558e-03
 2.46982500e+00,        +1.222442481414e-10,        +1.741616339476e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.522544442372e-13,        +4.517631321178e-03,        +2.047907278821e-12,        +1.175865908238e-02,        +5.522544442372e-13,        +4.517631321178e-03,        +2.047907278821e-12,        +1.175865908238e-02,        +2.818389878193e-13,        +2.305539868783e-03,        +1.141763759717e-12,        +6.555770831021e-03,        +1.213027030946e-10,        +9.922978376403e-01,        +1.699117018868e-10,        +9.755977710791e-01,        +1.074516146721e-13,        +8.789911697755e-04,        +1.060261022289e-12,        +6.087799007491e-03
 2.46983000e+00,        +1.221934516424e-10,        +1.741103817157e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.519893995973e-13,        +4.517340268058e-03,        +2.046845288111e-12,        +1.175602091008e-02,        +5.519893995973e-13,        +4.517340268058e-03,        +2.046845288111e-12,        +1.175602091008e-02,        +2.816987988529e-13,        +2.305351023861e-03,        +1.141166557719e-12,        +6.554270609678e-03,        +1.212523719330e-10,        +9.922984440102e-01,        +1.698626727188e-10,        +9.756033560146e-01,        +1.073915109593e-13,        +8.788646978688e-04,        +1.059697151047e-12,        +6.086352465629e-03
 2.46983500e+00,        +1.221426951658e-10,        +1.740591696225e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.517245567951e-13,        +4.517049145234e-03,        +2.045784134819e-12,        +1.175338328487e-02,        +5.517245567951e-13,        +4.517049145234e-03,        +2.045784134819e-12,        +1.175338328487e-02,        +2.815587179988e-13,        +2.305162151668e-03,        +1.140569826611e-12,        +6.552770699094e-03,        +1.212020804358e-10,        +9.922990504783e-01,        +1.698136819371e-10,        +9.756089397953e-01,        +1.073314551281e-13,        +8.787382248480e-04,        +1.059133724007e-12,        +6.084906220707e-03
 2.46984000e+00,        +1.220919786798e-10,        +1.740079976363e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.514599156749e-13,        +4.516757952800e-03,        +2.044723818294e-12,        +1.175074620747e-02,        +5.514599156749e-13,        +4.516757952800e-03,        +2.044723818294e-12,        +1.175074620747e-02,        +2.814187451722e-13,        +2.304973252259e-03,        +1.139973566022e-12,        +6.551271099647e-03,        +1.211518285718e-10,        +9.922996570442e-01,        +1.697647295111e-10,        +9.756145224199e-01,        +1.072714471386e-13,        +8.786117507352e-04,        +1.058570740809e-12,        +6.083460273028e-03
 2.46984500e+00,        +1.220413021302e-10,        +1.739568657024e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.511954759229e-13,        +4.516466690391e-03,        +2.043664337515e-12,        +1.174810967801e-02,        +5.511954759229e-13,        +4.516466690391e-03,        +2.043664337515e-12,        +1.174810967801e-02,        +2.812788802097e-13,        +2.304784325471e-03,        +1.139377775343e-12,        +6.549771811206e-03,        +1.211016162871e-10,        +9.923002637087e-01,        +1.697158153887e-10,        +9.756201038887e-01,        +1.072114869172e-13,        +8.784852754423e-04,        +1.058008200819e-12,        +6.082014622112e-03
 2.46985000e+00,        +1.219906654726e-10,        +1.739057737770e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.509312372668e-13,        +4.516175357617e-03,        +2.042605691681e-12,        +1.174547369716e-02,        +5.509312372668e-13,        +4.516175357617e-03,        +2.042605691681e-12,        +1.174547369716e-02,        +2.811391229704e-13,        +2.304595371139e-03,        +1.138782454086e-12,        +6.548272833922e-03,        +1.210514435380e-10,        +9.923008704724e-01,        +1.696669395277e-10,        +9.756256842012e-01,        +1.071515743990e-13,        +8.783587988788e-04,        +1.057446103500e-12,        +6.080569267678e-03
 2.46985500e+00,        +1.219400686684e-10,        +1.738547218208e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.506671995946e-13,        +4.515883955193e-03,        +2.041547879776e-12,        +1.174283826401e-02,        +5.506671995946e-13,        +4.515883955193e-03,        +2.041547879776e-12,        +1.174283826401e-02,        +2.809994733847e-13,        +2.304406389576e-03,        +1.138187601741e-12,        +6.546774167653e-03,        +1.210013102858e-10,        +9.923014773340e-01,        +1.696181018908e-10,        +9.756312633581e-01,        +1.070917095550e-13,        +8.782323212091e-04,        +1.056884448490e-12,        +6.079124210265e-03
 2.46986000e+00,        +1.218895116738e-10,        +1.738037097902e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.504033627165e-13,        +4.515592483376e-03,        +2.040490900810e-12,        +1.174020337813e-02,        +5.504033627165e-13,        +4.515592483376e-03,        +2.040490900810e-12,        +1.174020337813e-02,        +2.808599313472e-13,        +2.304217380893e-03,        +1.137593217774e-12,        +6.545275812278e-03,        +1.209512164874e-10,        +9.923020842932e-01,        +1.695693024363e-10,        +9.756368413596e-01,        +1.070318923387e-13,        +8.781058424878e-04,        +1.056323235326e-12,        +6.077679450003e-03
 2.46986500e+00,        +1.218389944518e-10,        +1.737527376481e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.501397263365e-13,        +4.515300941309e-03,        +2.039434754313e-12,        +1.173756904161e-02,        +5.501397263365e-13,        +4.515300941309e-03,        +2.039434754313e-12,        +1.173756904161e-02,        +2.807204967112e-13,        +2.304028344737e-03,        +1.136999301829e-12,        +6.543777768448e-03,        +1.209011621061e-10,        +9.923026913514e-01,        +1.695205411284e-10,        +9.756424182034e-01,        +1.069721226803e-13,        +8.779793625315e-04,        +1.055762463502e-12,        +6.076234986526e-03
 2.46987000e+00,        +1.217885169592e-10,        +1.737018053511e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.498762903007e-13,        +4.515009329533e-03,        +2.038379439211e-12,        +1.173493525350e-02,        +5.498762903007e-13,        +4.515009329533e-03,        +2.038379439211e-12,        +1.173493525350e-02,        +2.805811693869e-13,        +2.303839281341e-03,        +1.136405853351e-12,        +6.542280035916e-03,        +1.208511470990e-10,        +9.923032985077e-01,        +1.694718179259e-10,        +9.756479938905e-01,        +1.069124005416e-13,        +8.778528814620e-04,        +1.055202132587e-12,        +6.074790820130e-03
 2.46987500e+00,        +1.217380791584e-10,        +1.736509128616e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.496130544606e-13,        +4.514717648414e-03,        +2.037324954623e-12,        +1.173230201356e-02,        +5.496130544606e-13,        +4.514717648414e-03,        +2.037324954623e-12,        +1.173230201356e-02,        +2.804419492896e-13,        +2.303650190871e-03,        +1.135812871875e-12,        +6.540782614715e-03,        +1.208011714288e-10,        +9.923039057614e-01,        +1.694231327929e-10,        +9.756535684206e-01,        +1.068527258849e-13,        +8.777263993613e-04,        +1.054642242196e-12,        +6.073346951168e-03
 2.46988000e+00,        +1.216876809984e-10,        +1.736000601284e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.493500185857e-13,        +4.514425898156e-03,        +2.036271299410e-12,        +1.172966932099e-02,        +5.493500185857e-13,        +4.514425898156e-03,        +2.036271299410e-12,        +1.172966932099e-02,        +2.803028362927e-13,        +2.303461073405e-03,        +1.135220356781e-12,        +6.539285504517e-03,        +1.207512350449e-10,        +9.923045131122e-01,        +1.693744856804e-10,        +9.756591417949e-01,        +1.067930986550e-13,        +8.775999162678e-04,        +1.054082791784e-12,        +6.071903379550e-03
 2.46988500e+00,        +1.216373224371e-10,        +1.735492471096e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.490871823498e-13,        +4.514134077833e-03,        +2.035218473009e-12,        +1.172703717766e-02,        +5.490871823498e-13,        +4.514134077833e-03,        +2.035218473009e-12,        +1.172703717766e-02,        +2.801638302342e-13,        +2.303271928556e-03,        +1.134628307658e-12,        +6.537788705826e-03,        +1.207013379058e-10,        +9.923051205616e-01,        +1.693258765481e-10,        +9.756647140118e-01,        +1.067335187755e-13,        +8.774734319778e-04,        +1.053523780787e-12,        +6.070460104743e-03
 2.46989000e+00,        +1.215870034398e-10,        +1.734984737700e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.488245456702e-13,        +4.513842188258e-03,        +2.034166474453e-12,        +1.172440558266e-02,        +5.488245456702e-13,        +4.513842188258e-03,        +2.034166474453e-12,        +1.172440558266e-02,        +2.800249310586e-13,        +2.303082756681e-03,        +1.134036724031e-12,        +6.536292218539e-03,        +1.206514799768e-10,        +9.923057281084e-01,        +1.692773053627e-10,        +9.756702850714e-01,        +1.066739862234e-13,        +8.773469466759e-04,        +1.052965208890e-12,        +6.069017127409e-03
 2.46989500e+00,        +1.215367239744e-10,        +1.734477400778e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.485621083736e-13,        +4.513550229387e-03,        +2.033115303117e-12,        +1.172177453684e-02,        +5.485621083736e-13,        +4.513550229387e-03,        +2.033115303117e-12,        +1.172177453684e-02,        +2.798861386741e-13,        +2.302893557778e-03,        +1.133445605538e-12,        +6.534796043057e-03,        +1.206016612264e-10,        +9.923063357525e-01,        +1.692287720934e-10,        +9.756758549723e-01,        +1.066145009564e-13,        +8.772204603673e-04,        +1.052407075721e-12,        +6.067574447780e-03
 2.46990000e+00,        +1.214864839817e-10,        +1.733970459735e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.482998701341e-13,        +4.513258200943e-03,        +2.032064957834e-12,        +1.171914403977e-02,        +5.482998701341e-13,        +4.513258200943e-03,        +2.032064957834e-12,        +1.171914403977e-02,        +2.797474529093e-13,        +2.302704331713e-03,        +1.132854951498e-12,        +6.533300179009e-03,        +1.205518815958e-10,        +9.923069434944e-01,        +1.691802766836e-10,        +9.756814237159e-01,        +1.065550628979e-13,        +8.770939729718e-04,        +1.051849380605e-12,        +6.066132065283e-03
 2.46990500e+00,        +1.214362834440e-10,        +1.733463914392e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.480378309067e-13,        +4.512966103409e-03,        +2.031015438131e-12,        +1.171651409221e-02,        +5.480378309067e-13,        +4.512966103409e-03,        +2.031015438131e-12,        +1.171651409221e-02,        +2.796088737343e-13,        +2.302515078726e-03,        +1.132264761677e-12,        +6.531804627005e-03,        +1.205021410673e-10,        +9.923075513332e-01,        +1.691318191161e-10,        +9.756869913000e-01,        +1.064956720341e-13,        +8.769674846250e-04,        +1.051292123372e-12,        +6.064689980814e-03
 2.46991000e+00,        +1.213861222842e-10,        +1.732957763981e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.477759902801e-13,        +4.512673936460e-03,        +2.029966742455e-12,        +1.171388469267e-02,        +5.477759902801e-13,        +4.512673936460e-03,        +2.029966742455e-12,        +1.171388469267e-02,        +2.794704009316e-13,        +2.302325798638e-03,        +1.131675035185e-12,        +6.530309386106e-03,        +1.204524395648e-10,        +9.923081592697e-01,        +1.690833993173e-10,        +9.756925577279e-01,        +1.064363282688e-13,        +8.768409952130e-04,        +1.050735303153e-12,        +6.063248193304e-03
 2.46991500e+00,        +1.213360004829e-10,        +1.732452008302e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.475143482603e-13,        +4.512381701072e-03,        +2.028918870132e-12,        +1.171125584091e-02,        +5.475143482603e-13,        +4.512381701072e-03,        +2.028918870132e-12,        +1.171125584091e-02,        +2.793320344921e-13,        +2.302136491894e-03,        +1.131085771722e-12,        +6.528814456628e-03,        +1.204027770685e-10,        +9.923087673021e-01,        +1.690350172686e-10,        +9.756981229986e-01,        +1.063770315989e-13,        +8.767145049739e-04,        +1.050178919811e-12,        +6.061806703900e-03
 2.46992000e+00,        +1.212859180084e-10,        +1.731946647042e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.472529045031e-13,        +4.512089395782e-03,        +2.027871821003e-12,        +1.170862754038e-02,        +5.472529045031e-13,        +4.512089395782e-03,        +2.027871821003e-12,        +1.170862754038e-02,        +2.791937742516e-13,        +2.301947157892e-03,        +1.130496971044e-12,        +6.527319839644e-03,        +1.203531535477e-10,        +9.923093754327e-01,        +1.689866729393e-10,        +9.757036871080e-01,        +1.063177819451e-13,        +8.765880136040e-04,        +1.049622972834e-12,        +6.060365511990e-03
 2.46992500e+00,        +1.212358748009e-10,        +1.731441679599e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.469916588452e-13,        +4.511797021663e-03,        +2.026825593456e-12,        +1.170599978814e-02,        +5.469916588452e-13,        +4.511797021663e-03,        +2.026825593456e-12,        +1.170599978814e-02,        +2.790556201072e-13,        +2.301757797068e-03,        +1.129908632357e-12,        +6.525825534119e-03,        +1.203035689426e-10,        +9.923099836600e-01,        +1.689383662724e-10,        +9.757092500600e-01,        +1.062585792659e-13,        +8.764615213148e-04,        +1.049067461676e-12,        +6.058924617771e-03
 2.46993000e+00,        +1.211858708324e-10,        +1.730937105695e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.467306111280e-13,        +4.511504578650e-03,        +2.025780186959e-12,        +1.170337258525e-02,        +5.467306111280e-13,        +4.511504578650e-03,        +2.025780186959e-12,        +1.170337258525e-02,        +2.789175719753e-13,        +2.301568409415e-03,        +1.129320755342e-12,        +6.524331540566e-03,        +1.202540232258e-10,        +9.923105919838e-01,        +1.688900972412e-10,        +9.757148118526e-01,        +1.061994235221e-13,        +8.763350281073e-04,        +1.048512386005e-12,        +6.057484021547e-03
 2.46993500e+00,        +1.211359060623e-10,        +1.730432924918e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.464697611128e-13,        +4.511212066487e-03,        +2.024735600761e-12,        +1.170074593245e-02,        +5.464697611128e-13,        +4.511212066487e-03,        +2.024735600761e-12,        +1.170074593245e-02,        +2.787796297316e-13,        +2.301378994832e-03,        +1.128733339549e-12,        +6.522837859218e-03,        +1.202045163567e-10,        +9.923112004048e-01,        +1.688418658062e-10,        +9.757203724851e-01,        +1.061403146572e-13,        +8.762085339307e-04,        +1.047957745341e-12,        +6.056043723222e-03
 2.46994000e+00,        +1.210859804255e-10,        +1.729929136622e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.462091085485e-13,        +4.510919485717e-03,        +2.023691833295e-12,        +1.169811982730e-02,        +5.462091085485e-13,        +4.510919485717e-03,        +2.023691833295e-12,        +1.169811982730e-02,        +2.786417932331e-13,        +2.301189553521e-03,        +1.128146384160e-12,        +6.521344489074e-03,        +1.201550482711e-10,        +9.923118089219e-01,        +1.687936719057e-10,        +9.757259319611e-01,        +1.060812526103e-13,        +8.760820388749e-04,        +1.047403539028e-12,        +6.054603722515e-03
 2.46994500e+00,        +1.210360939079e-10,        +1.729425740661e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.459486533159e-13,        +4.510626836086e-03,        +2.022648884407e-12,        +1.169549427218e-02,        +5.459486533159e-13,        +4.510626836086e-03,        +2.022648884407e-12,        +1.169549427218e-02,        +2.785040624205e-13,        +2.301000085416e-03,        +1.127559889042e-12,        +6.519851431208e-03,        +1.201056189548e-10,        +9.923124175356e-01,        +1.687455155258e-10,        +9.757314902766e-01,        +1.060222373519e-13,        +8.759555429192e-04,        +1.046849766860e-12,        +6.053164019979e-03
 2.46995000e+00,        +1.209862464700e-10,        +1.728922736642e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.456883951944e-13,        +4.510334117436e-03,        +2.021606753348e-12,        +1.169286926768e-02,        +5.456883951944e-13,        +4.510334117436e-03,        +2.021606753348e-12,        +1.169286926768e-02,        +2.783664371774e-13,        +2.300810590453e-03,        +1.126973853750e-12,        +6.518358685820e-03,        +1.200562283688e-10,        +9.923130262461e-01,        +1.686973966287e-10,        +9.757370474310e-01,        +1.059632688276e-13,        +8.758290460220e-04,        +1.046296428371e-12,        +6.051724615545e-03
 2.46995500e+00,        +1.209364380478e-10,        +1.728420123922e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.454283339320e-13,        +4.510041330277e-03,        +2.020565438574e-12,        +1.169024481148e-02,        +5.454283339320e-13,        +4.510041330277e-03,        +2.020565438574e-12,        +1.169024481148e-02,        +2.782289173615e-13,        +2.300621068826e-03,        +1.126388277481e-12,        +6.516866251969e-03,        +1.200068764495e-10,        +9.923136350526e-01,        +1.686493151532e-10,        +9.757426034275e-01,        +1.059043469786e-13,        +8.757025482818e-04,        +1.045743522922e-12,        +6.050285508997e-03
 2.46996000e+00,        +1.208866686210e-10,        +1.727917902298e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.451684693763e-13,        +4.509748474298e-03,        +2.019524939814e-12,        +1.168762090565e-02,        +5.451684693763e-13,        +4.509748474298e-03,        +2.019524939814e-12,        +1.168762090565e-02,        +2.780915028960e-13,        +2.300431520435e-03,        +1.125803160033e-12,        +6.515374130543e-03,        +1.199575631769e-10,        +9.923142439556e-01,        +1.686012710797e-10,        +9.757481582631e-01,        +1.058454717666e-13,        +8.755760496508e-04,        +1.045191050236e-12,        +6.048846700679e-03
 2.46996500e+00,        +1.208369381386e-10,        +1.727416071260e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.449088013343e-13,        +4.509455550000e-03,        +2.018485255840e-12,        +1.168499754878e-02,        +5.449088013343e-13,        +4.509455550000e-03,        +2.018485255840e-12,        +1.168499754878e-02,        +2.779541936701e-13,        +2.300241945482e-03,        +1.125218500766e-12,        +6.513882321039e-03,        +1.199082885005e-10,        +9.923148529543e-01,        +1.685532643596e-10,        +9.757537119395e-01,        +1.057866431443e-13,        +8.754495502272e-04,        +1.044639009797e-12,        +6.047408190631e-03
 2.46997000e+00,        +1.207872465683e-10,        +1.726914630482e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.446493296314e-13,        +4.509162557350e-03,        +2.017446386011e-12,        +1.168237474164e-02,        +5.446493296314e-13,        +4.509162557350e-03,        +2.017446386011e-12,        +1.168237474164e-02,        +2.778169895912e-13,        +2.300052343970e-03,        +1.124634299308e-12,        +6.512390823822e-03,        +1.198590523881e-10,        +9.923154620487e-01,        +1.685052949617e-10,        +9.757592644555e-01,        +1.057278610692e-13,        +8.753230500153e-04,        +1.044087401234e-12,        +6.045969979086e-03
 2.46997500e+00,        +1.207375938618e-10,        +1.726413579482e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.443900539209e-13,        +4.508869495477e-03,        +2.016408329604e-12,        +1.167975248555e-02,        +5.443900539209e-13,        +4.508869495477e-03,        +2.016408329604e-12,        +1.167975248555e-02,        +2.776798904845e-13,        +2.299862715521e-03,        +1.124050555162e-12,        +6.510899639120e-03,        +1.198098547920e-10,        +9.923160712402e-01,        +1.684573628395e-10,        +9.757648158100e-01,        +1.056691254593e-13,        +8.751965488088e-04,        +1.043536223917e-12,        +6.044532065315e-03
 2.46998000e+00,        +1.206879799895e-10,        +1.725912917962e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.441309742044e-13,        +4.508576365698e-03,        +2.015371085600e-12,        +1.167713077888e-02,        +5.441309742044e-13,        +4.508576365698e-03,        +2.015371085600e-12,        +1.167713077888e-02,        +2.775428963341e-13,        +2.299673060716e-03,        +1.123467267879e-12,        +6.509408766730e-03,        +1.197606956826e-10,        +9.923166805267e-01,        +1.684094679650e-10,        +9.757703660040e-01,        +1.056104363119e-13,        +8.750700469188e-04,        +1.042985477646e-12,        +6.043094450432e-03
