        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.44856500e+00,        +4.083710772284e-09,        +4.053466277791e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.665696591106e-11,        +6.527633174216e-03,        +6.145525858401e-11,        +1.516116192226e-02,        +2.665696591106e-11,        +6.527633174216e-03,        +6.145525858401e-11,        +1.516116192226e-02,        +1.386588611105e-11,        +3.395413359133e-03,        +4.157205065152e-11,        +1.025592611422e-02,        +4.036076874917e-09,        +9.883356339312e-01,        +3.898391928708e-09,        +9.617427805103e-01,        +7.111045345029e-12,        +1.741319535480e-03,        +5.204703984786e-11,        +1.284013145318e-02
 2.44857000e+00,        +4.094850323158e-09,        +4.064590875254e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.673667993519e-11,        +6.529342424065e-03,        +6.160852416450e-11,        +1.515737402738e-02,        +2.673667993519e-11,        +6.529342424065e-03,        +6.160852416450e-11,        +1.515737402738e-02,        +1.390671838948e-11,        +3.396148159759e-03,        +4.168238812884e-11,        +1.025500214120e-02,        +4.047075012330e-09,        +9.883328309809e-01,        +3.909104558535e-09,        +9.617461335001e-01,        +7.131912503354e-12,        +1.741678435234e-03,        +5.219540442541e-11,        +1.284149033134e-02
 2.44857500e+00,        +4.106051202170e-09,        +4.075776761153e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.681682833066e-11,        +6.531050639722e-03,        +6.176264766241e-11,        +1.515358943382e-02,        +2.681682833066e-11,        +6.531050639722e-03,        +6.176264766241e-11,        +1.515358943382e-02,        +1.394777341662e-11,        +3.396882486329e-03,        +4.179333686923e-11,        +1.025407899362e-02,        +4.058133707293e-09,        +9.883300298712e-01,        +3.919876194859e-09,        +9.617494834899e-01,        +7.152893129338e-12,        +1.742037002743e-03,        +5.234458176253e-11,        +1.284284808271e-02
 2.44858000e+00,        +4.117313969603e-09,        +4.087024495556e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.689741478308e-11,        +6.532757759465e-03,        +6.191763775243e-11,        +1.514980833116e-02,        +2.689741478308e-11,        +6.532757759465e-03,        +6.191763775243e-11,        +1.514980833116e-02,        +1.398905310358e-11,        +3.397616311717e-03,        +4.190490267851e-11,        +1.025315672174e-02,        +4.069253513531e-09,        +9.883272307075e-01,        +3.930707376090e-09,        +9.617528302962e-01,        +7.173988185349e-12,        +1.742395221329e-03,        +5.249457903429e-11,        +1.284420465093e-02
 2.44858500e+00,        +4.128639195467e-09,        +4.098334648253e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.697844304196e-11,        +6.534463721503e-03,        +6.207350325951e-11,        +1.514603090940e-02,        +2.697844304196e-11,        +6.534463721503e-03,        +6.207350325951e-11,        +1.514603090940e-02,        +1.403055939467e-11,        +3.398349608770e-03,        +4.201709146319e-11,        +1.025223537592e-02,        +4.080434994380e-09,        +9.883244335954e-01,        +3.941598649990e-09,        +9.617561737351e-01,        +7.195198650523e-12,        +1.742753074287e-03,        +5.264540354035e-11,        +1.284555997954e-02
 2.44859000e+00,        +4.140027455438e-09,        +4.109707794701e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.705991688718e-11,        +6.536168462274e-03,        +6.223025311728e-11,        +1.514225736378e-02,        +2.705991688718e-11,        +6.536168462274e-03,        +6.223025311728e-11,        +1.514225736378e-02,        +1.407229425044e-11,        +3.399082349552e-03,        +4.212990919405e-11,        +1.025131500794e-02,        +4.091678718788e-09,        +9.883216386437e-01,        +3.952550569743e-09,        +9.617595136178e-01,        +7.216525511840e-12,        +1.743110544439e-03,        +5.279706264670e-11,        +1.284691401047e-02
 2.44859500e+00,        +4.151479332895e-09,        +4.121144518056e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.714184014549e-11,        +6.537871917229e-03,        +6.238789638991e-11,        +1.513848789252e-02,        +2.714184014549e-11,        +6.537871917229e-03,        +6.238789638991e-11,        +1.513848789252e-02,        +1.411425965609e-11,        +3.399814505700e-03,        +4.224336192464e-11,        +1.025039567032e-02,        +4.102985263324e-09,        +9.883188459627e-01,        +3.963563695927e-09,        +9.617628497524e-01,        +7.237969768530e-12,        +1.743467614346e-03,        +5.294956381459e-11,        +1.284826668480e-02
 2.44860000e+00,        +4.162995419479e-09,        +4.132645409735e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.722421669507e-11,        +6.539574021074e-03,        +6.254644227792e-11,        +1.513472269617e-02,        +2.722421669507e-11,        +6.539574021074e-03,        +6.254644227792e-11,        +1.513472269617e-02,        +1.415645762371e-11,        +3.400546048518e-03,        +4.235745579638e-11,        +1.024947741624e-02,        +4.114355212726e-09,        +9.883160556640e-01,        +3.974638597052e-09,        +9.617661819447e-01,        +7.259532433265e-12,        +1.743824266368e-03,        +5.310291460853e-11,        +1.284961794289e-02
 2.44860500e+00,        +4.174576313669e-09,        +4.144211067990e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.730705045333e-11,        +6.541274707069e-03,        +6.270590010504e-11,        +1.513096197956e-02,        +2.730705045333e-11,        +6.541274707069e-03,        +6.270590010504e-11,        +1.513096197956e-02,        +1.419889018619e-11,        +3.401276948680e-03,        +4.247219702610e-11,        +1.024856029997e-02,        +4.125789158501e-09,        +9.883132678618e-01,        +3.985775848184e-09,        +9.617695099967e-01,        +7.281214528924e-12,        +1.744180482480e-03,        +5.325712267535e-11,        +1.285096772380e-02
 2.44861000e+00,        +4.186222621504e-09,        +4.155842098632e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.739034538206e-11,        +6.542973907158e-03,        +6.286627932799e-11,        +1.512720595152e-02,        +2.739034538206e-11,        +6.542973907158e-03,        +6.286627932799e-11,        +1.512720595152e-02,        +1.424155939985e-11,        +3.402007176278e-03,        +4.258759191319e-11,        +1.024764437687e-02,        +4.137287699632e-09,        +9.883104826723e-01,        +3.996976031637e-09,        +9.617728337062e-01,        +7.303017089944e-12,        +1.744536244305e-03,        +5.341219575400e-11,        +1.285231596542e-02
 2.44861500e+00,        +4.197934958034e-09,        +4.167539116480e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.747410549964e-11,        +6.544671552631e-03,        +6.302758955073e-11,        +1.512345482290e-02,        +2.747410549964e-11,        +6.544671552631e-03,        +6.302758955073e-11,        +1.512345482290e-02,        +1.428446735061e-11,        +3.402736701119e-03,        +4.270364685244e-11,        +1.024672970281e-02,        +4.148851444019e-09,        +9.883077002130e-01,        +4.008239738380e-09,        +9.617761528693e-01,        +7.324941165579e-12,        +1.744891533291e-03,        +5.356814169640e-11,        +1.285366260501e-02
 2.44862000e+00,        +4.209713945602e-09,        +4.179302743643e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.755833486613e-11,        +6.546367573247e-03,        +6.318984050913e-11,        +1.511970880914e-02,        +2.755833486613e-11,        +6.546367573247e-03,        +6.318984050913e-11,        +1.511970880914e-02,        +1.432761614647e-11,        +3.403465492338e-03,        +4.282036831924e-11,        +1.024581633488e-02,        +4.160481006773e-09,        +9.883049206039e-01,        +4.019567566372e-09,        +9.617794672775e-01,        +7.346987815910e-12,        +1.745246330475e-03,        +5.372496844220e-11,        +1.285500757846e-02
 2.44862500e+00,        +4.221560215106e-09,        +4.191133610785e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.764303759383e-11,        +6.548061897806e-03,        +6.335304208335e-11,        +1.511596812860e-02,        +2.764303759383e-11,        +6.548061897806e-03,        +6.335304208335e-11,        +1.511596812860e-02,        +1.437100792285e-11,        +3.404193518649e-03,        +4.293776288074e-11,        +1.024490433095e-02,        +4.172177011475e-09,        +9.883021439669e-01,        +4.030960121784e-09,        +9.617827767196e-01,        +7.369158114673e-12,        +1.745600616640e-03,        +5.388268403709e-11,        +1.285635082080e-02
 2.44863000e+00,        +4.233474405334e-09,        +4.203032356457e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.772821784055e-11,        +6.549754453602e-03,        +6.351720429486e-11,        +1.511223300417e-02,        +2.772821784055e-11,        +6.549754453602e-03,        +6.351720429486e-11,        +1.511223300417e-02,        +1.441464483928e-11,        +3.404920748102e-03,        +4.305583719093e-11,        +1.024399375008e-02,        +4.183940089507e-09,        +9.882993704261e-01,        +4.042418018349e-09,        +9.617860809801e-01,        +7.391453147450e-12,        +1.745954372167e-03,        +5.404129662201e-11,        +1.285769226568e-02
 2.44863500e+00,        +4.245457164833e-09,        +4.214999628965e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.781387982556e-11,        +6.551445167307e-03,        +6.368233732401e-11,        +1.510850366069e-02,        +2.781387982556e-11,        +6.551445167307e-03,        +6.368233732401e-11,        +1.510850366069e-02,        +1.445852908740e-11,        +3.405647148479e-03,        +4.317459800695e-11,        +1.024308465184e-02,        +4.195770881904e-09,        +9.882966001069e-01,        +4.053941879173e-09,        +9.617893798413e-01,        +7.413874015911e-12,        +1.746307577267e-03,        +5.420081446053e-11,        +1.285903184619e-02
 2.44864000e+00,        +4.257509148170e-09,        +4.227036082634e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.790002779817e-11,        +6.553133963356e-03,        +6.384845147340e-11,        +1.510478032958e-02,        +2.790002779817e-11,        +6.553133963356e-03,        +6.384845147340e-11,        +1.510478032958e-02,        +1.450266287516e-11,        +3.406372686573e-03,        +4.329405215600e-11,        +1.024217709753e-02,        +4.207670035667e-09,        +9.882938331385e-01,        +4.065532333120e-09,        +9.617926730795e-01,        +7.436421829466e-12,        +1.746660211561e-03,        +5.436124588461e-11,        +1.286036949340e-02
 2.44864500e+00,        +4.269631021282e-09,        +4.239142383158e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.798666608053e-11,        +6.554820765782e-03,        +6.401555722702e-11,        +1.510106324368e-02,        +2.798666608053e-11,        +6.554820765782e-03,        +6.401555722702e-11,        +1.510106324368e-02,        +1.454704844846e-11,        +3.407097329008e-03,        +4.341420658452e-11,        +1.024127114885e-02,        +4.219638209037e-09,        +9.882910696507e-01,        +4.077190019976e-09,        +9.617959604695e-01,        +7.459097716603e-12,        +1.747012254554e-03,        +5.452259937019e-11,        +1.286170513800e-02
 2.44865000e+00,        +4.281823457768e-09,        +4.251319203889e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.807379903824e-11,        +6.556505497048e-03,        +6.418366520818e-11,        +1.509735264044e-02,        +2.807379903824e-11,        +6.556505497048e-03,        +6.418366520818e-11,        +1.509735264044e-02,        +1.459168807628e-11,        +3.407821041713e-03,        +4.353506832380e-11,        +1.024036686871e-02,        +4.231676067836e-09,        +9.882883097759e-01,        +4.088915586871e-09,        +9.617992417816e-01,        +7.481902817129e-12,        +1.747363685337e-03,        +5.468488348515e-11,        +1.286303870929e-02
 2.44865500e+00,        +4.294087140598e-09,        +4.263567227547e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.816143109245e-11,        +6.558188078254e-03,        +6.435278620367e-11,        +1.509364876151e-02,        +2.816143109245e-11,        +6.558188078254e-03,        +6.435278620367e-11,        +1.509364876151e-02,        +1.463658405689e-11,        +3.408543790021e-03,        +4.365664450707e-11,        +1.023946432110e-02,        +4.243784287163e-09,        +9.882855536491e-01,        +4.100709689924e-09,        +9.618025167821e-01,        +7.504838285317e-12,        +1.747714482634e-03,        +5.484810691177e-11,        +1.286437013527e-02
 2.44866000e+00,        +4.306422760762e-09,        +4.275887144871e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.824956670984e-11,        +6.559868428905e-03,        +6.452293114592e-11,        +1.508995185322e-02,        +2.824956670984e-11,        +6.559868428905e-03,        +6.452293114592e-11,        +1.508995185322e-02,        +1.468173871275e-11,        +3.409265538564e-03,        +4.377894235637e-11,        +1.023856357128e-02,        +4.255963550052e-09,        +9.882828014078e-01,        +4.112572992940e-09,        +9.618057852329e-01,        +7.527905287306e-12,        +1.748064624750e-03,        +5.501227842867e-11,        +1.286569934257e-02
 2.44866500e+00,        +4.318831021503e-09,        +4.288279658851e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.833821043523e-11,        +6.561546468046e-03,        +6.469411116394e-11,        +1.508626216353e-02,        +2.833821043523e-11,        +6.561546468046e-03,        +6.469411116394e-11,        +1.508626216353e-02,        +1.472715440705e-11,        +3.409986251772e-03,        +4.390196922250e-11,        +1.023766468492e-02,        +4.268214551651e-09,        +9.882800531903e-01,        +4.124506171495e-09,        +9.618090468942e-01,        +7.551105009691e-12,        +1.748414089853e-03,        +5.517740696928e-11,        +1.286702625735e-02
 2.44867000e+00,        +4.331312632512e-09,        +4.300745478921e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.842736684531e-11,        +6.563222112374e-03,        +6.486633751851e-11,        +1.508257994723e-02,        +2.842736684531e-11,        +6.563222112374e-03,        +6.486633751851e-11,        +1.508257994723e-02,        +1.477283352033e-11,        +3.410705893045e-03,        +4.402573253151e-11,        +1.023676772952e-02,        +4.280537993499e-09,        +9.882773091391e-01,        +4.136509907331e-09,        +9.618123015196e-01,        +7.574438647289e-12,        +1.748762855499e-03,        +5.534350154004e-11,        +1.286835080367e-02
 2.44867500e+00,        +4.343868314245e-09,        +4.313285325278e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.851704058242e-11,        +6.564895277534e-03,        +6.503962165226e-11,        +1.507890546241e-02,        +2.851704058242e-11,        +6.564895277534e-03,        +6.503962165226e-11,        +1.507890546241e-02,        +1.481877846758e-11,        +3.411424425319e-03,        +4.415023982500e-11,        +1.023587277342e-02,        +4.292934587783e-09,        +9.882745693982e-01,        +4.148584892520e-09,        +9.618155488595e-01,        +7.597907412072e-12,        +1.749110898955e-03,        +5.551057128064e-11,        +1.286967290462e-02
 2.44868000e+00,        +4.356498798031e-09,        +4.325899928989e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.860723635502e-11,        +6.566565878072e-03,        +6.521397519205e-11,        +1.507523897052e-02,        +2.860723635502e-11,        +6.566565878072e-03,        +6.521397519205e-11,        +1.507523897052e-02,        +1.486499169855e-11,        +3.412141811050e-03,        +4.427549876144e-11,        +1.023497988586e-02,        +4.305405057444e-09,        +9.882718341137e-01,        +4.160731829570e-09,        +9.618187886613e-01,        +7.621512533286e-12,        +1.749458197195e-03,        +5.567862546525e-11,        +1.287099248231e-02
 2.44868500e+00,        +4.369204822640e-09,        +4.338590028560e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.869795891003e-11,        +6.568233826286e-03,        +6.538940991156e-11,        +1.507158073962e-02,        +2.869795891003e-11,        +6.568233826286e-03,        +6.538940991156e-11,        +1.507158073962e-02,        +1.491147568373e-11,        +3.412858011706e-03,        +4.440151708475e-11,        +1.023408913782e-02,        +4.317950132796e-09,        +9.882691034354e-01,        +4.172951428110e-09,        +9.618220206657e-01,        +7.645255250134e-12,        +1.749804726599e-03,        +5.584767345389e-11,        +1.287230945682e-02
 2.44869000e+00,        +4.381987140027e-09,        +4.351356375682e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.878921307814e-11,        +6.569899033970e-03,        +6.556593779710e-11,        +1.506793103951e-02,        +2.878921307814e-11,        +6.569899033970e-03,        +6.556593779710e-11,        +1.506793103951e-02,        +1.495823293730e-11,        +3.413572988533e-03,        +4.452830267772e-11,        +1.023320060075e-02,        +4.330570557188e-09,        +9.882663775141e-01,        +4.185244410434e-09,        +9.618252446120e-01,        +7.669136823746e-12,        +1.750150463403e-03,        +5.601772477278e-11,        +1.287362374772e-02
 2.44869500e+00,        +4.394846510969e-09,        +4.364199730859e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.888100373875e-11,        +6.571561411000e-03,        +6.574357099920e-11,        +1.506429014565e-02,        +2.888100373875e-11,        +6.571561411000e-03,        +6.574357099920e-11,        +1.506429014565e-02,        +1.500526599945e-11,        +3.414286701936e-03,        +4.465586352183e-11,        +1.023231434759e-02,        +4.343267082703e-09,        +9.882636565037e-01,        +4.197611507285e-09,        +9.618284602338e-01,        +7.693158527933e-12,        +1.750495383339e-03,        +5.618878905289e-11,        +1.287493527292e-02
 2.44870000e+00,        +4.407783706246e-09,        +4.377120864600e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.897333582842e-11,        +6.573220865481e-03,        +6.592232184950e-11,        +1.506065833883e-02,        +2.897333582842e-11,        +6.573220865481e-03,        +6.592232184950e-11,        +1.506065833883e-02,        +1.505257744070e-11,        +3.414999111541e-03,        +4.478420770916e-11,        +1.023143045269e-02,        +4.356040471325e-09,        +9.882609405613e-01,        +4.210053458996e-09,        +9.618316672598e-01,        +7.717321651360e-12,        +1.750839461661e-03,        +5.636087604535e-11,        +1.287624394866e-02
 2.44870500e+00,        +4.420799508652e-09,        +4.390120559426e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.906621435691e-11,        +6.574877304438e-03,        +6.610220288249e-11,        +1.505703590316e-02,        +2.906621435691e-11,        +6.574877304438e-03,        +6.610220288249e-11,        +1.505703590316e-02,        +1.510016986998e-11,        +3.415710176503e-03,        +4.491334346073e-11,        +1.023054899126e-02,        +4.368891496923e-09,        +9.882582298457e-01,        +4.222571017432e-09,        +9.618348654153e-01,        +7.741627501850e-12,        +1.751182673337e-03,        +5.653399565016e-11,        +1.287754969024e-02
 2.44871000e+00,        +4.433894710880e-09,        +4.403199607750e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.915964438973e-11,        +6.576530633029e-03,        +6.628322681406e-11,        +1.505342312835e-02,        +2.915964438973e-11,        +6.576530633029e-03,        +6.628322681406e-11,        +1.505342312835e-02,        +1.514804592591e-11,        +3.416419855152e-03,        +4.504327910754e-11,        +1.022967004000e-02,        +4.381820943163e-09,        +9.882555245190e-01,        +4.235164943943e-09,        +9.618380544204e-01,        +7.766077401721e-12,        +1.751524992838e-03,        +5.670815788556e-11,        +1.287885241127e-02
 2.44871500e+00,        +4.447070117580e-09,        +4.416358813944e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.925363106385e-11,        +6.578180755056e-03,        +6.646540656650e-11,        +1.504982030823e-02,        +2.925363106385e-11,        +6.578180755056e-03,        +6.646540656650e-11,        +1.504982030823e-02,        +1.519620828470e-11,        +3.417128105228e-03,        +4.517402311012e-11,        +1.022879367670e-02,        +4.394829605540e-09,        +9.882528247454e-01,        +4.247836011350e-09,        +9.618412339910e-01,        +7.790672691954e-12,        +1.751866394271e-03,        +5.688337291655e-11,        +1.288015202410e-02
 2.44872000e+00,        +4.460326543730e-09,        +4.429598992700e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.934817957474e-11,        +6.579827572488e-03,        +6.664875525029e-11,        +1.504622774209e-02,        +2.934817957474e-11,        +6.579827572488e-03,        +6.664875525029e-11,        +1.504622774209e-02,        +1.524465965369e-11,        +3.417834883663e-03,        +4.530558404348e-11,        +1.022791998060e-02,        +4.407918289773e-09,        +9.882501306926e-01,        +4.260585002375e-09,        +9.618444038379e-01,        +7.815414728750e-12,        +1.752206851253e-03,        +5.705965103186e-11,        +1.288144843944e-02
 2.44872500e+00,        +4.473664816820e-09,        +4.442920971224e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.944329519266e-11,        +6.581470985925e-03,        +6.683328619173e-11,        +1.504264573343e-02,        +2.944329519266e-11,        +6.581470985925e-03,        +6.683328619173e-11,        +1.504264573343e-02,        +1.529340277958e-11,        +3.418540146789e-03,        +4.543797061812e-11,        +1.022704903202e-02,        +4.421087813960e-09,        +9.882474425302e-01,        +4.273412711741e-09,        +9.618475636678e-01,        +7.840304887856e-12,        +1.752546337038e-03,        +5.723700267386e-11,        +1.288274156677e-02
 2.44873000e+00,        +4.487085774362e-09,        +4.456325586739e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.953898324270e-11,        +6.583110893819e-03,        +6.701901290566e-11,        +1.503907459210e-02,        +2.953898324270e-11,        +6.583110893819e-03,        +6.701901290566e-11,        +1.503907459210e-02,        +1.534244043839e-11,        +3.419243849995e-03,        +4.557119165721e-11,        +1.022618091300e-02,        +4.434339006122e-09,        +9.882447604319e-01,        +4.286319943773e-09,        +9.618507131813e-01,        +7.865344559257e-12,        +1.752884824310e-03,        +5.741543840322e-11,        +1.288403131362e-02
 2.44873500e+00,        +4.500590267544e-09,        +4.469813690140e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.963524913292e-11,        +6.584747193414e-03,        +6.720594913929e-11,        +1.503551463175e-02,        +2.963524913292e-11,        +6.584747193414e-03,        +6.720594913929e-11,        +1.503551463175e-02,        +1.539177544972e-11,        +3.419945948140e-03,        +4.570525613106e-11,        +1.022531570653e-02,        +4.447672707807e-09,        +9.882420845730e-01,        +4.299307515920e-09,        +9.618538520753e-01,        +7.890535154617e-12,        +1.753222285423e-03,        +5.759496894952e-11,        +1.288531758641e-02
 2.44874000e+00,        +4.514179158619e-09,        +4.483386143385e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.973209833383e-11,        +6.586379780046e-03,        +6.739410884184e-11,        +1.503196617166e-02,        +2.973209833383e-11,        +6.586379780046e-03,        +6.739410884184e-11,        +1.503196617166e-02,        +1.544141066641e-11,        +3.420646395244e-03,        +4.584017313274e-11,        +1.022445349714e-02,        +4.461089771517e-09,        +9.882394151325e-01,        +4.312376256236e-09,        +9.618569800414e-01,        +7.915878101870e-12,        +1.753558692228e-03,        +5.777560517484e-11,        +1.288660028985e-02
 2.44874500e+00,        +4.527853322720e-09,        +4.497043821311e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.982953639137e-11,        +6.588008547382e-03,        +6.758350618978e-11,        +1.502842953620e-02,        +2.982953639137e-11,        +6.588008547382e-03,        +6.758350618978e-11,        +1.502842953620e-02,        +1.549134898113e-11,        +3.421345144595e-03,        +4.597595189616e-11,        +1.022359437066e-02,        +4.474591062499e-09,        +9.882367522919e-01,        +4.325527005127e-09,        +9.618600967660e-01,        +7.941374848623e-12,        +1.753894016128e-03,        +5.795735809784e-11,        +1.288787932712e-02
 2.44875000e+00,        +4.541613646879e-09,        +4.510787610645e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +2.992756891901e-11,        +6.589633387151e-03,        +6.777415557570e-11,        +1.502490505555e-02,        +2.992756891901e-11,        +6.589633387151e-03,        +6.777415557570e-11,        +1.502490505555e-02,        +1.554159332242e-11,        +3.422042148631e-03,        +4.611260178690e-11,        +1.022273841448e-02,        +4.488177457778e-09,        +9.882340962362e-01,        +4.338760614403e-09,        +9.618632019303e-01,        +7.967026860073e-12,        +1.754228228011e-03,        +5.814023887994e-11,        +1.288915459968e-02
 2.44875500e+00,        +4.555461031570e-09,        +4.524618411559e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.002620160925e-11,        +6.591254189458e-03,        +6.796607162833e-11,        +1.502139306481e-02,        +3.002620160925e-11,        +6.591254189458e-03,        +6.796607162833e-11,        +1.502139306481e-02,        +1.559214666057e-11,        +3.422737359076e-03,        +4.625013231726e-11,        +1.022188571728e-02,        +4.501849847678e-09,        +9.882314471531e-01,        +4.352077948768e-09,        +9.618662952104e-01,        +7.992835622035e-12,        +1.754561298328e-03,        +5.832425884633e-11,        +1.289042600749e-02
 2.44876000e+00,        +4.569396389480e-09,        +4.538537136434e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.012544022379e-11,        +6.592870842447e-03,        +6.815926919865e-11,        +1.501789390495e-02,        +3.012544022379e-11,        +6.592870842447e-03,        +6.815926919865e-11,        +1.501789390495e-02,        +1.564301200264e-11,        +3.423430726793e-03,        +4.638855313485e-11,        +1.022103636928e-02,        +4.515609134616e-09,        +9.882288052337e-01,        +4.365479884632e-09,        +9.618693762770e-01,        +8.018802638361e-12,        +1.754893197014e-03,        +5.850942946862e-11,        +1.289169344874e-02
 2.44876500e+00,        +4.583420647276e-09,        +4.552544711623e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.022529060610e-11,        +6.594483232533e-03,        +6.835376338429e-11,        +1.501440792218e-02,        +3.022529060610e-11,        +6.594483232533e-03,        +6.835376338429e-11,        +1.501440792218e-02,        +1.569419239892e-11,        +3.424122201887e-03,        +4.652787404006e-11,        +1.022019046211e-02,        +4.529456234836e-09,        +9.882261706720e-01,        +4.378967311810e-09,        +9.618724447957e-01,        +8.044929434230e-12,        +1.755223893537e-03,        +5.869576238833e-11,        +1.289295682006e-02
 2.44877000e+00,        +4.597534745509e-09,        +4.566642077366e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.032575868042e-11,        +6.596091244344e-03,        +6.854956952946e-11,        +1.501093546815e-02,        +3.032575868042e-11,        +6.596091244344e-03,        +6.854956952946e-11,        +1.501093546815e-02,        +1.574569094241e-11,        +3.424811733678e-03,        +4.666810498557e-11,        +1.021934808880e-02,        +4.543392078330e-09,        +9.882235436651e-01,        +4.392541133435e-09,        +9.618755004266e-01,        +8.071217555883e-12,        +1.755553356887e-03,        +5.888326941532e-11,        +1.289421601644e-02
 2.44877500e+00,        +4.611739635582e-09,        +4.580830184745e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.042685042771e-11,        +6.597694759903e-03,        +6.874670319018e-11,        +1.500747690214e-02,        +3.042685042771e-11,        +6.597694759903e-03,        +6.874670319018e-11,        +1.500747690214e-02,        +1.579751075669e-11,        +3.425499270341e-03,        +4.680925604801e-11,        +1.021850934442e-02,        +4.557417605833e-09,        +9.882209244144e-01,        +4.406202263022e-09,        +9.618785428229e-01,        +8.097668564285e-12,        +1.755881555370e-03,        +5.907196248526e-11,        +1.289547093057e-02
 2.44878000e+00,        +4.626036286107e-09,        +4.595110002055e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.052857193412e-11,        +6.599293660062e-03,        +6.894518021253e-11,        +1.500403258718e-02,        +3.052857193412e-11,        +6.599293660062e-03,        +6.894518021253e-11,        +1.500403258718e-02,        +1.584965502053e-11,        +3.426184759539e-03,        +4.695133748861e-11,        +1.021767432502e-02,        +4.571533775104e-09,        +9.882183131234e-01,        +4.419951630606e-09,        +9.618815716338e-01,        +8.124284047897e-12,        +1.756208456967e-03,        +5.926185374712e-11,        +1.289672145403e-02
 2.44878500e+00,        +4.640425679131e-09,        +4.609482511016e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.063092936148e-11,        +6.600887823553e-03,        +6.914501668837e-11,        +1.500060289265e-02,        +3.063092936148e-11,        +6.600887823553e-03,        +6.914501668837e-11,        +1.500060289265e-02,        +1.590212695299e-11,        +3.426868148003e-03,        +4.709435971775e-11,        +1.021684312831e-02,        +4.585741557202e-09,        +9.882157099993e-01,        +4.433790179100e-09,        +9.618845865026e-01,        +8.151065614901e-12,        +1.756534029100e-03,        +5.945295551048e-11,        +1.289796747648e-02
 2.44879000e+00,        +4.654908809962e-09,        +4.623948706611e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.073392894499e-11,        +6.602477126773e-03,        +6.934622895636e-11,        +1.499718819485e-02,        +3.073392894499e-11,        +6.602477126773e-03,        +6.934622895636e-11,        +1.499718819485e-02,        +1.595492981224e-11,        +3.427549381438e-03,        +4.723833329420e-11,        +1.021601585387e-02,        +4.600041936313e-09,        +9.882131152532e-01,        +4.447718864118e-09,        +9.618875870658e-01,        +8.178014892565e-12,        +1.756858238568e-03,        +5.964528024241e-11,        +1.289920888550e-02
