        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 2.43863500e+00,        +4.492348132427e-10,        +4.283397388162e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.152297783935e-12,        +4.791030704854e-03,        +7.279498835283e-12,        +1.699468476916e-02,        +2.152297783935e-12,        +4.791030704854e-03,        +7.279498835283e-12,        +1.699468476916e-02,        +1.183416745180e-12,        +2.634294383016e-03,        +4.469013689418e-12,        +1.043333897006e-02,        +1.109101522476e-10,        +2.468868150424e-01,        +1.132680716822e-10,        +2.644351233795e-01,        +1.201661075451e-10,        +2.674906396451e-01,        +9.732254712648e-11,        +2.272087745009e-01,        +4.847872749004e-11,        +1.079140041265e-01,        +5.290066897711e-11,        +1.235016604420e-01,        +4.457949083383e-11,        +9.923427463701e-02,        +5.110329189012e-11,        +1.193055120950e-01,        +1.211228520350e-10,        +2.696203599198e-01,        +9.710880479754e-11,        +2.267097726350e-01,        +6.417685619166e-13,        +1.428581541320e-03,        +4.887841818058e-12,        +1.141113320834e-02
 2.43864000e+00,        +4.495029442573e-10,        +4.286061998297e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.153824903693e-12,        +4.791570180372e-03,        +7.284224305432e-12,        +1.699514451337e-02,        +2.153824903693e-12,        +4.791570180372e-03,        +7.284224305432e-12,        +1.699514451337e-02,        +1.184234622126e-12,        +2.634542525817e-03,        +4.471945379683e-12,        +1.043369270314e-02,        +1.109512896063e-10,        +2.468310631194e-01,        +1.133233613824e-10,        +2.643997250329e-01,        +1.202460573664e-10,        +2.675089427168e-01,        +9.738676239572e-11,        +2.272173441131e-01,        +4.851087751475e-11,        +1.079211563228e-01,        +5.293657781489e-11,        +1.235086609478e-01,        +4.461160074986e-11,        +9.924651511142e-02,        +5.113920261373e-11,        +1.193151257122e-01,        +1.212028714283e-10,        +2.696375473770e-01,        +9.717301958593e-11,        +2.267186513507e-01,        +6.421880658733e-13,        +1.428662646325e-03,        +4.891106351966e-12,        +1.141165562679e-02
 2.43864500e+00,        +4.497713443551e-10,        +4.288729289024e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.155353620478e-12,        +4.792109696469e-03,        +7.288954397216e-12,        +1.699560383974e-02,        +2.155353620478e-12,        +4.792109696469e-03,        +7.288954397216e-12,        +1.699560383974e-02,        +1.185053344372e-12,        +2.634790675851e-03,        +4.474879978022e-12,        +1.043404625578e-02,        +1.109924658930e-10,        +2.467753165827e-01,        +1.133787052865e-10,        +2.643643318236e-01,        +1.203260875702e-10,        +2.675272426320e-01,        +9.745104208513e-11,        +2.272259112612e-01,        +4.854306111474e-11,        +1.079283100713e-01,        +5.297252394602e-11,        +1.235156625101e-01,        +4.464374336871e-11,        +9.925875431821e-02,        +5.117515024717e-11,        +1.193247388641e-01,        +1.212829714472e-10,        +2.696547322753e-01,        +9.723729876897e-11,        +2.267275274702e-01,        +6.426079963488e-13,        +1.428743748160e-03,        +4.894374193369e-12,        +1.141217797518e-02
 2.43865000e+00,        +4.500400139022e-10,        +4.291399263995e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.156883936585e-12,        +4.792649253302e-03,        +7.293689116598e-12,        +1.699606274762e-02,        +2.156883936585e-12,        +4.792649253302e-03,        +7.293689116598e-12,        +1.699606274762e-02,        +1.185872913120e-12,        +2.635038833185e-03,        +4.477817488306e-12,        +1.043439962782e-02,        +1.110336811556e-10,        +2.467195754282e-01,        +1.134341034652e-10,        +2.643289437477e-01,        +1.204061982673e-10,        +2.675455393917e-01,        +9.751538628224e-11,        +2.272344759445e-01,        +4.857527833561e-11,        +1.079354653699e-01,        +5.300850742254e-11,        +1.235226651299e-01,        +4.467591873784e-11,        +9.927099226234e-02,        +5.121113484337e-11,        +1.193343515553e-01,        +1.213631522022e-10,        +2.696719146145e-01,        +9.730164243445e-11,        +2.267364009935e-01,        +6.430283539495e-13,        +1.428824846870e-03,        +4.897645346868e-12,        +1.141270025364e-02
 2.43865500e+00,        +4.503089532585e-10,        +4.294071926797e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.158415854198e-12,        +4.793188850854e-03,        +7.298428469658e-12,        +1.699652123690e-02,        +2.158415854198e-12,        +4.793188850854e-03,        +7.298428469658e-12,        +1.699652123690e-02,        +1.186693329519e-12,        +2.635286997809e-03,        +4.480757914396e-12,        +1.043475281919e-02,        +1.110749354441e-10,        +2.466638396601e-01,        +1.134895559894e-10,        +2.642935608068e-01,        +1.204863895653e-10,        +2.675638329939e-01,        +9.757979507322e-11,        +2.272430381621e-01,        +4.860752922368e-11,        +1.079426222196e-01,        +5.304452829553e-11,        +1.235296688081e-01,        +4.470812690109e-11,        +9.928322894220e-02,        +5.124715645229e-11,        +1.193439637852e-01,        +1.214434138014e-10,        +2.696890943930e-01,        +9.736605066833e-11,        +2.267452719195e-01,        +6.434491392507e-13,        +1.428905942453e-03,        +4.900919816907e-12,        +1.141322246216e-02
 2.43866000e+00,        +4.505781627874e-10,        +4.296747281056e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.159949375556e-12,        +4.793728489178e-03,        +7.303172462456e-12,        +1.699697930724e-02,        +2.159949375556e-12,        +4.793728489178e-03,        +7.303172462456e-12,        +1.699697930724e-02,        +1.187514594744e-12,        +2.635535169741e-03,        +4.483701260172e-12,        +1.043510582980e-02,        +1.111162288077e-10,        +2.466081092796e-01,        +1.135450629304e-10,        +2.642581830005e-01,        +1.205666615737e-10,        +2.675821234386e-01,        +9.764426854492e-11,        +2.272515979132e-01,        +4.863981382346e-11,        +1.079497806164e-01,        +5.308058661583e-11,        +1.235366735434e-01,        +4.474036790560e-11,        +9.929546436255e-02,        +5.128321512605e-11,        +1.193535755574e-01,        +1.215237563539e-10,        +2.697062716091e-01,        +9.743052355773e-11,        +2.267541402477e-01,        +6.438703528411e-13,        +1.428987034919e-03,        +4.904197608012e-12,        +1.141374460079e-02
 2.43866500e+00,        +4.508476428491e-10,        +4.299425330361e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.161484502884e-12,        +4.794268168343e-03,        +7.307921100948e-12,        +1.699743695824e-02,        +2.161484502884e-12,        +4.794268168343e-03,        +7.307921100948e-12,        +1.699743695824e-02,        +1.188336709962e-12,        +2.635783349010e-03,        +4.486647529462e-12,        +1.043545865951e-02,        +1.111575612947e-10,        +2.465523842872e-01,        +1.136006243582e-10,        +2.642228103278e-01,        +1.206470144006e-10,        +2.676004107246e-01,        +9.770880678355e-11,        +2.272601551970e-01,        +4.867213218145e-11,        +1.079569405617e-01,        +5.311668243508e-11,        +1.235436793378e-01,        +4.477264179588e-11,        +9.930769852305e-02,        +5.131931091538e-11,        +1.193631868729e-01,        +1.216041799683e-10,        +2.697234462618e-01,        +9.749506118873e-11,        +2.267630059772e-01,        +6.442919953083e-13,        +1.429068124293e-03,        +4.907478724670e-12,        +1.141426666958e-02
 2.43867000e+00,        +4.511173938138e-10,        +4.302106078405e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.163021238460e-12,        +4.794807888417e-03,        +7.312674391302e-12,        +1.699789418957e-02,        +2.163021238460e-12,        +4.794807888417e-03,        +7.312674391302e-12,        +1.699789418957e-02,        +1.189159676370e-12,        +2.636031535643e-03,        +4.489596726217e-12,        +1.043581130822e-02,        +1.111989329554e-10,        +2.464966646825e-01,        +1.136562403454e-10,        +2.641874427874e-01,        +1.207274481575e-10,        +2.676186948521e-01,        +9.777340987767e-11,        +2.272687100126e-01,        +4.870448434363e-11,        +1.079641020531e-01,        +5.315281580537e-11,        +1.235506861911e-01,        +4.480494861927e-11,        +9.931993142737e-02,        +5.135544387304e-11,        +1.193727977346e-01,        +1.216846847559e-10,        +2.697406183503e-01,        +9.755966365004e-11,        +2.267718691079e-01,        +6.447140672529e-13,        +1.429149210591e-03,        +4.910763171491e-12,        +1.141478866860e-02
 2.43867500e+00,        +4.513874160396e-10,        +4.304789528761e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.164559584495e-12,        +4.795347649446e-03,        +7.317432339466e-12,        +1.699835100085e-02,        +2.164559584495e-12,        +4.795347649446e-03,        +7.317432339466e-12,        +1.699835100085e-02,        +1.189983495127e-12,        +2.636279729656e-03,        +4.492548854252e-12,        +1.043616377581e-02,        +1.112403438380e-10,        +2.464409504677e-01,        +1.137119109618e-10,        +2.641520803794e-01,        +1.208079629520e-10,        +2.676369758200e-01,        +9.783807791296e-11,        +2.272772623593e-01,        +4.873687035550e-11,        +1.079712650900e-01,        +5.318898677763e-11,        +1.235576941039e-01,        +4.483728842069e-11,        +9.933216307641e-02,        +5.139161404974e-11,        +1.193824081442e-01,        +1.217652708245e-10,        +2.697577878730e-01,        +9.762433102735e-11,        +2.267807296387e-01,        +6.451365692573e-13,        +1.429230293830e-03,        +4.914050952934e-12,        +1.141531059789e-02
 2.43868000e+00,        +4.516577098915e-10,        +4.307475685065e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.166099543229e-12,        +4.795887451472e-03,        +7.322194951530e-12,        +1.699880739180e-02,        +2.166099543229e-12,        +4.795887451472e-03,        +7.322194951530e-12,        +1.699880739180e-02,        +1.190808167410e-12,        +2.636527931065e-03,        +4.495503917463e-12,        +1.043651606218e-02,        +1.112817939922e-10,        +2.463852416444e-01,        +1.137676362788e-10,        +2.641167231036e-01,        +1.208885588938e-10,        +2.676552536275e-01,        +9.790281097668e-11,        +2.272858122360e-01,        +4.876929026281e-11,        +1.079784296708e-01,        +5.322519540336e-11,        +1.235647030763e-01,        +4.486966124630e-11,        +9.934439347239e-02,        +5.142782149720e-11,        +1.193920181036e-01,        +1.218459382839e-10,        +2.697749548284e-01,        +9.768906340796e-11,        +2.267895875691e-01,        +6.455595019111e-13,        +1.429311374019e-03,        +4.917342073533e-12,        +1.141583245747e-02
 2.43868500e+00,        +4.519282757365e-10,        +4.310164550979e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.167641116909e-12,        +4.796427294523e-03,        +7.326962233642e-12,        +1.699926336218e-02,        +2.167641116909e-12,        +4.796427294523e-03,        +7.326962233642e-12,        +1.699926336218e-02,        +1.191633694398e-12,        +2.636776139878e-03,        +4.498461919773e-12,        +1.043686816725e-02,        +1.113232834681e-10,        +2.463295382143e-01,        +1.138234163686e-10,        +2.640813709602e-01,        +1.209692360929e-10,        +2.676735282733e-01,        +9.796760915672e-11,        +2.272943596422e-01,        +4.880174411272e-11,        +1.079855957966e-01,        +5.326144173483e-11,        +1.235717131095e-01,        +4.490206714128e-11,        +9.935662261475e-02,        +5.146406626679e-11,        +1.194016276133e-01,        +1.219266872443e-10,        +2.697921192155e-01,        +9.775386087965e-11,        +2.267984428981e-01,        +6.459828658068e-13,        +1.429392451167e-03,        +4.920636537845e-12,        +1.141635424737e-02
 2.43869000e+00,        +4.521991139458e-10,        +4.312856130204e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.169184307834e-12,        +4.796967178698e-03,        +7.331734191937e-12,        +1.699971891154e-02,        +2.169184307834e-12,        +4.796967178698e-03,        +7.331734191937e-12,        +1.699971891154e-02,        +1.192460077299e-12,        +2.637024356138e-03,        +4.501422865131e-12,        +1.043722009090e-02,        +1.113648123156e-10,        +2.462738401761e-01,        +1.138792513035e-10,        +2.640460239469e-01,        +1.210499946611e-10,        +2.676917997580e-01,        +9.803247254183e-11,        +2.273029045770e-01,        +4.883423195124e-11,        +1.079927634646e-01,        +5.329772582440e-11,        +1.235787242035e-01,        +4.493450615346e-11,        +9.936885050785e-02,        +5.150034841176e-11,        +1.194112366770e-01,        +1.220075178176e-10,        +2.698092810334e-01,        +9.781872353135e-11,        +2.268072956255e-01,        +6.464066615508e-13,        +1.429473525303e-03,        +4.923934350503e-12,        +1.141687596769e-02
 2.43869500e+00,        +4.524702248770e-10,        +4.315550426307e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.170729118202e-12,        +4.797507104013e-03,        +7.336510832387e-12,        +1.700017403959e-02,        +2.170729118202e-12,        +4.797507104013e-03,        +7.336510832387e-12,        +1.700017403959e-02,        +1.193287317265e-12,        +2.637272579846e-03,        +4.504386757354e-12,        +1.043757183301e-02,        +1.114063805832e-10,        +2.462181475334e-01,        +1.139351411535e-10,        +2.640106820649e-01,        +1.211308347060e-10,        +2.677100680799e-01,        +9.809740121754e-11,        +2.273114470394e-01,        +4.886675382344e-11,        +1.079999326734e-01,        +5.333404772264e-11,        +1.235857363583e-01,        +4.496697832792e-11,        +9.938107715297e-02,        +5.153666798274e-11,        +1.194208452961e-01,        +1.220884301113e-10,        +2.698264402800e-01,        +9.788365144864e-11,        +2.268161457504e-01,        +6.468308897210e-13,        +1.429554596431e-03,        +4.927235515951e-12,        +1.141739761842e-02
