        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.43515000e+00,        -1.722408741258e-10,        -1.758051327308e-10,        +1.774449844317e-10,        +1.867779239416e-10,        -1.227376134053e-06,        -1.275638163969e-06,        -5.970245010552e-10,        -6.172799012867e-10,        +1.707711733168e-10,        +1.797967078888e-10,        -1.219492433099e-06,        -1.267452027441e-06,        -1.144319707921e-09,        -1.186194597951e-09,        +1.535117603256e-10,        +1.617128646470e-10,        -1.189186711833e-06,        -1.235969903694e-06,        +7.768413547751e-10,        +8.006309975179e-10,        +1.273706365544e-09,        +1.324317558979e-09,        -3.474502833250e-07,        -3.613999824112e-07
 2.43515500e+00,        -1.727821295695e-10,        -1.763496118071e-10,        +1.774798358162e-10,        +1.868041111589e-10,        -1.229128072198e-06,        -1.277365026066e-06,        -5.981710488899e-10,        -6.184209339830e-10,        +1.707984636051e-10,        +1.798155153818e-10,        -1.221232439788e-06,        -1.269167102511e-06,        -1.146234578602e-09,        -1.188092411312e-09,        +1.535274833897e-10,        +1.617207675559e-10,        -1.190882049927e-06,        -1.237640894022e-06,        +7.785915007495e-10,        +8.023811319051e-10,        +1.275473189347e-09,        +1.326057264955e-09,        -3.479192339108e-07,        -3.618611676913e-07
 2.43516000e+00,        -1.733249449346e-10,        -1.768955823895e-10,        +1.775147662372e-10,        +1.868303500447e-10,        -1.230884972997e-06,        -1.279096537490e-06,        -5.993208711668e-10,        -6.195650642573e-10,        +1.708258117334e-10,        +1.798343549005e-10,        -1.222977375317e-06,        -1.270886795163e-06,        -1.148154899590e-09,        -1.189995359316e-09,        +1.535432323120e-10,        +1.617286738526e-10,        -1.192582190298e-06,        -1.239316383219e-06,        +7.803466311732e-10,        +8.041360012683e-10,        +1.277245007916e-09,        +1.327801644831e-09,        -3.483895119547e-07,        -3.623235938964e-07
 2.43516500e+00,        -1.738693268549e-10,        -1.774430505043e-10,        +1.775497760284e-10,        +1.868566408056e-10,        -1.232646857538e-06,        -1.280832717016e-06,        -6.004739818025e-10,        -6.207123046178e-10,        +1.708532179476e-10,        +1.798532265667e-10,        -1.224727260631e-06,        -1.272611124042e-06,        -1.150080694038e-09,        -1.191903462683e-09,        +1.535590072064e-10,        +1.617365835506e-10,        -1.194287153353e-06,        -1.240996389451e-06,        +7.821067672287e-10,        +8.058956247412e-10,        +1.279021842474e-09,        +1.329550717478e-09,        -3.488611230975e-07,        -3.627872660371e-07
 2.43517000e+00,        -1.744152819990e-10,        -1.779920222073e-10,        +1.775848655253e-10,        +1.868829836489e-10,        -1.234413747030e-06,        -1.282573583521e-06,        -6.016303947973e-10,        -6.218626676446e-10,        +1.708806824894e-10,        +1.798721305165e-10,        -1.226482116796e-06,        -1.274340107899e-06,        -1.152011985246e-09,        -1.193816742273e-09,        +1.535748081794e-10,        +1.617444966599e-10,        -1.195996959617e-06,        -1.242680930984e-06,        +7.838719302373e-10,        +8.076600215557e-10,        +1.280803714366e-09,        +1.331304501871e-09,        -3.493340730122e-07,        -3.632521891515e-07
 2.43517500e+00,        -1.749628170709e-10,        -1.785425035920e-10,        +1.776200350653e-10,        +1.869093787839e-10,        -1.236185662803e-06,        -1.284319155983e-06,        -6.027901242261e-10,        -6.230161659865e-10,        +1.709082056096e-10,        +1.798910668739e-10,        -1.228241964995e-06,        -1.276073765581e-06,        -1.153948796653e-09,        -1.195735219045e-09,        +1.535906353419e-10,        +1.617524131932e-10,        -1.197711629730e-06,        -1.244370026182e-06,        +7.856421416236e-10,        +8.094292110507e-10,        +1.282590645058e-09,        +1.333063017088e-09,        -3.498083674039e-07,        -3.637183683047e-07
 2.43518000e+00,        -1.755119388219e-10,        -1.790945007812e-10,        +1.776552849879e-10,        +1.869358264199e-10,        -1.237962626307e-06,        -1.286069453482e-06,        -6.039531842454e-10,        -6.241728123548e-10,        +1.709357875549e-10,        +1.799100357692e-10,        -1.230006826534e-06,        -1.277812116038e-06,        -1.155891151810e-09,        -1.197658914087e-09,        +1.536064887967e-10,        +1.617603331590e-10,        -1.199431184449e-06,        -1.246063693509e-06,        +7.874174229449e-10,        +8.112032126604e-10,        +1.284382656137e-09,        +1.334826282307e-09,        -3.502840120101e-07,        -3.641858085888e-07
 2.43518500e+00,        -1.760626540339e-10,        -1.796480199316e-10,        +1.776906156343e-10,        +1.869623267686e-10,        -1.239744659117e-06,        -1.287824495203e-06,        -6.051195890915e-10,        -6.253326195369e-10,        +1.709634285698e-10,        +1.799290373316e-10,        -1.231776722838e-06,        -1.279555178324e-06,        -1.157839074424e-09,        -1.199587848567e-09,        +1.536223686637e-10,        +1.617682565721e-10,        -1.201155644651e-06,        -1.247761951528e-06,        +7.891977958785e-10,        +8.129820459340e-10,        +1.286179769313e-09,        +1.336594316811e-09,        -3.507610126011e-07,        -3.646545151239e-07
 2.43519000e+00,        -1.766149695349e-10,        -1.802030672295e-10,        +1.777260273480e-10,        +1.869888800414e-10,        -1.241531782927e-06,        -1.289584300434e-06,        -6.062893530853e-10,        -6.264956003869e-10,        +1.709911289092e-10,        +1.799480716891e-10,        -1.233551675455e-06,        -1.281302971594e-06,        -1.159792588318e-09,        -1.201522043811e-09,        +1.536382750475e-10,        +1.617761834436e-10,        -1.202885031330e-06,        -1.249464818901e-06,        +7.909832822194e-10,        +8.147657305293e-10,        +1.287982006422e-09,        +1.338367139990e-09,        -3.512393749798e-07,        -3.651244930576e-07
 2.43519500e+00,        -1.771688921813e-10,        -1.807596489116e-10,        +1.777615204739e-10,        +1.870154864522e-10,        -1.243324019558e-06,        -1.291348888566e-06,        -6.074624906252e-10,        -6.276617678243e-10,        +1.710188888264e-10,        +1.799671389784e-10,        -1.235331706057e-06,        -1.283055515109e-06,        -1.161751717473e-09,        -1.203461521228e-09,        +1.536542080574e-10,        +1.617841137872e-10,        -1.204619365600e-06,        -1.251172314395e-06,        +7.927739038934e-10,        +8.165542861948e-10,        +1.289789389421e-09,        +1.340144771334e-09,        -3.517191049825e-07,        -3.655957475654e-07
