        f (GHz),               Φ_pow[1] (W),               Φ_pow[2] (W),               Φ_pow[3] (W)
 2.43649000e+00,        +6.984393081977e-04,        +1.339259823819e-03,        -1.019205463741e-04
 2.43649500e+00,        +7.007116142393e-04,        +1.339416754419e-03,        -1.019386270523e-04
 2.43650000e+00,        +7.029986737013e-04,        +1.339574339486e-03,        -1.019567917949e-04
 2.43650500e+00,        +7.053006154346e-04,        +1.339732583937e-03,        -1.019750412153e-04
 2.43651000e+00,        +7.076175697055e-04,        +1.339891492336e-03,        -1.019933759366e-04
 2.43651500e+00,        +7.099496682084e-04,        +1.340051068632e-03,        -1.020117965939e-04
 2.43652000e+00,        +7.122970440909e-04,        +1.340211317229e-03,        -1.020303038050e-04
 2.43652500e+00,        +7.146598319679e-04,        +1.340372242299e-03,        -1.020488982146e-04
 2.43653000e+00,        +7.170381679445e-04,        +1.340533848821e-03,        -1.020675804781e-04
 2.43653500e+00,        +7.194321896341e-04,        +1.340696140685e-03,        -1.020863512326e-04
 2.43654000e+00,        +7.218420361790e-04,        +1.340859122931e-03,        -1.021052111456e-04
 2.43654500e+00,        +7.242678482712e-04,        +1.341022799745e-03,        -1.021241608790e-04
 2.43655000e+00,        +7.267097681720e-04,        +1.341187175892e-03,        -1.021432011007e-04
 2.43655500e+00,        +7.291679397353e-04,        +1.341352256166e-03,        -1.021623324971e-04
 2.43656000e+00,        +7.316425084265e-04,        +1.341518045139e-03,        -1.021815557457e-04
 2.43656500e+00,        +7.341336213455e-04,        +1.341684547379e-03,        -1.022008715390e-04
 2.43657000e+00,        +7.366414272497e-04,        +1.341851767564e-03,        -1.022202805735e-04
 2.43657500e+00,        +7.391660765739e-04,        +1.342019711145e-03,        -1.022397835585e-04
 2.43658000e+00,        +7.417077214562e-04,        +1.342188382055e-03,        -1.022593812103e-04
 2.43658500e+00,        +7.442665157579e-04,        +1.342357785720e-03,        -1.022790742343e-04
 2.43659000e+00,        +7.468426150907e-04,        +1.342527927234e-03,        -1.022988633680e-04
 2.43659500e+00,        +7.494361768371e-04,        +1.342698811166e-03,        -1.023187493460e-04
 2.43660000e+00,        +7.520473601773e-04,        +1.342870443243e-03,        -1.023387329056e-04
 2.43660500e+00,        +7.546763261124e-04,        +1.343042827570e-03,        -1.023588147965e-04
 2.43661000e+00,        +7.573232374899e-04,        +1.343215969746e-03,        -1.023789957726e-04
 2.43661500e+00,        +7.599882590292e-04,        +1.343389875068e-03,        -1.023992766026e-04
 2.43662000e+00,        +7.626715573479e-04,        +1.343564548637e-03,        -1.024196580569e-04
 2.43662500e+00,        +7.653733009873e-04,        +1.343739995346e-03,        -1.024401409111e-04
 2.43663000e+00,        +7.680936604395e-04,        +1.343916221662e-03,        -1.024607259593e-04
 2.43663500e+00,        +7.708328081755e-04,        +1.344093231543e-03,        -1.024814139907e-04
 2.43664000e+00,        +7.735909186710e-04,        +1.344271030989e-03,        -1.025022058181e-04
 2.43664500e+00,        +7.763681684360e-04,        +1.344449625624e-03,        -1.025231022432e-04
 2.43665000e+00,        +7.791647360425e-04,        +1.344629020546e-03,        -1.025441040953e-04
 2.43665500e+00,        +7.819808021538e-04,        +1.344809221558e-03,        -1.025652122015e-04
 2.43666000e+00,        +7.848165495547e-04,        +1.344990234648e-03,        -1.025864273999e-04
 2.43666500e+00,        +7.876721631792e-04,        +1.345172064837e-03,        -1.026077505318e-04
 2.43667000e+00,        +7.905478301437e-04,        +1.345354718179e-03,        -1.026291824589e-04
 2.43667500e+00,        +7.934437397769e-04,        +1.345538200266e-03,        -1.026507240392e-04
 2.43668000e+00,        +7.963600836498e-04,        +1.345722517212e-03,        -1.026723761556e-04
 2.43668500e+00,        +7.992970556105e-04,        +1.345907674595e-03,        -1.026941396828e-04
 2.43669000e+00,        +8.022548518142e-04,        +1.346093678391e-03,        -1.027160155166e-04
 2.43669500e+00,        +8.052336707576e-04,        +1.346280534649e-03,        -1.027380045598e-04
 2.43670000e+00,        +8.082337133126e-04,        +1.346468249599e-03,        -1.027601077129e-04
 2.43670500e+00,        +8.112551827599e-04,        +1.346656828894e-03,        -1.027823259084e-04
 2.43671000e+00,        +8.142982848239e-04,        +1.346846278917e-03,        -1.028046600724e-04
 2.43671500e+00,        +8.173632277082e-04,        +1.347036605884e-03,        -1.028271111431e-04
 2.43672000e+00,        +8.204502221318e-04,        +1.347227816703e-03,        -1.028496800732e-04
 2.43672500e+00,        +8.235594813651e-04,        +1.347419916535e-03,        -1.028723678229e-04
 2.43673000e+00,        +8.266912212673e-04,        +1.347612912435e-03,        -1.028951753627e-04
 2.43673500e+00,        +8.298456603252e-04,        +1.347806810956e-03,        -1.029181036760e-04
 2.43674000e+00,        +8.330230196891e-04,        +1.348001618509e-03,        -1.029411537544e-04
 2.43674500e+00,        +8.362235232158e-04,        +1.348197341284e-03,        -1.029643265936e-04
 2.43675000e+00,        +8.394473975041e-04,        +1.348393986430e-03,        -1.029876232184e-04
 2.43675500e+00,        +8.426948719392e-04,        +1.348591560660e-03,        -1.030110446501e-04
 2.43676000e+00,        +8.459661787301e-04,        +1.348790070433e-03,        -1.030345919149e-04
 2.43676500e+00,        +8.492615529556e-04,        +1.348989522932e-03,        -1.030582660717e-04
 2.43677000e+00,        +8.525812326033e-04,        +1.349189924722e-03,        -1.030820681771e-04
 2.43677500e+00,        +8.559254586149e-04,        +1.349391282802e-03,        -1.031059992941e-04
 2.43678000e+00,        +8.592944749302e-04,        +1.349593604565e-03,        -1.031300605192e-04
 2.43678500e+00,        +8.626885285312e-04,        +1.349796896952e-03,        -1.031542529297e-04
 2.43679000e+00,        +8.661078694887e-04,        +1.350001167037e-03,        -1.031785776422e-04
 2.43679500e+00,        +8.695527510078e-04,        +1.350206422061e-03,        -1.032030357760e-04
 2.43680000e+00,        +8.730234294758e-04,        +1.350412669479e-03,        -1.032276284567e-04
 2.43680500e+00,        +8.765201645111e-04,        +1.350619916819e-03,        -1.032523568334e-04
 2.43681000e+00,        +8.800432190095e-04,        +1.350828171276e-03,        -1.032772220574e-04
 2.43681500e+00,        +8.835928591987e-04,        +1.351037440423e-03,        -1.033022253054e-04
 2.43682000e+00,        +8.871693546826e-04,        +1.351247731830e-03,        -1.033273677473e-04
 2.43682500e+00,        +8.907729785001e-04,        +1.351459053742e-03,        -1.033526505982e-04
 2.43683000e+00,        +8.944040071714e-04,        +1.351671413478e-03,        -1.033780750520e-04
 2.43683500e+00,        +8.980627207559e-04,        +1.351884818909e-03,        -1.034036423413e-04
 2.43684000e+00,        +9.017494029044e-04,        +1.352099277611e-03,        -1.034293536947e-04
 2.43684500e+00,        +9.054643409150e-04,        +1.352314798710e-03,        -1.034552103755e-04
 2.43685000e+00,        +9.092078257898e-04,        +1.352531389156e-03,        -1.034812136389e-04
 2.43685500e+00,        +9.129801522921e-04,        +1.352749057577e-03,        -1.035073647721e-04
 2.43686000e+00,        +9.167816190055e-04,        +1.352967812494e-03,        -1.035336650685e-04
 2.43686500e+00,        +9.206125283930e-04,        +1.353187661543e-03,        -1.035601158388e-04
 2.43687000e+00,        +9.244731868566e-04,        +1.353408614133e-03,        -1.035867184014e-04
 2.43687500e+00,        +9.283639048023e-04,        +1.353630677968e-03,        -1.036134741111e-04
 2.43688000e+00,        +9.322849966984e-04,        +1.353853861944e-03,        -1.036403843108e-04
 2.43688500e+00,        +9.362367811444e-04,        +1.354078174841e-03,        -1.036674503797e-04
 2.43689000e+00,        +9.402195809311e-04,        +1.354303625344e-03,        -1.036946737057e-04
 2.43689500e+00,        +9.442337231136e-04,        +1.354530222530e-03,        -1.037220556914e-04
 2.43690000e+00,        +9.482795390713e-04,        +1.354757974886e-03,        -1.037495977615e-04
 2.43690500e+00,        +9.523573645837e-04,        +1.354986892048e-03,        -1.037773013509e-04
 2.43691000e+00,        +9.564675398957e-04,        +1.355216982572e-03,        -1.038051679181e-04
 2.43691500e+00,        +9.606104097927e-04,        +1.355448256476e-03,        -1.038331989285e-04
 2.43692000e+00,        +9.647863236704e-04,        +1.355680722383e-03,        -1.038613958772e-04
 2.43692500e+00,        +9.689956356115e-04,        +1.355914390309e-03,        -1.038897602707e-04
 2.43693000e+00,        +9.732387044602e-04,        +1.356149269462e-03,        -1.039182936370e-04
 2.43693500e+00,        +9.775158938986e-04,        +1.356385369470e-03,        -1.039469975131e-04
 2.43694000e+00,        +9.818275725275e-04,        +1.356622700190e-03,        -1.039758734721e-04
 2.43694500e+00,        +9.861741139440e-04,        +1.356861271611e-03,        -1.040049230895e-04
 2.43695000e+00,        +9.905558968236e-04,        +1.357101093342e-03,        -1.040341479644e-04
 2.43695500e+00,        +9.949733050054e-04,        +1.357342175990e-03,        -1.040635497161e-04
 2.43696000e+00,        +9.994267275725e-04,        +1.357584529428e-03,        -1.040931299855e-04
 2.43696500e+00,        +1.003916558944e-03,        +1.357828163750e-03,        -1.041228904389e-04
 2.43697000e+00,        +1.008443198956e-03,        +1.358073089589e-03,        -1.041528327505e-04
 2.43697500e+00,        +1.013007052959e-03,        +1.358319317377e-03,        -1.041829586243e-04
 2.43698000e+00,        +1.017608531904e-03,        +1.358566857801e-03,        -1.042132697785e-04
 2.43698500e+00,        +1.022248052436e-03,        +1.358815721814e-03,        -1.042437679585e-04
 2.43699000e+00,        +1.026926036991e-03,        +1.359065919958e-03,        -1.042744549244e-04
 2.43699500e+00,        +1.031642913891e-03,        +1.359317463149e-03,        -1.043053324700e-04
 2.43700000e+00,        +1.036399117446e-03,        +1.359570362753e-03,        -1.043364024059e-04
 2.43700500e+00,        +1.041195088051e-03,        +1.359824629751e-03,        -1.043676665523e-04
 2.43701000e+00,        +1.046031272288e-03,        +1.360080275526e-03,        -1.043991267725e-04
 2.43701500e+00,        +1.050908123036e-03,        +1.360337311781e-03,        -1.044307849422e-04
 2.43702000e+00,        +1.055826099572e-03,        +1.360595750024e-03,        -1.044626429601e-04
 2.43702500e+00,        +1.060785667684e-03,        +1.360855601644e-03,        -1.044947027635e-04
 2.43703000e+00,        +1.065787299779e-03,        +1.361116879159e-03,        -1.045269662863e-04
 2.43703500e+00,        +1.070831474997e-03,        +1.361379593934e-03,        -1.045594355145e-04
 2.43704000e+00,        +1.075918679330e-03,        +1.361643758513e-03,        -1.045921124450e-04
 2.43704500e+00,        +1.081049405733e-03,        +1.361909385053e-03,        -1.046249991062e-04
 2.43705000e+00,        +1.086224154252e-03,        +1.362176485478e-03,        -1.046580975384e-04
 2.43705500e+00,        +1.091443432139e-03,        +1.362445072944e-03,        -1.046914098378e-04
 2.43706000e+00,        +1.096707753984e-03,        +1.362715159969e-03,        -1.047249380958e-04
 2.43706500e+00,        +1.102017641837e-03,        +1.362986759080e-03,        -1.047586844476e-04
 2.43707000e+00,        +1.107373625341e-03,        +1.363259883440e-03,        -1.047926510591e-04
 2.43707500e+00,        +1.112776241867e-03,        +1.363534546689e-03,        -1.048268401154e-04
 2.43708000e+00,        +1.118226036645e-03,        +1.363810761311e-03,        -1.048612538314e-04
 2.43708500e+00,        +1.123723562904e-03,        +1.364088541001e-03,        -1.048958944484e-04
 2.43709000e+00,        +1.129269382017e-03,        +1.364367899484e-03,        -1.049307642562e-04
 2.43709500e+00,        +1.134864063639e-03,        +1.364648850479e-03,        -1.049658655487e-04
 2.43710000e+00,        +1.140508185858e-03,        +1.364931407641e-03,        -1.050012006677e-04
 2.43710500e+00,        +1.146202335345e-03,        +1.365215585318e-03,        -1.050367719771e-04
 2.43711000e+00,        +1.151947107508e-03,        +1.365501397209e-03,        -1.050725818756e-04
 2.43711500e+00,        +1.157743106643e-03,        +1.365788858212e-03,        -1.051086327952e-04
 2.43712000e+00,        +1.163590946105e-03,        +1.366077982798e-03,        -1.051449272020e-04
 2.43712500e+00,        +1.169491248456e-03,        +1.366368785549e-03,        -1.051814675898e-04
 2.43713000e+00,        +1.175444645649e-03,        +1.366661281419e-03,        -1.052182564892e-04
 2.43713500e+00,        +1.181451779182e-03,        +1.366955485876e-03,        -1.052552964662e-04
 2.43714000e+00,        +1.187513300282e-03,        +1.367251413344e-03,        -1.052925901143e-04
 2.43714500e+00,        +1.193629870079e-03,        +1.367549080003e-03,        -1.053301400779e-04
 2.43715000e+00,        +1.199802159787e-03,        +1.367848501232e-03,        -1.053679490225e-04
 2.43715500e+00,        +1.206030850893e-03,        +1.368149692469e-03,        -1.054060196528e-04
 2.43716000e+00,        +1.212316635337e-03,        +1.368452670176e-03,        -1.054443547195e-04
 2.43716500e+00,        +1.218660215717e-03,        +1.368757450261e-03,        -1.054829569991e-04
 2.43717000e+00,        +1.225062305477e-03,        +1.369064049571e-03,        -1.055218293197e-04
 2.43717500e+00,        +1.231523629111e-03,        +1.369372484323e-03,        -1.055609745374e-04
 2.43718000e+00,        +1.238044922377e-03,        +1.369682771135e-03,        -1.056003955520e-04
 2.43718500e+00,        +1.244626932490e-03,        +1.369994927222e-03,        -1.056400953073e-04
 2.43719000e+00,        +1.251270418357e-03,        +1.370308970014e-03,        -1.056800767828e-04
 2.43719500e+00,        +1.257976150781e-03,        +1.370624916156e-03,        -1.057203429990e-04
 2.43720000e+00,        +1.264744912699e-03,        +1.370942784051e-03,        -1.057608970286e-04
 2.43720500e+00,        +1.271577499396e-03,        +1.371262591408e-03,        -1.058017419798e-04
 2.43721000e+00,        +1.278474718757e-03,        +1.371584355761e-03,        -1.058428810070e-04
 2.43721500e+00,        +1.285437391494e-03,        +1.371908096155e-03,        -1.058843173117e-04
 2.43722000e+00,        +1.292466351396e-03,        +1.372233830251e-03,        -1.059260541325e-04
 2.43722500e+00,        +1.299562445580e-03,        +1.372561577632e-03,        -1.059680947672e-04
 2.43723000e+00,        +1.306726534747e-03,        +1.372891356861e-03,        -1.060104425519e-04
 2.43723500e+00,        +1.313959493445e-03,        +1.373223187022e-03,        -1.060531008725e-04
 2.43724000e+00,        +1.321262210334e-03,        +1.373557087865e-03,        -1.060960731720e-04
