        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.40075000e+00,        +4.794787994165e-11,        -1.165645106238e-10,        +4.606195423006e-11,        -1.734541577739e-10,        -5.357295842176e-10,        +4.008865555395e-07,        +4.031312403818e-11,        +1.893960659676e-11,        +4.495029443323e-11,        -1.817275303993e-10,        -9.536762629306e-10,        +4.003776148657e-07,        +2.845168077475e-11,        +2.323260961590e-10,        +4.159644705338e-11,        -1.684863939173e-10,        -2.799116243857e-09,        +3.948004807814e-07,        -2.361279413186e-11,        +1.251474014584e-09,        +8.560454328743e-12,        -8.778693211614e-11,        -2.007955542935e-09,        +1.818487646799e-07
 2.40077500e+00,        +4.799685448995e-11,        -1.168883833659e-10,        +4.609672086191e-11,        -1.737239625876e-10,        -5.315685293866e-10,        +4.011417225680e-07,        +4.035860762209e-11,        +1.869922164457e-11,        +4.498444159948e-11,        -1.819970206876e-10,        -9.497571974072e-10,        +4.006307788232e-07,        +2.849247523588e-11,        +2.322282276745e-10,        +4.162937360406e-11,        -1.687316344354e-10,        -2.796411621706e-09,        +3.950467039153e-07,        -2.359743305609e-11,        +1.250948240265e-09,        +8.568535835490e-12,        -8.798712698938e-11,        -2.006838002009e-09,        +1.819180113862e-07
 2.40080000e+00,        +4.804575218850e-11,        -1.172117474910e-10,        +4.613143873635e-11,        -1.739934906008e-10,        -5.273991799595e-10,        +4.013972165849e-07,        +4.040401200389e-11,        +1.845945995391e-11,        +4.501854067631e-11,        -1.822662537391e-10,        -9.458304863902e-10,        +4.008842680044e-07,        +2.853319105853e-11,        +2.321311218440e-10,        +4.166225306610e-11,        -1.689766422891e-10,        -2.793701490158e-09,        +3.952932449054e-07,        -2.358210126301e-11,        +1.250421607546e-09,        +8.576610223210e-12,        -8.818777706458e-11,        -2.005718670147e-09,        +1.819873440427e-07
 2.40082500e+00,        +4.809457315961e-11,        -1.175346034884e-10,        +4.616610793773e-11,        -1.742627422562e-10,        -5.232215139284e-10,        +4.016530382160e-07,        +4.044933730183e-11,        +1.822032124170e-11,        +4.505259174608e-11,        -1.825352299781e-10,        -9.418961085959e-10,        +4.011380830306e-07,        +2.857382835344e-11,        +2.320347787293e-10,        +4.169508551744e-11,        -1.692214178170e-10,        -2.790985831280e-09,        +3.955401043563e-07,        -2.356679878722e-11,        +1.249894114991e-09,        +8.584677474432e-12,        -8.838888260312e-11,        -2.004597542469e-09,        +1.820567628165e-07
 2.40085000e+00,        +4.814331752530e-11,        -1.178569518498e-10,        +4.620072855018e-11,        -1.745317179945e-10,        -5.190355092075e-10,        +4.019091880892e-07,        +4.049458363389e-11,        +1.798180522056e-11,        +4.508659489098e-11,        -1.828039498280e-10,        -9.379540426656e-10,        +4.013922245247e-07,        +2.861438723109e-11,        +2.319391984036e-10,        +4.172787103583e-11,        -1.694659613625e-10,        -2.788264627078e-09,        +3.957872828741e-07,        -2.355152566361e-11,        +1.249365761160e-09,        +8.592737571574e-12,        -8.859044386848e-11,        -2.003474614080e-09,        +1.821262678753e-07
 2.40087500e+00,        +4.819198540725e-11,        -1.181787930617e-10,        +4.623530065760e-11,        -1.748004182553e-10,        -5.148411436469e-10,        +4.021656668338e-07,        +4.053975111764e-11,        +1.774391161406e-11,        +4.512055019296e-11,        -1.830724137090e-10,        -9.340042671803e-10,        +4.016466931112e-07,        +2.865486780166e-11,        +2.318443809266e-10,        +4.176060969880e-11,        -1.697102732588e-10,        -2.785537859507e-09,        +3.960347810664e-07,        -2.353628192720e-11,        +1.248836544606e-09,        +8.600790497099e-12,        -8.879246112619e-11,        -2.002349880068e-09,        +1.821958593869e-07
 2.40090000e+00,        +4.824057692667e-11,        -1.185001276097e-10,        +4.626982434363e-11,        -1.750688434780e-10,        -5.106383950208e-10,        +4.024224750805e-07,        +4.058483987028e-11,        +1.750664014375e-11,        +4.515445773371e-11,        -1.833406220423e-10,        -9.300467606479e-10,        +4.019014894161e-07,        +2.869527017480e-11,        +2.317503263732e-10,        +4.179330158369e-11,        -1.699543538441e-10,        -2.782805510462e-09,        +3.962825995424e-07,        -2.352106761323e-11,        +1.248306463884e-09,        +8.608836233420e-12,        -8.899493464394e-11,        -2.001223335503e-09,        +1.822655375198e-07
 2.40092500e+00,        +4.828909220449e-11,        -1.188209559773e-10,        +4.630429969168e-11,        -1.753369940993e-10,        -5.064272410317e-10,        +4.026796134620e-07,        +4.062985000866e-11,        +1.726999053357e-11,        +4.518831759468e-11,        -1.836085752482e-10,        -9.260815015084e-10,        +4.021566140672e-07,        +2.873559446001e-11,        +2.316570348193e-10,        +4.182594676745e-11,        -1.701982034537e-10,        -2.780067561779e-09,        +3.965307389129e-07,        -2.350588275718e-11,        +1.247775517535e-09,        +8.616874762832e-12,        -8.919786469153e-11,        -2.000094975440e-09,        +1.823353024428e-07
 2.40095000e+00,        +4.833753136123e-11,        -1.191412786440e-10,        +4.633872678493e-11,        -1.756048705555e-10,        -5.022076593169e-10,        +4.029370826125e-07,        +4.067478164920e-11,        +1.703396251367e-11,        +4.522212985712e-11,        -1.838762737448e-10,        -9.221084681396e-10,        +4.024120676938e-07,        +2.877584076629e-11,        +2.315645063399e-10,        +4.185854532703e-11,        -1.704418224221e-10,        -2.777323995246e-09,        +3.967791997903e-07,        -2.349072739468e-11,        +1.247243704105e-09,        +8.624906067762e-12,        -8.940125154097e-11,        -1.998964794915e-09,        +1.824051543251e-07
 2.40097500e+00,        +4.838589451709e-11,        -1.194610960899e-10,        +4.637310570632e-11,        -1.758724732824e-10,        -4.979796274281e-10,        +4.031948831676e-07,        +4.071963490806e-11,        +1.679855581496e-11,        +4.525589460204e-11,        -1.841437179494e-10,        -9.181276388372e-10,        +4.026678509269e-07,        +2.881600920238e-11,        +2.314727410215e-10,        +4.189109733898e-11,        -1.706852110838e-10,        -2.774574792577e-09,        +3.970279827885e-07,        -2.347560156164e-11,        +1.246711022131e-09,        +8.632930130396e-12,        -8.960509546602e-11,        -1.997832788946e-09,        +1.824750933365e-07
