        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.46384000e+00,        +2.959023611137e-10,        +2.375020228621e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.024196231819e-13,        +2.373822299147e-03,        +6.264897760405e-12,        +2.637829221372e-02,        +7.024196231819e-13,        +2.373822299147e-03,        +6.264897760405e-12,        +2.637829221372e-02,        +4.312564380278e-13,        +1.457428174634e-03,        +3.116867813256e-12,        +1.312354217322e-02,        +2.945907189298e-10,        +9.955673142352e-01,        +2.259254037653e-10,        +9.512567558067e-01,        +1.779661226675e-13,        +6.014352910116e-04,        +2.194853523119e-12,        +9.241409806407e-03
 2.46386000e+00,        +2.956354073979e-10,        +2.372336859682e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.015634894417e-13,        +2.373069909374e-03,        +6.257888794520e-12,        +2.637858434388e-02,        +7.015634894417e-13,        +2.373069909374e-03,        +6.257888794520e-12,        +2.637858434388e-02,        +4.307363471775e-13,        +1.456984976761e-03,        +3.113293938316e-12,        +1.312332152835e-02,        +2.943253633469e-10,        +9.955687173516e-01,        +2.256703382791e-10,        +9.512575642793e-01,        +1.777442144305e-13,        +6.012277622460e-04,        +2.192164956258e-12,        +9.240529848496e-03
 2.46388000e+00,        +2.953689931543e-10,        +2.369658906916e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.007094141459e-13,        +2.372318795764e-03,        +6.250892175421e-12,        +2.637886894683e-02,        +7.007094141459e-13,        +2.372318795764e-03,        +6.250892175421e-12,        +2.637886894683e-02,        +4.302174406812e-13,        +1.456542327232e-03,        +3.109726675002e-12,        +1.312309829033e-02,        +2.940605434546e-10,        +9.955701182928e-01,        +2.254157898420e-10,        +9.512583823102e-01,        +1.775228448295e-13,        +6.010205842315e-04,        +2.189481999192e-12,        +9.239650452656e-03
 2.46390000e+00,        +2.951031168840e-10,        +2.366986355289e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.998573895065e-13,        +2.371568951546e-03,        +6.243907876095e-12,        +2.637914604850e-02,        +6.998573895065e-13,        +2.371568951546e-03,        +6.243907876095e-12,        +2.637914604850e-02,        +4.296997143513e-13,        +1.456100223165e-03,        +3.106166007022e-12,        +1.312287246643e-02,        +2.937962577683e-10,        +9.955715170701e-01,        +2.251617570112e-10,        +9.512592098728e-01,        +1.773020118098e-13,        +6.008137551441e-04,        +2.186804634583e-12,        +9.238771612254e-03
 2.46392000e+00,        +2.948377770937e-10,        +2.364319189822e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.990074077752e-13,        +2.370820369986e-03,        +6.236935869600e-12,        +2.637941567471e-02,        +6.990074077752e-13,        +2.370820369986e-03,        +6.236935869600e-12,        +2.637941567471e-02,        +4.291831640209e-13,        +1.455658661694e-03,        +3.102611918141e-12,        +1.312264406387e-02,        +2.935325048085e-10,        +9.955729136952e-01,        +2.249082383493e-10,        +9.512600469407e-01,        +1.770817133276e-13,        +6.006072731696e-04,        +2.184132845164e-12,        +9.237893320694e-03
 2.46394000e+00,        +2.945729722959e-10,        +2.361657395594e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.981594612536e-13,        +2.370073044422e-03,        +6.229976129028e-12,        +2.637967785103e-02,        +6.981594612536e-13,        +2.370073044422e-03,        +6.229976129028e-12,        +2.637967785103e-02,        +4.286677855477e-13,        +1.455217639985e-03,        +3.099064392163e-12,        +1.312241308983e-02,        +2.932692831017e-10,        +9.955743081791e-01,        +2.246552324245e-10,        +9.512608934877e-01,        +1.768619473523e-13,        +6.004011365126e-04,        +2.181466613754e-12,        +9.237015571452e-03
 2.46396000e+00,        +2.943087010085e-10,        +2.359000957740e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.973135422793e-13,        +2.369326968214e-03,        +6.223028627550e-12,        +2.637993260296e-02,        +6.973135422793e-13,        +2.369326968214e-03,        +6.223028627550e-12,        +2.637993260296e-02,        +4.281535748081e-13,        +1.454777155215e-03,        +3.095523412948e-12,        +1.312217955144e-02,        +2.930065911796e-10,        +9.955757005332e-01,        +2.244027378103e-10,        +9.512617494876e-01,        +1.766427118629e-13,        +6.001953433845e-04,        +2.178805923241e-12,        +9.236138358027e-03
 2.46398000e+00,        +2.940449617552e-10,        +2.356349861451e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.964696432340e-13,        +2.368582134775e-03,        +6.216093338390e-12,        +2.638017995580e-02,        +6.964696432340e-13,        +2.368582134775e-03,        +6.216093338390e-12,        +2.638017995580e-02,        +4.276405277006e-13,        +1.454337204582e-03,        +3.091988964406e-12,        +1.312194345581e-02,        +2.927444275794e-10,        +9.955770907686e-01,        +2.241507530857e-10,        +9.512626149144e-01,        +1.764240048497e-13,        +5.999898920105e-04,        +2.176150756592e-12,        +9.235261673968e-03
 2.46400000e+00,        +2.937817530653e-10,        +2.353704091973e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.956277565480e-13,        +2.367838537588e-03,        +6.209170234814e-12,        +2.638041993464e-02,        +6.956277565480e-13,        +2.367838537588e-03,        +6.209170234814e-12,        +2.638041993464e-02,        +4.271286401481e-13,        +1.453897785317e-03,        +3.088461030489e-12,        +1.312170480997e-02,        +2.924827908443e-10,        +9.955784788965e-01,        +2.238992768352e-10,        +9.512634897425e-01,        +1.762058243165e-13,        +5.997847806339e-04,        +2.173501096856e-12,        +9.234385512894e-03
 2.46402000e+00,        +2.935190734733e-10,        +2.351063634610e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.947878746850e-13,        +2.367096170151e-03,        +6.202259290167e-12,        +2.638065256450e-02,        +6.947878746850e-13,        +2.367096170151e-03,        +6.202259290167e-12,        +2.638065256450e-02,        +4.266179080909e-13,        +1.453458894655e-03,        +3.084939595204e-12,        +1.312146362094e-02,        +2.922216795223e-10,        +9.955798649277e-01,        +2.236483076484e-10,        +9.512643739461e-01,        +1.759881682755e-13,        +5.995800075031e-04,        +2.170856927150e-12,        +9.233509868441e-03
 2.46404000e+00,        +2.932569215197e-10,        +2.348428474717e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.939499901569e-13,        +2.366355026032e-03,        +6.195360477834e-12,        +2.638087787017e-02,        +6.939499901569e-13,        +2.366355026032e-03,        +6.195360477834e-12,        +2.638087787017e-02,        +4.261083274931e-13,        +1.453020529865e-03,        +3.081424642603e-12,        +1.312121989567e-02,        +2.919610921673e-10,        +9.955812488732e-01,        +2.233978441206e-10,        +9.512652674998e-01,        +1.757710347518e-13,        +5.993755708849e-04,        +2.168218230672e-12,        +9.232634734313e-03
 2.46406000e+00,        +2.929952957500e-10,        +2.345798597708e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.931140955117e-13,        +2.365615098828e-03,        +6.188473771272e-12,        +2.638109587634e-02,        +6.931140955117e-13,        +2.365615098828e-03,        +6.188473771272e-12,        +2.638109587634e-02,        +4.255998943376e-13,        +1.452582688224e-03,        +3.077916156788e-12,        +1.312097364111e-02,        +2.917010273384e-10,        +9.955826307439e-01,        +2.231478848521e-10,        +9.512661703783e-01,        +1.755544217802e-13,        +5.991714690533e-04,        +2.165584990690e-12,        +9.231760104240e-03
 2.46408000e+00,        +2.927341947154e-10,        +2.343173989049e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.922801833419e-13,        +2.364876382190e-03,        +6.181599143986e-12,        +2.638130660751e-02,        +6.922801833419e-13,        +2.364876382190e-03,        +6.181599143986e-12,        +2.638130660751e-02,        +4.250926046295e-13,        +1.452145367038e-03,        +3.074414121909e-12,        +1.312072486413e-02,        +2.914414836000e-10,        +9.955840105505e-01,        +2.228984284485e-10,        +9.512670825564e-01,        +1.753383274072e-13,        +5.989677002978e-04,        +2.162957190550e-12,        +9.230885972010e-03
 2.46410000e+00,        +2.924736169724e-10,        +2.340554634262e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.914482462778e-13,        +2.364138869808e-03,        +6.174736569543e-12,        +2.638151008806e-02,        +6.914482462778e-13,        +2.364138869808e-03,        +6.174736569543e-12,        +2.638151008806e-02,        +4.245864543934e-13,        +1.451708563626e-03,        +3.070918522164e-12,        +1.312047357157e-02,        +2.911824595221e-10,        +9.955853883036e-01,        +2.226494735208e-10,        +9.512680040089e-01,        +1.751227496894e-13,        +5.987642629177e-04,        +2.160334813666e-12,        +9.230012331449e-03
 2.46412000e+00,        +2.922135610831e-10,        +2.337940518920e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.906182769890e-13,        +2.363402555410e-03,        +6.167886021576e-12,        +2.638170634224e-02,        +6.906182769890e-13,        +2.363402555410e-03,        +6.167886021576e-12,        +2.638170634224e-02,        +4.240814396738e-13,        +1.451272275325e-03,        +3.067429341801e-12,        +1.312021977025e-02,        +2.909239536797e-10,        +9.955867640140e-01,        +2.224010186851e-10,        +9.512689347111e-01,        +1.749076866936e-13,        +5.985611552225e-04,        +2.157717843530e-12,        +9.229139176416e-03
 2.46414000e+00,        +2.919540256146e-10,        +2.335331628654e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.897902681900e-13,        +2.362667432784e-03,        +6.161047473760e-12,        +2.638189539407e-02,        +6.897902681900e-13,        +2.362667432784e-03,        +6.161047473760e-12,        +2.638189539407e-02,        +4.235775565375e-13,        +1.450836499500e-03,        +3.063946565110e-12,        +1.311996346693e-02,        +2.906659646534e-10,        +9.955881376922e-01,        +2.221530625628e-10,        +9.512698746382e-01,        +1.746931364987e-13,        +5.983583755386e-04,        +2.155106263705e-12,        +9.228266500836e-03
 2.46416000e+00,        +2.916950091397e-10,        +2.332727949145e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.889642126335e-13,        +2.361933495762e-03,        +6.154220899830e-12,        +2.638207726746e-02,        +6.889642126335e-13,        +2.361933495762e-03,        +6.154220899830e-12,        +2.638207726746e-02,        +4.230748010712e-13,        +1.450401233532e-03,        +3.060470176432e-12,        +1.311970466832e-02,        +2.904084910288e-10,        +9.955895093485e-01,        +2.219056037804e-10,        +9.512708237655e-01,        +1.744790971939e-13,        +5.981559222027e-04,        +2.152500057830e-12,        +9.227394298674e-03
 2.46418000e+00,        +2.914365102364e-10,        +2.330129466130e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.881401031147e-13,        +2.361200738221e-03,        +6.147406273575e-12,        +2.638225198613e-02,        +6.881401031147e-13,        +2.361200738221e-03,        +6.147406273575e-12,        +2.638225198613e-02,        +4.225731693826e-13,        +1.449966474824e-03,        +3.057000160153e-12,        +1.311944338110e-02,        +2.901515313970e-10,        +9.955908789934e-01,        +2.216586409696e-10,        +9.512717820688e-01,        +1.742655668792e-13,        +5.979537935651e-04,        +2.149899209615e-12,        +9.226522563942e-03
 2.46420000e+00,        +2.911785274879e-10,        +2.327536165396e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.873179324574e-13,        +2.360469154052e-03,        +6.140603568865e-12,        +2.638241957379e-02,        +6.873179324574e-13,        +2.360469154052e-03,        +6.140603568865e-12,        +2.638241957379e-02,        +4.220726575946e-13,        +1.449532220786e-03,        +3.053536500711e-12,        +1.311917961194e-02,        +2.898950843541e-10,        +9.955922466372e-01,        +2.214121727672e-10,        +9.512727495236e-01,        +1.740525436626e-13,        +5.977519879789e-04,        +2.147303702835e-12,        +9.225651290661e-03
 2.46422000e+00,        +2.909210594825e-10,        +2.324948032785e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.864976935300e-13,        +2.359738737207e-03,        +6.133812759613e-12,        +2.638258005391e-02,        +6.864976935300e-13,        +2.359738737207e-03,        +6.133812759613e-12,        +2.638258005391e-02,        +4.215732618526e-13,        +1.449098468851e-03,        +3.050079182590e-12,        +1.311891336744e-02,        +2.896391485014e-10,        +9.955936122901e-01,        +2.211661978150e-10,        +9.512737261057e-01,        +1.738400256639e-13,        +5.975505038141e-04,        +2.144713521338e-12,        +9.224780472918e-03
 2.46424000e+00,        +2.906641048141e-10,        +2.322365054190e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.856793792458e-13,        +2.359009481699e-03,        +6.127033819774e-12,        +2.638273344976e-02,        +6.856793792458e-13,        +2.359009481699e-03,        +6.127033819774e-12,        +2.638273344976e-02,        +4.210749783243e-13,        +1.448665216483e-03,        +3.046628190314e-12,        +1.311864465415e-02,        +2.893837224455e-10,        +9.955949759624e-01,        +2.209207147599e-10,        +9.512747117912e-01,        +1.736280110145e-13,        +5.973493394567e-04,        +2.142128649051e-12,        +9.223910104859e-03
 2.46426000e+00,        +2.904076620815e-10,        +2.319787215556e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.848629825459e-13,        +2.358281381549e-03,        +6.120266723389e-12,        +2.638287978461e-02,        +6.848629825459e-13,        +2.358281381549e-03,        +6.120266723389e-12,        +2.638287978461e-02,        +4.205778031921e-13,        +1.448232461147e-03,        +3.043183508461e-12,        +1.311837347863e-02,        +2.891288047979e-10,        +9.955963376640e-01,        +2.206757222538e-10,        +9.512757065561e-01,        +1.734164978533e-13,        +5.971484932952e-04,        +2.139549069960e-12,        +9.223040180636e-03
 2.46428000e+00,        +2.901517298888e-10,        +2.317214502882e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.840484964177e-13,        +2.357554430848e-03,        +6.113511444532e-12,        +2.638301908144e-02,        +6.840484964177e-13,        +2.357554430848e-03,        +6.113511444532e-12,        +2.638301908144e-02,        +4.200817326616e-13,        +1.447800200338e-03,        +3.039745121653e-12,        +1.311809984735e-02,        +2.888743941754e-10,        +9.955976974051e-01,        +2.204312189538e-10,        +9.512767103767e-01,        +1.732054843318e-13,        +5.969479637367e-04,        +2.136974768128e-12,        +9.222170694474e-03
 2.46430000e+00,        +2.898963068453e-10,        +2.314646902215e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.832359138839e-13,        +2.356828623720e-03,        +6.106767957343e-12,        +2.638315136317e-02,        +6.832359138839e-13,        +2.356828623720e-03,        +6.106767957343e-12,        +2.638315136317e-02,        +4.195867629562e-13,        +1.447368431569e-03,        +3.036313014555e-12,        +1.311782376677e-02,        +2.886204891999e-10,        +9.955990551955e-01,        +2.201872035219e-10,        +9.512777232294e-01,        +1.729949686104e-13,        +5.967477491968e-04,        +2.134405727687e-12,        +9.221301640627e-03
 2.46432000e+00,        +2.896413915654e-10,        +2.312084399657e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.824252280039e-13,        +2.356103954327e-03,        +6.100036236022e-12,        +2.638327665256e-02,        +6.824252280039e-13,        +2.356103954327e-03,        +6.100036236022e-12,        +2.638327665256e-02,        +4.190928903185e-13,        +1.446937152364e-03,        +3.032887171883e-12,        +1.311754524330e-02,        +2.883670884982e-10,        +9.956004110452e-01,        +2.199436746250e-10,        +9.512787450908e-01,        +1.727849488595e-13,        +5.965478481018e-04,        +2.131841932834e-12,        +9.220433013389e-03
 2.46434000e+00,        +2.893869826682e-10,        +2.309526981358e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.816164318678e-13,        +2.355380416849e-03,        +6.093316254838e-12,        +2.638339497231e-02,        +6.816164318678e-13,        +2.355380416849e-03,        +6.093316254838e-12,        +2.638339497231e-02,        +4.186001110066e-13,        +1.446506360262e-03,        +3.029467578400e-12,        +1.311726428335e-02,        +2.881141907021e-10,        +9.956017649640e-01,        +2.197006309347e-10,        +9.512797759373e-01,        +1.725754232576e-13,        +5.963482588830e-04,        +2.129283367831e-12,        +9.219564807072e-03
 2.46436000e+00,        +2.891330787785e-10,        +2.306974633521e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.808095186129e-13,        +2.354658005542e-03,        +6.086607988097e-12,        +2.638350634488e-02,        +6.808095186129e-13,        +2.354658005542e-03,        +6.086607988097e-12,        +2.638350634488e-02,        +4.181084213023e-13,        +1.446076052829e-03,        +3.026054218910e-12,        +1.311698089325e-02,        +2.878617944486e-10,        +9.956031169616e-01,        +2.194580711280e-10,        +9.512808157458e-01,        +1.723663899956e-13,        +5.961489799916e-04,        +2.126730017017e-12,        +9.218697016062e-03
 2.46438000e+00,        +2.888796785257e-10,        +2.304427342397e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.800044814111e-13,        +2.353936714695e-03,        +6.079911410163e-12,        +2.638361079260e-02,        +6.800044814111e-13,        +2.353936714695e-03,        +6.079911410163e-12,        +2.638361079260e-02,        +4.176178175051e-13,        +1.445646227649e-03,        +3.022647078263e-12,        +1.311669507930e-02,        +2.876098983795e-10,        +9.956044670478e-01,        +2.192159938865e-10,        +9.512818644933e-01,        +1.721578472738e-13,        +5.959500098877e-04,        +2.124181864795e-12,        +9.217829634781e-03
 2.46440000e+00,        +2.886267805445e-10,        +2.301885094291e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.792013134680e-13,        +2.353216538627e-03,        +6.073226495468e-12,        +2.638370833770e-02,        +6.792013134680e-13,        +2.353216538627e-03,        +6.073226495468e-12,        +2.638370833770e-02,        +4.171282959317e-13,        +1.445216882317e-03,        +3.019246141356e-12,        +1.311640684778e-02,        +2.873585011418e-10,        +9.956058152320e-01,        +2.189743978967e-10,        +9.512829221568e-01,        +1.719497933011e-13,        +5.957513470397e-04,        +2.121638895635e-12,        +9.216962657677e-03
 2.46442000e+00,        +2.883743834742e-10,        +2.299347875554e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.784000080215e-13,        +2.352497471684e-03,        +6.066553218507e-12,        +2.638379900233e-02,        +6.784000080215e-13,        +2.352497471684e-03,        +6.066553218507e-12,        +2.638379900233e-02,        +4.166398529155e-13,        +1.444788014442e-03,        +3.015851393134e-12,        +1.311611620493e-02,        +2.871076013869e-10,        +9.956071615240e-01,        +2.187332818497e-10,        +9.512839887135e-01,        +1.717422262953e-13,        +5.955529899232e-04,        +2.119101094067e-12,        +9.216096079226e-03
 2.46444000e+00,        +2.881224859594e-10,        +2.296815672591e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.776005583559e-13,        +2.351779508286e-03,        +6.059891553808e-12,        +2.638388280838e-02,        +6.776005583559e-13,        +2.351779508286e-03,        +6.059891553808e-12,        +2.638388280838e-02,        +4.161524848130e-13,        +1.444359621663e-03,        +3.012462818581e-12,        +1.311582315695e-02,        +2.868571977718e-10,        +9.956085059330e-01,        +2.184926444420e-10,        +9.512850641407e-01,        +1.715351444863e-13,        +5.953549370334e-04,        +2.116568444702e-12,        +9.215229893980e-03
 2.46446000e+00,        +2.878710866497e-10,        +2.294288471851e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.768029577819e-13,        +2.351062642861e-03,        +6.053241475978e-12,        +2.638395977770e-02,        +6.768029577819e-13,        +2.351062642861e-03,        +6.053241475978e-12,        +2.638395977770e-02,        +4.156661879947e-13,        +1.443931701625e-03,        +3.009080402731e-12,        +1.311552771000e-02,        +2.866072889578e-10,        +9.956098484686e-01,        +2.182524843742e-10,        +9.512861484158e-01,        +1.713285461111e-13,        +5.951571868680e-04,        +2.114040932203e-12,        +9.214364096496e-03
 2.46448000e+00,        +2.876201841993e-10,        +2.291766259838e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.760071996465e-13,        +2.350346869878e-03,        +6.046602959679e-12,        +2.638402993203e-02,        +6.760071996465e-13,        +2.350346869878e-03,        +6.046602959679e-12,        +2.638402993203e-02,        +4.151809588496e-13,        +1.443504251989e-03,        +3.005704130663e-12,        +1.311522987024e-02,        +2.863578736113e-10,        +9.956111891402e-01,        +2.180128003522e-10,        +9.512872415164e-01,        +1.711224294162e-13,        +5.949597379356e-04,        +2.111518541303e-12,        +9.213498681372e-03
 2.46450000e+00,        +2.873697772674e-10,        +2.289249023102e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.752132773392e-13,        +2.349632183870e-03,        +6.039975979610e-12,        +2.638409329286e-02,        +6.752132773392e-13,        +2.349632183870e-03,        +6.039975979610e-12,        +2.638409329286e-02,        +4.146967937876e-13,        +1.443077270446e-03,        +3.002333987494e-12,        +1.311492964372e-02,        +2.861089504036e-10,        +9.956125279569e-01,        +2.177735910863e-10,        +9.512883434201e-01,        +1.709167926595e-13,        +5.947625887619e-04,        +2.109001256806e-12,        +9.212633643274e-03
 2.46452000e+00,        +2.871198645182e-10,        +2.286736748241e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.744211842723e-13,        +2.348918579367e-03,        +6.033360510561e-12,        +2.638414988171e-02,        +6.744211842723e-13,        +2.348918579367e-03,        +6.033360510561e-12,        +2.638414988171e-02,        +4.142136892315e-13,        +1.442650754682e-03,        +2.998969958396e-12,        +1.311462703656e-02,        +2.858605180106e-10,        +9.956138649281e-01,        +2.175348552915e-10,        +9.512894541049e-01,        +1.707116341049e-13,        +5.945657378718e-04,        +2.106489063569e-12,        +9.211768976859e-03
 2.46454000e+00,        +2.868704446207e-10,        +2.284229421904e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.736309139046e-13,        +2.348206050976e-03,        +6.026756527344e-12,        +2.638419971984e-02,        +6.736309139046e-13,        +2.348206050976e-03,        +6.026756527344e-12,        +2.638419971984e-02,        +4.137316416267e-13,        +1.442224702422e-03,        +2.995612028576e-12,        +1.311432205474e-02,        +2.856125751132e-10,        +9.956152000628e-01,        +2.172965916879e-10,        +9.512905735486e-01,        +1.705069520286e-13,        +5.943691838107e-04,        +2.103981946524e-12,        +9.210904676863e-03
 2.46456000e+00,        +2.866215162487e-10,        +2.281727030786e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.728424597239e-13,        +2.347494593323e-03,        +6.020164004846e-12,        +2.638424282843e-02,        +6.728424597239e-13,        +2.347494593323e-03,        +6.020164004846e-12,        +2.638424282843e-02,        +4.132506474337e-13,        +1.441799111394e-03,        +2.992260183289e-12,        +1.311401470428e-02,        +2.853651203968e-10,        +9.956165333702e-01,        +2.170587989998e-10,        +9.512917017292e-01,        +1.703027447146e-13,        +5.941729251296e-04,        +2.101479890664e-12,        +9.210040738043e-03
 2.46458000e+00,        +2.863730780806e-10,        +2.279229561632e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.720558152468e-13,        +2.346784201054e-03,        +6.013582918019e-12,        +2.638427922860e-02,        +6.720558152468e-13,        +2.346784201054e-03,        +6.013582918019e-12,        +2.638427922860e-02,        +4.127707031283e-13,        +1.441373979338e-03,        +2.988914407835e-12,        +1.311370499115e-02,        +2.851181525518e-10,        +9.956178648592e-01,        +2.168214759563e-10,        +9.512928386251e-01,        +1.700990104542e-13,        +5.939769603845e-04,        +2.098982881038e-12,        +9.209177155174e-03
 2.46460000e+00,        +2.861251287998e-10,        +2.276737001234e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.712709740323e-13,        +2.346074868880e-03,        +6.007013241856e-12,        +2.638430894126e-02,        +6.712709740323e-13,        +2.346074868880e-03,        +6.007013241856e-12,        +2.638430894126e-02,        +4.122918052073e-13,        +1.440949304022e-03,        +2.985574687557e-12,        +1.311339292126e-02,        +2.848716702730e-10,        +9.956191945389e-01,        +2.165846212912e-10,        +9.512939842144e-01,        +1.698957475504e-13,        +5.937812881486e-04,        +2.096490902769e-12,        +9.208313923094e-03
 2.46462000e+00,        +2.858776670945e-10,        +2.274249336431e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.704879296684e-13,        +2.345366591532e-03,        +6.000454951414e-12,        +2.638433198723e-02,        +6.704879296684e-13,        +2.345366591532e-03,        +6.000454951414e-12,        +2.638433198723e-02,        +4.118139501826e-13,        +1.440525083222e-03,        +2.982241007841e-12,        +1.311307850053e-02,        +2.846256722603e-10,        +9.956205224182e-01,        +2.163482337428e-10,        +9.512951384756e-01,        +1.696929543136e-13,        +5.935859070011e-04,        +2.094003941036e-12,        +9.207451036665e-03
 2.46464000e+00,        +2.856306916574e-10,        +2.271766554111e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.697066757810e-13,        +2.344659363793e-03,        +5.993908021795e-12,        +2.638434838716e-02,        +6.697066757810e-13,        +2.344659363793e-03,        +5.993908021795e-12,        +2.638434838716e-02,        +4.113371345851e-13,        +1.440101314737e-03,        +2.978913354115e-12,        +1.311276173480e-02,        +2.843801572179e-10,        +9.956218485059e-01,        +2.161123120541e-10,        +9.512963013872e-01,        +1.694906290643e-13,        +5.933908155346e-04,        +2.091521981085e-12,        +9.206588490798e-03
 2.46466000e+00,        +2.853842011860e-10,        +2.269288641206e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.689272060245e-13,        +2.343953180465e-03,        +5.987372428172e-12,        +2.638435816164e-02,        +6.689272060245e-13,        +2.343953180465e-03,        +5.987372428172e-12,        +2.638435816164e-02,        +4.108613549608e-13,        +1.439677996376e-03,        +2.975591711852e-12,        +1.311244262991e-02,        +2.841351238549e-10,        +9.956231728108e-01,        +2.158768549724e-10,        +9.512974729280e-01,        +1.692887701305e-13,        +5.931960123475e-04,        +2.089045008222e-12,        +9.205726280426e-03
 2.46468000e+00,        +2.851381943825e-10,        +2.266815584698e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.681495140816e-13,        +2.343248036373e-03,        +5.980848145784e-12,        +2.638436133119e-02,        +6.681495140816e-13,        +2.343248036373e-03,        +5.980848145784e-12,        +2.638436133119e-02,        +4.103866078702e-13,        +1.439255125954e-03,        +2.972276066575e-12,        +1.311212119168e-02,        +2.838905708847e-10,        +9.956244953416e-01,        +2.156418612496e-10,        +9.512986530766e-01,        +1.690873758479e-13,        +5.930014960433e-04,        +2.086573007808e-12,        +9.204864400497e-03
 2.46470000e+00,        +2.848926699538e-10,        +2.264347371615e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.673735936815e-13,        +2.342543926419e-03,        +5.974335149895e-12,        +2.638435791605e-02,        +6.673735936815e-13,        +2.342543926419e-03,        +5.974335149895e-12,        +2.638435791605e-02,        +4.099128898968e-13,        +1.438832701323e-03,        +2.968966403836e-12,        +1.311179742585e-02,        +2.836464970256e-10,        +9.956258161070e-01,        +2.154073296425e-10,        +9.512998418121e-01,        +1.688864445642e-13,        +5.928072652470e-04,        +2.084105965278e-12,        +9.204002846047e-03
 2.46472000e+00,        +2.846476266112e-10,        +2.261883989030e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.665994385713e-13,        +2.341840845495e-03,        +5.967833415857e-12,        +2.638434793651e-02,        +6.665994385713e-13,        +2.341840845495e-03,        +5.967833415857e-12,        +2.638434793651e-02,        +4.094401976343e-13,        +1.438410720331e-03,        +2.965662709243e-12,        +1.311147133817e-02,        +2.834029010004e-10,        +9.956271351156e-01,        +2.151732589117e-10,        +9.513010391132e-01,        +1.686859746322e-13,        +5.926133185807e-04,        +2.081643866116e-12,        +9.203141612092e-03
 2.46474000e+00,        +2.844030630710e-10,        +2.259425424063e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.658270425423e-13,        +2.341138788565e-03,        +5.961342919050e-12,        +2.638433141258e-02,        +6.658270425423e-13,        +2.341138788565e-03,        +5.961342919050e-12,        +2.638433141258e-02,        +4.089685276981e-13,        +1.437989180855e-03,        +2.962364968437e-12,        +1.311114293434e-02,        +2.831597815364e-10,        +9.956284523759e-01,        +2.149396478230e-10,        +9.513022449593e-01,        +1.684859644162e-13,        +5.924196546860e-04,        +2.079186695878e-12,        +9.202280693729e-03
