        f (GHz),               Φ_pow[1] (W),               Φ_pow[2] (W),               Φ_pow[3] (W)
 2.45564000e+00,        +2.005043980133e-04,        -1.194267396901e-04,        +1.298852645900e-04
 2.45564500e+00,        +2.004462044758e-04,        -1.194164622447e-04,        +1.298827951405e-04
 2.45565000e+00,        +2.003880660220e-04,        -1.194061886166e-04,        +1.298803258384e-04
 2.45565500e+00,        +2.003299825807e-04,        -1.193959187080e-04,        +1.298778566841e-04
 2.45566000e+00,        +2.002719540808e-04,        -1.193856526686e-04,        +1.298753876771e-04
 2.45566500e+00,        +2.002139804513e-04,        -1.193753904604e-04,        +1.298729188179e-04
 2.45567000e+00,        +2.001560616215e-04,        -1.193651319098e-04,        +1.298704501066e-04
 2.45567500e+00,        +2.000981975205e-04,        -1.193548771950e-04,        +1.298679815431e-04
 2.45568000e+00,        +2.000403880777e-04,        -1.193446262556e-04,        +1.298655131279e-04
 2.45568500e+00,        +1.999826332227e-04,        -1.193343791033e-04,        +1.298630448605e-04
 2.45569000e+00,        +1.999249328851e-04,        -1.193241356672e-04,        +1.298605767416e-04
 2.45569500e+00,        +1.998672869946e-04,        -1.193138960234e-04,        +1.298581087711e-04
 2.45570000e+00,        +1.998096954811e-04,        -1.193036601967e-04,        +1.298556409490e-04
 2.45570500e+00,        +1.997521582745e-04,        -1.192934280561e-04,        +1.298531732756e-04
 2.45571000e+00,        +1.996946753048e-04,        -1.192831996966e-04,        +1.298507057508e-04
 2.45571500e+00,        +1.996372465024e-04,        -1.192729750691e-04,        +1.298482383748e-04
 2.45572000e+00,        +1.995798717974e-04,        -1.192627543035e-04,        +1.298457711478e-04
 2.45572500e+00,        +1.995225511202e-04,        -1.192525371923e-04,        +1.298433040697e-04
 2.45573000e+00,        +1.994652844015e-04,        -1.192423238217e-04,        +1.298408371410e-04
 2.45573500e+00,        +1.994080715718e-04,        -1.192321142922e-04,        +1.298383703613e-04
 2.45574000e+00,        +1.993509125619e-04,        -1.192219083152e-04,        +1.298359037311e-04
 2.45574500e+00,        +1.992938073026e-04,        -1.192117062626e-04,        +1.298334372503e-04
 2.45575000e+00,        +1.992367557249e-04,        -1.192015077460e-04,        +1.298309709191e-04
 2.45575500e+00,        +1.991797577599e-04,        -1.191913131414e-04,        +1.298285047375e-04
 2.45576000e+00,        +1.991228133388e-04,        -1.191811222540e-04,        +1.298260387057e-04
 2.45576500e+00,        +1.990659223929e-04,        -1.191709349285e-04,        +1.298235728238e-04
 2.45577000e+00,        +1.990090848536e-04,        -1.191607514659e-04,        +1.298211070918e-04
 2.45577500e+00,        +1.989523006524e-04,        -1.191505716635e-04,        +1.298186415100e-04
 2.45578000e+00,        +1.988955697210e-04,        -1.191403956651e-04,        +1.298161760782e-04
 2.45578500e+00,        +1.988388919910e-04,        -1.191302232425e-04,        +1.298137107969e-04
 2.45579000e+00,        +1.987822673945e-04,        -1.191200546049e-04,        +1.298112456659e-04
 2.45579500e+00,        +1.987256958632e-04,        -1.191098896443e-04,        +1.298087806854e-04
 2.45580000e+00,        +1.986691773294e-04,        -1.190997283435e-04,        +1.298063158554e-04
 2.45580500e+00,        +1.986127117251e-04,        -1.190895708319e-04,        +1.298038511763e-04
 2.45581000e+00,        +1.985562989828e-04,        -1.190794169802e-04,        +1.298013866477e-04
 2.45581500e+00,        +1.984999390347e-04,        -1.190692667649e-04,        +1.297989222703e-04
 2.45582000e+00,        +1.984436318133e-04,        -1.190591203027e-04,        +1.297964580437e-04
 2.45582500e+00,        +1.983873772514e-04,        -1.190489774860e-04,        +1.297939939681e-04
 2.45583000e+00,        +1.983311752816e-04,        -1.190388383988e-04,        +1.297915300440e-04
 2.45583500e+00,        +1.982750258368e-04,        -1.190287029124e-04,        +1.297890662711e-04
 2.45584000e+00,        +1.982189288499e-04,        -1.190185711988e-04,        +1.297866026494e-04
 2.45584500e+00,        +1.981628842540e-04,        -1.190084431541e-04,        +1.297841391793e-04
 2.45585000e+00,        +1.981068919821e-04,        -1.189983186912e-04,        +1.297816758608e-04
 2.45585500e+00,        +1.980509519677e-04,        -1.189881979215e-04,        +1.297792126940e-04
 2.45586000e+00,        +1.979950641440e-04,        -1.189780807842e-04,        +1.297767496787e-04
 2.45586500e+00,        +1.979392284445e-04,        -1.189679673364e-04,        +1.297742868157e-04
 2.45587000e+00,        +1.978834448028e-04,        -1.189578575737e-04,        +1.297718241044e-04
 2.45587500e+00,        +1.978277131527e-04,        -1.189477514686e-04,        +1.297693615452e-04
 2.45588000e+00,        +1.977720334279e-04,        -1.189376489987e-04,        +1.297668991382e-04
 2.45588500e+00,        +1.977164055622e-04,        -1.189275501444e-04,        +1.297644368834e-04
 2.45589000e+00,        +1.976608294898e-04,        -1.189174550305e-04,        +1.297619747810e-04
 2.45589500e+00,        +1.976053051447e-04,        -1.189073634692e-04,        +1.297595128310e-04
 2.45590000e+00,        +1.975498324611e-04,        -1.188972756101e-04,        +1.297570510334e-04
 2.45590500e+00,        +1.974944113734e-04,        -1.188871913140e-04,        +1.297545893886e-04
 2.45591000e+00,        +1.974390418160e-04,        -1.188771106137e-04,        +1.297521278964e-04
 2.45591500e+00,        +1.973837237235e-04,        -1.188670336596e-04,        +1.297496665571e-04
 2.45592000e+00,        +1.973284570304e-04,        -1.188569602659e-04,        +1.297472053707e-04
 2.45592500e+00,        +1.972732416715e-04,        -1.188468905665e-04,        +1.297447443373e-04
 2.45593000e+00,        +1.972180775817e-04,        -1.188368244248e-04,        +1.297422834570e-04
 2.45593500e+00,        +1.971629646959e-04,        -1.188267618859e-04,        +1.297398227297e-04
 2.45594000e+00,        +1.971079029492e-04,        -1.188167029713e-04,        +1.297373621558e-04
 2.45594500e+00,        +1.970528922767e-04,        -1.188066476258e-04,        +1.297349017352e-04
 2.45595000e+00,        +1.969979326137e-04,        -1.187965960113e-04,        +1.297324414681e-04
 2.45595500e+00,        +1.969430238955e-04,        -1.187865479009e-04,        +1.297299813544e-04
 2.45596000e+00,        +1.968881660577e-04,        -1.187765033621e-04,        +1.297275213946e-04
 2.45596500e+00,        +1.968333590357e-04,        -1.187664624930e-04,        +1.297250615882e-04
 2.45597000e+00,        +1.967786027653e-04,        -1.187564251739e-04,        +1.297226019357e-04
 2.45597500e+00,        +1.967238971823e-04,        -1.187463914753e-04,        +1.297201424371e-04
 2.45598000e+00,        +1.966692422225e-04,        -1.187363614029e-04,        +1.297176830926e-04
 2.45598500e+00,        +1.966146378218e-04,        -1.187263349328e-04,        +1.297152239019e-04
 2.45599000e+00,        +1.965600839165e-04,        -1.187163119199e-04,        +1.297127648655e-04
 2.45599500e+00,        +1.965055804426e-04,        -1.187062925748e-04,        +1.297103059832e-04
 2.45600000e+00,        +1.964511273364e-04,        -1.186962768358e-04,        +1.297078472554e-04
 2.45600500e+00,        +1.963967245344e-04,        -1.186862645891e-04,        +1.297053886819e-04
 2.45601000e+00,        +1.963423719730e-04,        -1.186762559377e-04,        +1.297029302629e-04
 2.45601500e+00,        +1.962880695887e-04,        -1.186662508665e-04,        +1.297004719984e-04
 2.45602000e+00,        +1.962338173184e-04,        -1.186562493369e-04,        +1.296980138886e-04
 2.45602500e+00,        +1.961796150987e-04,        -1.186462513905e-04,        +1.296955559335e-04
 2.45603000e+00,        +1.961254628666e-04,        -1.186362570638e-04,        +1.296930981334e-04
 2.45603500e+00,        +1.960713605590e-04,        -1.186262662085e-04,        +1.296906404880e-04
 2.45604000e+00,        +1.960173081131e-04,        -1.186162789316e-04,        +1.296881829977e-04
 2.45604500e+00,        +1.959633054660e-04,        -1.186062952280e-04,        +1.296857256623e-04
 2.45605000e+00,        +1.959093525550e-04,        -1.185963150258e-04,        +1.296832684823e-04
 2.45605500e+00,        +1.958554493175e-04,        -1.185863383973e-04,        +1.296808114573e-04
 2.45606000e+00,        +1.958015956910e-04,        -1.185763652717e-04,        +1.296783545878e-04
 2.45606500e+00,        +1.957477916131e-04,        -1.185663957361e-04,        +1.296758978735e-04
 2.45607000e+00,        +1.956940370213e-04,        -1.185564296889e-04,        +1.296734413149e-04
 2.45607500e+00,        +1.956403318536e-04,        -1.185464672231e-04,        +1.296709849118e-04
 2.45608000e+00,        +1.955866760479e-04,        -1.185365083137e-04,        +1.296685286641e-04
 2.45608500e+00,        +1.955330695420e-04,        -1.185265528639e-04,        +1.296660725724e-04
 2.45609000e+00,        +1.954795122740e-04,        -1.185166009326e-04,        +1.296636166364e-04
 2.45609500e+00,        +1.954260041823e-04,        -1.185066525595e-04,        +1.296611608563e-04
 2.45610000e+00,        +1.953725452048e-04,        -1.184967076943e-04,        +1.296587052320e-04
 2.45610500e+00,        +1.953191352802e-04,        -1.184867662787e-04,        +1.296562497639e-04
 2.45611000e+00,        +1.952657743468e-04,        -1.184768284896e-04,        +1.296537944518e-04
 2.45611500e+00,        +1.952124623432e-04,        -1.184668941509e-04,        +1.296513392960e-04
 2.45612000e+00,        +1.951591992081e-04,        -1.184569632856e-04,        +1.296488842963e-04
 2.45612500e+00,        +1.951059848801e-04,        -1.184470359828e-04,        +1.296464294530e-04
 2.45613000e+00,        +1.950528192983e-04,        -1.184371121420e-04,        +1.296439747663e-04
 2.45613500e+00,        +1.949997024014e-04,        -1.184271918456e-04,        +1.296415202359e-04
 2.45614000e+00,        +1.949466341286e-04,        -1.184172750326e-04,        +1.296390658621e-04
 2.45614500e+00,        +1.948936144190e-04,        -1.184073616383e-04,        +1.296366116449e-04
 2.45615000e+00,        +1.948406432119e-04,        -1.183974517373e-04,        +1.296341575845e-04
 2.45615500e+00,        +1.947877204465e-04,        -1.183875453884e-04,        +1.296317036809e-04
 2.45616000e+00,        +1.947348460623e-04,        -1.183776425026e-04,        +1.296292499342e-04
 2.45616500e+00,        +1.946820199987e-04,        -1.183677431182e-04,        +1.296267963443e-04
 2.45617000e+00,        +1.946292421956e-04,        -1.183578471260e-04,        +1.296243429115e-04
 2.45617500e+00,        +1.945765125925e-04,        -1.183479547097e-04,        +1.296218896358e-04
 2.45618000e+00,        +1.945238311292e-04,        -1.183380657285e-04,        +1.296194365172e-04
 2.45618500e+00,        +1.944711977457e-04,        -1.183281801985e-04,        +1.296169835558e-04
 2.45619000e+00,        +1.944186123819e-04,        -1.183182981138e-04,        +1.296145307518e-04
 2.45619500e+00,        +1.943660749780e-04,        -1.183084195026e-04,        +1.296120781052e-04
 2.45620000e+00,        +1.943135854740e-04,        -1.182985444610e-04,        +1.296096256160e-04
 2.45620500e+00,        +1.942611438104e-04,        -1.182886727561e-04,        +1.296071732843e-04
 2.45621000e+00,        +1.942087499275e-04,        -1.182788045257e-04,        +1.296047211102e-04
 2.45621500e+00,        +1.941564037656e-04,        -1.182689397133e-04,        +1.296022690938e-04
 2.45622000e+00,        +1.941041052655e-04,        -1.182590783687e-04,        +1.295998172351e-04
 2.45622500e+00,        +1.940518543677e-04,        -1.182492205154e-04,        +1.295973655343e-04
 2.45623000e+00,        +1.939996510130e-04,        -1.182393660337e-04,        +1.295949139913e-04
 2.45623500e+00,        +1.939474951422e-04,        -1.182295150058e-04,        +1.295924626063e-04
 2.45624000e+00,        +1.938953866962e-04,        -1.182196674617e-04,        +1.295900113793e-04
 2.45624500e+00,        +1.938433256161e-04,        -1.182098233490e-04,        +1.295875603103e-04
 2.45625000e+00,        +1.937913118430e-04,        -1.181999826504e-04,        +1.295851093996e-04
 2.45625500e+00,        +1.937393453181e-04,        -1.181901453200e-04,        +1.295826586469e-04
 2.45626000e+00,        +1.936874259827e-04,        -1.181803115326e-04,        +1.295802080525e-04
 2.45626500e+00,        +1.936355537781e-04,        -1.181704810939e-04,        +1.295777576166e-04
 2.45627000e+00,        +1.935837286459e-04,        -1.181606540242e-04,        +1.295753073391e-04
 2.45627500e+00,        +1.935319505276e-04,        -1.181508305015e-04,        +1.295728572202e-04
 2.45628000e+00,        +1.934802193649e-04,        -1.181410102487e-04,        +1.295704072597e-04
 2.45628500e+00,        +1.934285350995e-04,        -1.181311935027e-04,        +1.295679574578e-04
 2.45629000e+00,        +1.933768976734e-04,        -1.181213801229e-04,        +1.295655078146e-04
 2.45629500e+00,        +1.933253070283e-04,        -1.181115701899e-04,        +1.295630583303e-04
 2.45630000e+00,        +1.932737631064e-04,        -1.181017635949e-04,        +1.295606090047e-04
 2.45630500e+00,        +1.932222658497e-04,        -1.180919604466e-04,        +1.295581598379e-04
 2.45631000e+00,        +1.931708152005e-04,        -1.180821606884e-04,        +1.295557108303e-04
 2.45631500e+00,        +1.931194111011e-04,        -1.180723642522e-04,        +1.295532619815e-04
 2.45632000e+00,        +1.930680534938e-04,        -1.180625713620e-04,        +1.295508132918e-04
 2.45632500e+00,        +1.930167423211e-04,        -1.180527817024e-04,        +1.295483647612e-04
 2.45633000e+00,        +1.929654775257e-04,        -1.180429955370e-04,        +1.295459163899e-04
 2.45633500e+00,        +1.929142590500e-04,        -1.180332126998e-04,        +1.295434681779e-04
 2.45634000e+00,        +1.928630868370e-04,        -1.180234332423e-04,        +1.295410201253e-04
 2.45634500e+00,        +1.928119608294e-04,        -1.180136571255e-04,        +1.295385722318e-04
 2.45635000e+00,        +1.927608809701e-04,        -1.180038844734e-04,        +1.295361244980e-04
 2.45635500e+00,        +1.927098472022e-04,        -1.179941151714e-04,        +1.295336769238e-04
 2.45636000e+00,        +1.926588594687e-04,        -1.179843491342e-04,        +1.295312295090e-04
 2.45636500e+00,        +1.926079177128e-04,        -1.179745865341e-04,        +1.295287822539e-04
 2.45637000e+00,        +1.925570218778e-04,        -1.179648272936e-04,        +1.295263351584e-04
 2.45637500e+00,        +1.925061719071e-04,        -1.179550715088e-04,        +1.295238882228e-04
 2.45638000e+00,        +1.924553677442e-04,        -1.179453188961e-04,        +1.295214414470e-04
 2.45638500e+00,        +1.924046093324e-04,        -1.179355697466e-04,        +1.295189948311e-04
 2.45639000e+00,        +1.923538966156e-04,        -1.179258239148e-04,        +1.295165483750e-04
 2.45639500e+00,        +1.923032295374e-04,        -1.179160815404e-04,        +1.295141020790e-04
 2.45640000e+00,        +1.922526080415e-04,        -1.179063424117e-04,        +1.295116559431e-04
 2.45640500e+00,        +1.922020320720e-04,        -1.178966066594e-04,        +1.295092099673e-04
 2.45641000e+00,        +1.921515015727e-04,        -1.178868742105e-04,        +1.295067641516e-04
 2.45641500e+00,        +1.921010164877e-04,        -1.178771450972e-04,        +1.295043184963e-04
 2.45642000e+00,        +1.920505767612e-04,        -1.178674193074e-04,        +1.295018730013e-04
 2.45642500e+00,        +1.920001823373e-04,        -1.178576968717e-04,        +1.294994276664e-04
 2.45643000e+00,        +1.919498331605e-04,        -1.178479777385e-04,        +1.294969824921e-04
 2.45643500e+00,        +1.918995291751e-04,        -1.178382620764e-04,        +1.294945374782e-04
 2.45644000e+00,        +1.918492703256e-04,        -1.178285495807e-04,        +1.294920926249e-04
 2.45644500e+00,        +1.917990565566e-04,        -1.178188404446e-04,        +1.294896479322e-04
 2.45645000e+00,        +1.917488878127e-04,        -1.178091346289e-04,        +1.294872034001e-04
 2.45645500e+00,        +1.916987640388e-04,        -1.177994321634e-04,        +1.294847590288e-04
 2.45646000e+00,        +1.916486851796e-04,        -1.177897329036e-04,        +1.294823148180e-04
 2.45646500e+00,        +1.915986511800e-04,        -1.177800370797e-04,        +1.294798707683e-04
 2.45647000e+00,        +1.915486619851e-04,        -1.177703445317e-04,        +1.294774268794e-04
 2.45647500e+00,        +1.914987175399e-04,        -1.177606552220e-04,        +1.294749831512e-04
 2.45648000e+00,        +1.914488177896e-04,        -1.177509693670e-04,        +1.294725395842e-04
 2.45648500e+00,        +1.913989626795e-04,        -1.177412866279e-04,        +1.294700961781e-04
 2.45649000e+00,        +1.913491521549e-04,        -1.177316072031e-04,        +1.294676529332e-04
 2.45649500e+00,        +1.912993861613e-04,        -1.177219311515e-04,        +1.294652098494e-04
 2.45650000e+00,        +1.912496646440e-04,        -1.177122584101e-04,        +1.294627669267e-04
 2.45650500e+00,        +1.911999875489e-04,        -1.177025889297e-04,        +1.294603241652e-04
 2.45651000e+00,        +1.911503548214e-04,        -1.176929227303e-04,        +1.294578815653e-04
 2.45651500e+00,        +1.911007664074e-04,        -1.176832597873e-04,        +1.294554391265e-04
 2.45652000e+00,        +1.910512222527e-04,        -1.176736001975e-04,        +1.294529968492e-04
 2.45652500e+00,        +1.910017223033e-04,        -1.176639437631e-04,        +1.294505547332e-04
 2.45653000e+00,        +1.909522665052e-04,        -1.176542906632e-04,        +1.294481127788e-04
 2.45653500e+00,        +1.909028548043e-04,        -1.176446408795e-04,        +1.294456709861e-04
 2.45654000e+00,        +1.908534871470e-04,        -1.176349943231e-04,        +1.294432293549e-04
 2.45654500e+00,        +1.908041634795e-04,        -1.176253510328e-04,        +1.294407878853e-04
 2.45655000e+00,        +1.907548837481e-04,        -1.176157109795e-04,        +1.294383465774e-04
 2.45655500e+00,        +1.907056478993e-04,        -1.176060742783e-04,        +1.294359054313e-04
 2.45656000e+00,        +1.906564558795e-04,        -1.175964407808e-04,        +1.294334644472e-04
 2.45656500e+00,        +1.906073076353e-04,        -1.175868105754e-04,        +1.294310236247e-04
 2.45657000e+00,        +1.905582031134e-04,        -1.175771835397e-04,        +1.294285829642e-04
 2.45657500e+00,        +1.905091422606e-04,        -1.175675597938e-04,        +1.294261424657e-04
 2.45658000e+00,        +1.904601250237e-04,        -1.175579392577e-04,        +1.294237021293e-04
 2.45658500e+00,        +1.904111513496e-04,        -1.175483219757e-04,        +1.294212619547e-04
 2.45659000e+00,        +1.903622211852e-04,        -1.175387080278e-04,        +1.294188219423e-04
 2.45659500e+00,        +1.903133344778e-04,        -1.175290973032e-04,        +1.294163820922e-04
 2.45660000e+00,        +1.902644911744e-04,        -1.175194897677e-04,        +1.294139424043e-04
 2.45660500e+00,        +1.902156912222e-04,        -1.175098854126e-04,        +1.294115028785e-04
 2.45661000e+00,        +1.901669345686e-04,        -1.175002844106e-04,        +1.294090635150e-04
 2.45661500e+00,        +1.901182211610e-04,        -1.174906865242e-04,        +1.294066243140e-04
 2.45662000e+00,        +1.900695509468e-04,        -1.174810919137e-04,        +1.294041852755e-04
 2.45662500e+00,        +1.900209238737e-04,        -1.174715005596e-04,        +1.294017463991e-04
 2.45663000e+00,        +1.899723398892e-04,        -1.174619124224e-04,        +1.293993076854e-04
 2.45663500e+00,        +1.899237989411e-04,        -1.174523273817e-04,        +1.293968691342e-04
 2.45664000e+00,        +1.898753009772e-04,        -1.174427457226e-04,        +1.293944307455e-04
 2.45664500e+00,        +1.898268459453e-04,        -1.174331672294e-04,        +1.293919925195e-04
 2.45665000e+00,        +1.897784337935e-04,        -1.174235918310e-04,        +1.293895544562e-04
 2.45665500e+00,        +1.897300644697e-04,        -1.174140197970e-04,        +1.293871165556e-04
 2.45666000e+00,        +1.896817379220e-04,        -1.174044508931e-04,        +1.293846788177e-04
 2.45666500e+00,        +1.896334540987e-04,        -1.173948852074e-04,        +1.293822412428e-04
 2.45667000e+00,        +1.895852129480e-04,        -1.173853227175e-04,        +1.293798038305e-04
 2.45667500e+00,        +1.895370144184e-04,        -1.173757634379e-04,        +1.293773665813e-04
 2.45668000e+00,        +1.894888584581e-04,        -1.173662073841e-04,        +1.293749294950e-04
 2.45668500e+00,        +1.894407450158e-04,        -1.173566544646e-04,        +1.293724925716e-04
 2.45669000e+00,        +1.893926740399e-04,        -1.173471047815e-04,        +1.293700558112e-04
 2.45669500e+00,        +1.893446454793e-04,        -1.173375582614e-04,        +1.293676192138e-04
 2.45670000e+00,        +1.892966592826e-04,        -1.173280148696e-04,        +1.293651827798e-04
 2.45670500e+00,        +1.892487153987e-04,        -1.173184747019e-04,        +1.293627465089e-04
 2.45671000e+00,        +1.892008137763e-04,        -1.173089377697e-04,        +1.293603104011e-04
 2.45671500e+00,        +1.891529543647e-04,        -1.172994039161e-04,        +1.293578744566e-04
 2.45672000e+00,        +1.891051371126e-04,        -1.172898732631e-04,        +1.293554386754e-04
 2.45672500e+00,        +1.890573619694e-04,        -1.172803458593e-04,        +1.293530030574e-04
 2.45673000e+00,        +1.890096288842e-04,        -1.172708215505e-04,        +1.293505676028e-04
 2.45673500e+00,        +1.889619378064e-04,        -1.172613004326e-04,        +1.293481323117e-04
 2.45674000e+00,        +1.889142886852e-04,        -1.172517825219e-04,        +1.293456971840e-04
 2.45674500e+00,        +1.888666814701e-04,        -1.172422676734e-04,        +1.293432622198e-04
 2.45675000e+00,        +1.888191161106e-04,        -1.172327560833e-04,        +1.293408274191e-04
 2.45675500e+00,        +1.887715925564e-04,        -1.172232476132e-04,        +1.293383927821e-04
 2.45676000e+00,        +1.887241107570e-04,        -1.172137422607e-04,        +1.293359583086e-04
 2.45676500e+00,        +1.886766706623e-04,        -1.172042400542e-04,        +1.293335239988e-04
 2.45677000e+00,        +1.886292722220e-04,        -1.171947410365e-04,        +1.293310898527e-04
 2.45677500e+00,        +1.885819153862e-04,        -1.171852451604e-04,        +1.293286558703e-04
 2.45678000e+00,        +1.885346001046e-04,        -1.171757524231e-04,        +1.293262220517e-04
 2.45678500e+00,        +1.884873263274e-04,        -1.171662628548e-04,        +1.293237883969e-04
 2.45679000e+00,        +1.884400940047e-04,        -1.171567763718e-04,        +1.293213549060e-04
 2.45679500e+00,        +1.883929030867e-04,        -1.171472930241e-04,        +1.293189215788e-04
 2.45680000e+00,        +1.883457535237e-04,        -1.171378128570e-04,        +1.293164884156e-04
 2.45680500e+00,        +1.882986452660e-04,        -1.171283357066e-04,        +1.293140554165e-04
 2.45681000e+00,        +1.882515782640e-04,        -1.171188618835e-04,        +1.293116225814e-04
 2.45681500e+00,        +1.882045524684e-04,        -1.171093910356e-04,        +1.293091899102e-04
 2.45682000e+00,        +1.881575678295e-04,        -1.170999233408e-04,        +1.293067574032e-04
 2.45682500e+00,        +1.881106242981e-04,        -1.170904587816e-04,        +1.293043250602e-04
 2.45683000e+00,        +1.880637218250e-04,        -1.170809973152e-04,        +1.293018928813e-04
 2.45683500e+00,        +1.880168603608e-04,        -1.170715390288e-04,        +1.292994608667e-04
 2.45684000e+00,        +1.879700398565e-04,        -1.170620837780e-04,        +1.292970290162e-04
 2.45684500e+00,        +1.879232602630e-04,        -1.170526316465e-04,        +1.292945973302e-04
 2.45685000e+00,        +1.878765215313e-04,        -1.170431826610e-04,        +1.292921658083e-04
 2.45685500e+00,        +1.878298236126e-04,        -1.170337367282e-04,        +1.292897344508e-04
 2.45686000e+00,        +1.877831664579e-04,        -1.170242939617e-04,        +1.292873032577e-04
 2.45686500e+00,        +1.877365500186e-04,        -1.170148542550e-04,        +1.292848722289e-04
 2.45687000e+00,        +1.876899742460e-04,        -1.170054176592e-04,        +1.292824413646e-04
 2.45687500e+00,        +1.876434390914e-04,        -1.169959841404e-04,        +1.292800106648e-04
 2.45688000e+00,        +1.875969445063e-04,        -1.169865537604e-04,        +1.292775801295e-04
 2.45688500e+00,        +1.875504904422e-04,        -1.169771264576e-04,        +1.292751497587e-04
 2.45689000e+00,        +1.875040768507e-04,        -1.169677022067e-04,        +1.292727195526e-04
 2.45689500e+00,        +1.874577036836e-04,        -1.169582810569e-04,        +1.292702895110e-04
 2.45690000e+00,        +1.874113708925e-04,        -1.169488630321e-04,        +1.292678596341e-04
 2.45690500e+00,        +1.873650784294e-04,        -1.169394479826e-04,        +1.292654299217e-04
 2.45691000e+00,        +1.873188262460e-04,        -1.169300360692e-04,        +1.292630003741e-04
 2.45691500e+00,        +1.872726142944e-04,        -1.169206272220e-04,        +1.292605709913e-04
 2.45692000e+00,        +1.872264425265e-04,        -1.169112215000e-04,        +1.292581417732e-04
 2.45692500e+00,        +1.871803108946e-04,        -1.169018188119e-04,        +1.292557127199e-04
 2.45693000e+00,        +1.871342193508e-04,        -1.168924192285e-04,        +1.292532838316e-04
 2.45693500e+00,        +1.870881678473e-04,        -1.168830226050e-04,        +1.292508551079e-04
 2.45694000e+00,        +1.870421563365e-04,        -1.168736290877e-04,        +1.292484265493e-04
 2.45694500e+00,        +1.869961847707e-04,        -1.168642387239e-04,        +1.292459981556e-04
 2.45695000e+00,        +1.869502531025e-04,        -1.168548513728e-04,        +1.292435699268e-04
 2.45695500e+00,        +1.869043612844e-04,        -1.168454670690e-04,        +1.292411418631e-04
 2.45696000e+00,        +1.868585092690e-04,        -1.168360857640e-04,        +1.292387139644e-04
 2.45696500e+00,        +1.868126970090e-04,        -1.168267075323e-04,        +1.292362862308e-04
 2.45697000e+00,        +1.867669244570e-04,        -1.168173324015e-04,        +1.292338586622e-04
 2.45697500e+00,        +1.867211915661e-04,        -1.168079602513e-04,        +1.292314312588e-04
 2.45698000e+00,        +1.866754982890e-04,        -1.167985911581e-04,        +1.292290040204e-04
 2.45698500e+00,        +1.866298445787e-04,        -1.167892251302e-04,        +1.292265769474e-04
 2.45699000e+00,        +1.865842303882e-04,        -1.167798621246e-04,        +1.292241500394e-04
 2.45699500e+00,        +1.865386556707e-04,        -1.167705021606e-04,        +1.292217232967e-04
 2.45700000e+00,        +1.864931203793e-04,        -1.167611452197e-04,        +1.292192967193e-04
 2.45700500e+00,        +1.864476244673e-04,        -1.167517912925e-04,        +1.292168703072e-04
 2.45701000e+00,        +1.864021678880e-04,        -1.167424404717e-04,        +1.292144440604e-04
 2.45701500e+00,        +1.863567505947e-04,        -1.167330925431e-04,        +1.292120179789e-04
 2.45702000e+00,        +1.863113725411e-04,        -1.167237477054e-04,        +1.292095920630e-04
 2.45702500e+00,        +1.862660336804e-04,        -1.167144059384e-04,        +1.292071663124e-04
 2.45703000e+00,        +1.862207339663e-04,        -1.167050671325e-04,        +1.292047407272e-04
 2.45703500e+00,        +1.861754733526e-04,        -1.166957313616e-04,        +1.292023153074e-04
 2.45704000e+00,        +1.861302517929e-04,        -1.166863986204e-04,        +1.291998900533e-04
 2.45704500e+00,        +1.860850692410e-04,        -1.166770688273e-04,        +1.291974649644e-04
 2.45705000e+00,        +1.860399256508e-04,        -1.166677421350e-04,        +1.291950400413e-04
 2.45705500e+00,        +1.859948209763e-04,        -1.166584184648e-04,        +1.291926152839e-04
 2.45706000e+00,        +1.859497551714e-04,        -1.166490977030e-04,        +1.291901906918e-04
 2.45706500e+00,        +1.859047281902e-04,        -1.166397799229e-04,        +1.291877662654e-04
 2.45707000e+00,        +1.858597399869e-04,        -1.166304652488e-04,        +1.291853420046e-04
 2.45707500e+00,        +1.858147905157e-04,        -1.166211534931e-04,        +1.291829179097e-04
 2.45708000e+00,        +1.857698797307e-04,        -1.166118447409e-04,        +1.291804939803e-04
 2.45708500e+00,        +1.857250075865e-04,        -1.166025390362e-04,        +1.291780702168e-04
 2.45709000e+00,        +1.856801740374e-04,        -1.165932362646e-04,        +1.291756466189e-04
 2.45709500e+00,        +1.856353790379e-04,        -1.165839364783e-04,        +1.291732231868e-04
 2.45710000e+00,        +1.855906225424e-04,        -1.165746397271e-04,        +1.291707999207e-04
 2.45710500e+00,        +1.855459045058e-04,        -1.165653458627e-04,        +1.291683768203e-04
 2.45711000e+00,        +1.855012248825e-04,        -1.165560551059e-04,        +1.291659538857e-04
 2.45711500e+00,        +1.854565836275e-04,        -1.165467672029e-04,        +1.291635311172e-04
 2.45712000e+00,        +1.854119806955e-04,        -1.165374823172e-04,        +1.291611085144e-04
 2.45712500e+00,        +1.853674160413e-04,        -1.165282004499e-04,        +1.291586860775e-04
 2.45713000e+00,        +1.853228896200e-04,        -1.165189214848e-04,        +1.291562638068e-04
 2.45713500e+00,        +1.852784013865e-04,        -1.165096455708e-04,        +1.291538417019e-04
 2.45714000e+00,        +1.852339512960e-04,        -1.165003726178e-04,        +1.291514197629e-04
 2.45714500e+00,        +1.851895393035e-04,        -1.164911025366e-04,        +1.291489979901e-04
 2.45715000e+00,        +1.851451653644e-04,        -1.164818354925e-04,        +1.291465763833e-04
