        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.48151500e+00,        +2.736973126919e-10,        +2.486441331838e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.510030414798e-12,        +5.517154698914e-03,        +3.862336443408e-12,        +1.553359169972e-02,        +1.510030414798e-12,        +5.517154698914e-03,        +3.862336443408e-12,        +1.553359169972e-02,        +7.462302559375e-13,        +2.726480024952e-03,        +2.419749520798e-12,        +9.731778062946e-03,        +2.711511513312e-10,        +9.906971634625e-01,        +2.396285087674e-10,        +9.637408520324e-01,        +2.899006899928e-13,        +1.059201813644e-03,        +2.733538452185e-12,        +1.099377820495e-02
 2.48152000e+00,        +2.735989055039e-10,        +2.485448115932e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.509406598193e-12,        +5.516859051074e-03,        +3.860591452357e-12,        +1.553277828497e-02,        +1.509406598193e-12,        +5.516859051074e-03,        +3.860591452357e-12,        +1.553277828497e-02,        +7.459146336258e-13,        +2.726307081719e-03,        +2.418675065814e-12,        +9.731344019253e-03,        +2.710538168127e-10,        +9.906977380389e-01,        +2.395331924518e-10,        +9.637424773277e-01,        +2.897674594370e-13,        +1.059095828265e-03,        +2.732352623240e-12,        +1.099340036803e-02
 2.48152500e+00,        +2.735005632291e-10,        +2.484455552906e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.508783179813e-12,        +5.516563337200e-03,        +3.858847638828e-12,        +1.553196487783e-02,        +1.508783179813e-12,        +5.516563337200e-03,        +3.858847638828e-12,        +1.553196487783e-02,        +7.455992148803e-13,        +2.726134111306e-03,        +2.417601326389e-12,        +9.730909951520e-03,        +2.709565465176e-10,        +9.906983127146e-01,        +2.394379387576e-10,        +9.637441027169e-01,        +2.896343168441e-13,        +1.058989836893e-03,        +2.731167567847e-12,        +1.099302245376e-02
 2.48153000e+00,        +2.734022858081e-10,        +2.483463642164e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.508160159307e-12,        +5.516267557345e-03,        +3.857105001708e-12,        +1.553115147821e-02,        +1.508160159307e-12,        +5.516267557345e-03,        +3.857105001708e-12,        +1.553115147821e-02,        +7.452839995201e-13,        +2.725961113739e-03,        +2.416528301859e-12,        +9.730475859728e-03,        +2.708593403871e-10,        +9.906988874894e-01,        +2.393427476275e-10,        +9.637457281999e-01,        +2.895012621355e-13,        +1.058883839540e-03,        +2.729983285308e-12,        +1.099264446219e-02
 2.48153500e+00,        +2.733040731854e-10,        +2.482472383147e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.507537536336e-12,        +5.515971711529e-03,        +3.855363539988e-12,        +1.553033808618e-02,        +1.507537536336e-12,        +5.515971711529e-03,        +3.855363539988e-12,        +1.553033808618e-02,        +7.449689873713e-13,        +2.725788089027e-03,        +2.415455991612e-12,        +9.730041743907e-03,        +2.707621983664e-10,        +9.906994623632e-01,        +2.392476190081e-10,        +9.637473537766e-01,        +2.893682952350e-13,        +1.058777836212e-03,        +2.728799774962e-12,        +1.099226639332e-02
 2.48154000e+00,        +2.732059253033e-10,        +2.481481775277e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.506915310557e-12,        +5.515675799800e-03,        +3.853623252598e-12,        +1.552952470170e-02,        +1.506915310557e-12,        +5.515675799800e-03,        +3.853623252598e-12,        +1.552952470170e-02,        +7.446541782572e-13,        +2.725615037194e-03,        +2.414384395005e-12,        +9.729607604050e-03,        +2.706651203984e-10,        +9.907000373361e-01,        +2.391525528440e-10,        +9.637489794471e-01,        +2.892354160656e-13,        +1.058671826918e-03,        +2.727617036128e-12,        +1.099188824719e-02
 2.48154500e+00,        +2.731078421051e-10,        +2.480491817985e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.506293481632e-12,        +5.515379822205e-03,        +3.851884138482e-12,        +1.552871132472e-02,        +1.506293481632e-12,        +5.515379822205e-03,        +3.851884138482e-12,        +1.552871132472e-02,        +7.443395720039e-13,        +2.725441958263e-03,        +2.413313511407e-12,        +9.729173440158e-03,        +2.705681064269e-10,        +9.907006124079e-01,        +2.390575490804e-10,        +9.637506052113e-01,        +2.891026245516e-13,        +1.058565811671e-03,        +2.726435068141e-12,        +1.099151002383e-02
 2.48155000e+00,        +2.730098235346e-10,        +2.479502510704e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.505672049220e-12,        +5.515083778767e-03,        +3.850146196615e-12,        +1.552789795531e-02,        +1.505672049220e-12,        +5.515083778767e-03,        +3.850146196615e-12,        +1.552789795531e-02,        +7.440251684357e-13,        +2.725268852245e-03,        +2.412243340195e-12,        +9.728739252254e-03,        +2.704711563963e-10,        +9.907011875785e-01,        +2.389626076633e-10,        +9.637522310692e-01,        +2.889699206161e-13,        +1.058459790475e-03,        +2.725253870329e-12,        +1.099113172325e-02
 2.48155500e+00,        +2.729118695329e-10,        +2.478513852845e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.505051012971e-12,        +5.514787669538e-03,        +3.848409425899e-12,        +1.552708459338e-02,        +1.505051012971e-12,        +5.514787669538e-03,        +3.848409425899e-12,        +1.552708459338e-02,        +7.437109673732e-13,        +2.725095719164e-03,        +2.411173880714e-12,        +9.728305040320e-03,        +2.703742702484e-10,        +9.907017628480e-01,        +2.388677285359e-10,        +9.637538570208e-01,        +2.888373041812e-13,        +1.058353763343e-03,        +2.724073442002e-12,        +1.099075334550e-02
 2.48156000e+00,        +2.728139800468e-10,        +2.477525843873e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.504430372565e-12,        +5.514491494559e-03,        +3.846673825352e-12,        +1.552627123897e-02,        +1.504430372565e-12,        +5.514491494559e-03,        +3.846673825352e-12,        +1.552627123897e-02,        +7.433969686516e-13,        +2.724922559042e-03,        +2.410105132371e-12,        +9.727870804381e-03,        +2.702774479304e-10,        +9.907023382161e-01,        +2.387729116470e-10,        +9.637554830661e-01,        +2.887047751745e-13,        +1.058247730285e-03,        +2.722893782528e-12,        +1.099037489059e-02
 2.48156500e+00,        +2.727161550146e-10,        +2.476538483167e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.503810127632e-12,        +5.514195253859e-03,        +3.844939393837e-12,        +1.552545789202e-02,        +1.503810127632e-12,        +5.514195253859e-03,        +3.844939393837e-12,        +1.552545789202e-02,        +7.430831720802e-13,        +2.724749371890e-03,        +2.409037094482e-12,        +9.727436544420e-03,        +2.701806893814e-10,        +9.907029136829e-01,        +2.386781569372e-10,        +9.637571092050e-01,        +2.885723335133e-13,        +1.058141691305e-03,        +2.721714891178e-12,        +1.098999635854e-02
 2.48157000e+00,        +2.726183943846e-10,        +2.475551770210e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.503190277861e-12,        +5.513898947478e-03,        +3.843206130405e-12,        +1.552464455259e-02,        +1.503190277861e-12,        +5.513898947478e-03,        +3.843206130405e-12,        +1.552464455259e-02,        +7.427695774991e-13,        +2.724576157730e-03,        +2.407969766475e-12,        +9.727002260472e-03,        +2.700839945501e-10,        +9.907034892484e-01,        +2.385834643568e-10,        +9.637587354376e-01,        +2.884399791274e-13,        +1.058035646415e-03,        +2.720536767340e-12,        +1.098961774938e-02
 2.48157500e+00,        +2.725206980975e-10,        +2.474565704404e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.502570822897e-12,        +5.513602575464e-03,        +3.841474033948e-12,        +1.552383122061e-02,        +1.502570822897e-12,        +5.513602575464e-03,        +3.841474033948e-12,        +1.552383122061e-02,        +7.424561847264e-13,        +2.724402916584e-03,        +2.406903147685e-12,        +9.726567952518e-03,        +2.699873633779e-10,        +9.907040649123e-01,        +2.384888338484e-10,        +9.637603617637e-01,        +2.883077119378e-13,        +1.057929595625e-03,        +2.719359410315e-12,        +1.098923906314e-02
 2.48158000e+00,        +2.724230660977e-10,        +2.473580285192e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.501951762412e-12,        +5.513306137864e-03,        +3.839743103439e-12,        +1.552301789607e-02,        +1.501951762412e-12,        +5.513306137864e-03,        +3.839743103439e-12,        +1.552301789607e-02,        +7.421429935918e-13,        +2.724229648475e-03,        +2.405837237497e-12,        +9.726133620565e-03,        +2.698907958098e-10,        +9.907046406747e-01,        +2.383942653588e-10,        +9.637619881835e-01,        +2.881755318702e-13,        +1.057823538947e-03,        +2.718182819447e-12,        +1.098886029986e-02
 2.48158500e+00,        +2.723254983291e-10,        +2.472595512011e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.501333096060e-12,        +5.513009634689e-03,        +3.838013337860e-12,        +1.552220457902e-02,        +1.501333096060e-12,        +5.513009634689e-03,        +3.838013337860e-12,        +1.552220457902e-02,        +7.418300039190e-13,        +2.724056353410e-03,        +2.404772035291e-12,        +9.725699264637e-03,        +2.697942917903e-10,        +9.907052165355e-01,        +2.382997588339e-10,        +9.637636146968e-01,        +2.880434388473e-13,        +1.057717476382e-03,        +2.717006994067e-12,        +1.098848145954e-02
 2.48159000e+00,        +2.722279947334e-10,        +2.471611384273e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.500714823499e-12,        +5.512713066004e-03,        +3.836284736111e-12,        +1.552139126936e-02,        +1.500714823499e-12,        +5.512713066004e-03,        +3.836284736111e-12,        +1.552139126936e-02,        +7.415172155309e-13,        +2.723883031417e-03,        +2.403707540413e-12,        +9.725264884713e-03,        +2.696978512615e-10,        +9.907057924946e-01,        +2.382053142173e-10,        +9.637652413037e-01,        +2.879114327923e-13,        +1.057611407946e-03,        +2.715831933493e-12,        +1.098810254223e-02
 2.48159500e+00,        +2.721305552564e-10,        +2.470627901437e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.500096944401e-12,        +5.512416431839e-03,        +3.834557297206e-12,        +1.552057796714e-02,        +1.500096944401e-12,        +5.512416431839e-03,        +3.834557297206e-12,        +1.552057796714e-02,        +7.412046282596e-13,        +2.723709682513e-03,        +2.402643752265e-12,        +9.724830480814e-03,        +2.696014741701e-10,        +9.907063685520e-01,        +2.381109314572e-10,        +9.637668680041e-01,        +2.877795136317e-13,        +1.057505333646e-03,        +2.714657637080e-12,        +1.098772354793e-02
 2.48160000e+00,        +2.720331798403e-10,        +2.469645062921e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.499479458422e-12,        +5.512119732240e-03,        +3.832831020064e-12,        +1.551976467230e-02,        +1.499479458422e-12,        +5.512119732240e-03,        +3.832831020064e-12,        +1.551976467230e-02,        +7.408922419273e-13,        +2.723536306719e-03,        +2.401580670202e-12,        +9.724396052936e-03,        +2.695051604587e-10,        +9.907069447075e-01,        +2.380166104977e-10,        +9.637684947981e-01,        +2.876476812882e-13,        +1.057399253492e-03,        +2.713484104149e-12,        +1.098734447670e-02
 2.48160500e+00,        +2.719358684299e-10,        +2.468662868169e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.498862365225e-12,        +5.511822967230e-03,        +3.831105903682e-12,        +1.551895138490e-02,        +1.498862365225e-12,        +5.511822967230e-03,        +3.831105903682e-12,        +1.551895138490e-02,        +7.405800563619e-13,        +2.723362904047e-03,        +2.400518293613e-12,        +9.723961601096e-03,        +2.694089100726e-10,        +9.907075209612e-01,        +2.379223512856e-10,        +9.637701216855e-01,        +2.875159356863e-13,        +1.057293167490e-03,        +2.712311334041e-12,        +1.098696532853e-02
 2.48161000e+00,        +2.718386209694e-10,        +2.467681316623e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.498245664484e-12,        +5.511526136871e-03,        +3.829381947013e-12,        +1.551813810485e-02,        +1.498245664484e-12,        +5.511526136871e-03,        +3.829381947013e-12,        +1.551813810485e-02,        +7.402680713939e-13,        +2.723189474528e-03,        +2.399456621876e-12,        +9.723527125290e-03,        +2.693127229567e-10,        +9.907080973129e-01,        +2.378281537673e-10,        +9.637717486664e-01,        +2.873842767526e-13,        +1.057187075655e-03,        +2.711139326103e-12,        +1.098658610348e-02
 2.48161500e+00,        +2.717414374004e-10,        +2.466700407696e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.497629355843e-12,        +5.511229241185e-03,        +3.827659148988e-12,        +1.551732483218e-02,        +1.497629355843e-12,        +5.511229241185e-03,        +3.827659148988e-12,        +1.551732483218e-02,        +7.399562868417e-13,        +2.723016018169e-03,        +2.398395654343e-12,        +9.723092625518e-03,        +2.692165990533e-10,        +9.907086737627e-01,        +2.377340178866e-10,        +9.637733757408e-01,        +2.872527044075e-13,        +1.057080977990e-03,        +2.709968079642e-12,        +1.098620680155e-02
 2.48162000e+00,        +2.716443176711e-10,        +2.465720140866e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.497013438991e-12,        +5.510932280215e-03,        +3.825937508653e-12,        +1.551651156692e-02,        +1.497013438991e-12,        +5.510932280215e-03,        +3.825937508653e-12,        +1.551651156692e-02,        +7.396447025448e-13,        +2.722842534996e-03,        +2.397335390439e-12,        +9.722658101809e-03,        +2.691205383110e-10,        +9.907092503103e-01,        +2.376399435935e-10,        +9.637750029085e-01,        +2.871212185808e-13,        +1.056974874507e-03,        +2.708797594040e-12,        +1.098582742277e-02
 2.48162500e+00,        +2.715472617223e-10,        +2.464740515540e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.496397913577e-12,        +5.510635254010e-03,        +3.824217024902e-12,        +1.551569830897e-02,        +1.496397913577e-12,        +5.510635254010e-03,        +3.824217024902e-12,        +1.551569830897e-02,        +7.393333183224e-13,        +2.722669025028e-03,        +2.396275829503e-12,        +9.722223554142e-03,        +2.690245406712e-10,        +9.907098269557e-01,        +2.375459308310e-10,        +9.637766301697e-01,        +2.869898191942e-13,        +1.056868765216e-03,        +2.707627868607e-12,        +1.098544796718e-02
 2.48163000e+00,        +2.714502694983e-10,        +2.463761531158e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.495782779264e-12,        +5.510338162597e-03,        +3.822497696715e-12,        +1.551488505837e-02,        +1.495782779264e-12,        +5.510338162597e-03,        +3.822497696715e-12,        +1.551488505837e-02,        +7.390221340017e-13,        +2.722495488280e-03,        +2.395216970920e-12,        +9.721788982531e-03,        +2.689286060789e-10,        +9.907104036990e-01,        +2.374519795455e-10,        +9.637782575243e-01,        +2.868585061721e-13,        +1.056762650124e-03,        +2.706458902681e-12,        +1.098506843480e-02
 2.48163500e+00,        +2.713533409436e-10,        +2.462783187163e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.495168035719e-12,        +5.510041006017e-03,        +3.820779523068e-12,        +1.551407181511e-02,        +1.495168035719e-12,        +5.510041006017e-03,        +3.820779523068e-12,        +1.551407181511e-02,        +7.387111494109e-13,        +2.722321924772e-03,        +2.394158814071e-12,        +9.721354386981e-03,        +2.688327344790e-10,        +9.907109805400e-01,        +2.373580896835e-10,        +9.637798849723e-01,        +2.867272794392e-13,        +1.056656529240e-03,        +2.705290695600e-12,        +1.098468882564e-02
 2.48164000e+00,        +2.712564760030e-10,        +2.461805483000e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.494553682612e-12,        +5.509743784312e-03,        +3.819062502941e-12,        +1.551325857917e-02,        +1.494553682612e-12,        +5.509743784312e-03,        +3.819062502941e-12,        +1.551325857917e-02,        +7.384003643806e-13,        +2.722148334525e-03,        +2.393101358344e-12,        +9.720919767503e-03,        +2.687369258171e-10,        +9.907115574786e-01,        +2.372642611920e-10,        +9.637815125136e-01,        +2.865961389221e-13,        +1.056550402575e-03,        +2.704123246720e-12,        +1.098430913975e-02
 2.48164500e+00,        +2.711596746205e-10,        +2.460828418107e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.493939719609e-12,        +5.509446497529e-03,        +3.817346635291e-12,        +1.551244535053e-02,        +1.493939719609e-12,        +5.509446497529e-03,        +3.817346635291e-12,        +1.551244535053e-02,        +7.380897787386e-13,        +2.721974717559e-03,        +2.392044603115e-12,        +9.720485124090e-03,        +2.686411800376e-10,        +9.907121345148e-01,        +2.371704940169e-10,        +9.637831401482e-01,        +2.864650845455e-13,        +1.056444270139e-03,        +2.702956555375e-12,        +1.098392937714e-02
 2.48165000e+00,        +2.710629367419e-10,        +2.459851991939e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.493326146382e-12,        +5.509149145699e-03,        +3.815631919125e-12,        +1.551163212920e-02,        +1.493326146382e-12,        +5.509149145699e-03,        +3.815631919125e-12,        +1.551163212920e-02,        +7.377793923167e-13,        +2.721801073893e-03,        +2.390988547782e-12,        +9.720050456764e-03,        +2.685454970870e-10,        +9.907127116485e-01,        +2.370767881061e-10,        +9.637847678762e-01,        +2.863341162359e-13,        +1.056338131939e-03,        +2.701790620925e-12,        +1.098354953785e-02
 2.48165500e+00,        +2.709662623076e-10,        +2.458876203898e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.492712962577e-12,        +5.508851728864e-03,        +3.813918353337e-12,        +1.551081891512e-02,        +1.492712962577e-12,        +5.508851728864e-03,        +3.813918353337e-12,        +1.551081891512e-02,        +7.374692049321e-13,        +2.721627403543e-03,        +2.389933191683e-12,        +9.719615765504e-03,        +2.684498769062e-10,        +9.907132888796e-01,        +2.369831434021e-10,        +9.637863956975e-01,        +2.862032339139e-13,        +1.056231987985e-03,        +2.700625442667e-12,        +1.098316962190e-02
 2.48166000e+00,        +2.708696512661e-10,        +2.457901053467e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.492100167880e-12,        +5.508554247053e-03,        +3.812205936988e-12,        +1.551000570837e-02,        +1.492100167880e-12,        +5.508554247053e-03,        +3.812205936988e-12,        +1.551000570837e-02,        +7.371592164239e-13,        +2.721453706527e-03,        +2.388878534248e-12,        +9.719181050346e-03,        +2.683543194443e-10,        +9.907138662081e-01,        +2.368895598555e-10,        +9.637880236120e-01,        +2.860724375089e-13,        +1.056125838283e-03,        +2.699461019987e-12,        +1.098278962930e-02
 2.48166500e+00,        +2.707731035602e-10,        +2.456926540071e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.491487761951e-12,        +5.508256700317e-03,        +3.810494669008e-12,        +1.550919250886e-02,        +1.491487761951e-12,        +5.508256700317e-03,        +3.810494669008e-12,        +1.550919250886e-02,        +7.368494266172e-13,        +2.721279982868e-03,        +2.387824574839e-12,        +9.718746311276e-03,        +2.682588246447e-10,        +9.907144436340e-01,        +2.367960374110e-10,        +9.637896516198e-01,        +2.859417269448e-13,        +1.056019682846e-03,        +2.698297352212e-12,        +1.098240956010e-02
 2.48167000e+00,        +2.706766191353e-10,        +2.455952663161e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.490875744464e-12,        +5.507959088696e-03,        +3.808784548393e-12,        +1.550837931660e-02,        +1.490875744464e-12,        +5.507959088696e-03,        +3.808784548393e-12,        +1.550837931660e-02,        +7.365398353439e-13,        +2.721106232584e-03,        +2.386771312849e-12,        +9.718311548304e-03,        +2.681633924533e-10,        +9.907150211570e-01,        +2.367025760162e-10,        +9.637912797208e-01,        +2.858111021483e-13,        +1.055913521683e-03,        +2.697134438699e-12,        +1.098202941431e-02
 2.48167500e+00,        +2.705801979359e-10,        +2.454979422182e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.490264115082e-12,        +5.507661412216e-03,        +3.807075574126e-12,        +1.550756613163e-02,        +1.490264115082e-12,        +5.507661412216e-03,        +3.807075574126e-12,        +1.550756613163e-02,        +7.362304424310e-13,        +2.720932455690e-03,        +2.385718747664e-12,        +9.717876761444e-03,        +2.680680228154e-10,        +9.907155987773e-01,        +2.366091756176e-10,        +9.637929079150e-01,        +2.856805630438e-13,        +1.055807354799e-03,        +2.695972278787e-12,        +1.098164919196e-02
 2.48168000e+00,        +2.704838399053e-10,        +2.454006816560e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.489652873470e-12,        +5.507363670936e-03,        +3.805367745143e-12,        +1.550675295384e-02,        +1.489652873470e-12,        +5.507363670936e-03,        +3.805367745143e-12,        +1.550675295384e-02,        +7.359212477060e-13,        +2.720758652213e-03,        +2.384666878649e-12,        +9.717441950677e-03,        +2.679727156745e-10,        +9.907161764946e-01,        +2.365158361604e-10,        +9.637945362024e-01,        +2.855501095563e-13,        +1.055701182209e-03,        +2.694810871809e-12,        +1.098126889308e-02
 2.48168500e+00,        +2.703875449891e-10,        +2.453034845753e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.489042019297e-12,        +5.507065864877e-03,        +3.803661060453e-12,        +1.550593978328e-02,        +1.489042019297e-12,        +5.507065864877e-03,        +3.803661060453e-12,        +1.550593978328e-02,        +7.356122509992e-13,        +2.720584822163e-03,        +2.383615705205e-12,        +9.717007116028e-03,        +2.678774709772e-10,        +9.907167543090e-01,        +2.364225575925e-10,        +9.637961645830e-01,        +2.854197416118e-13,        +1.055595003917e-03,        +2.693650217123e-12,        +1.098088851769e-02
 2.48169000e+00,        +2.702913131335e-10,        +2.452063509220e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.488431552244e-12,        +5.506767994089e-03,        +3.801955519060e-12,        +1.550512661995e-02,        +1.488431552244e-12,        +5.506767994089e-03,        +3.801955519060e-12,        +1.550512661995e-02,        +7.353034521454e-13,        +2.720410965565e-03,        +2.382565226732e-12,        +9.716572257502e-03,        +2.677822886700e-10,        +9.907173322204e-01,        +2.363293398621e-10,        +9.637977930567e-01,        +2.852894591379e-13,        +1.055488819935e-03,        +2.692490314090e-12,        +1.098050806582e-02
 2.48169500e+00,        +2.701951442806e-10,        +2.451092806377e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.487821471963e-12,        +5.506470058610e-03,        +3.800251119886e-12,        +1.550431346377e-02,        +1.487821471963e-12,        +5.506470058610e-03,        +3.800251119886e-12,        +1.550431346377e-02,        +7.349948509664e-13,        +2.720237082437e-03,        +2.381515442584e-12,        +9.716137375085e-03,        +2.676871686956e-10,        +9.907179102287e-01,        +2.362361829132e-10,        +9.637994216236e-01,        +2.851592620572e-13,        +1.055382630271e-03,        +2.691331162028e-12,        +1.098012753751e-02
 2.48170000e+00,        +2.700990383784e-10,        +2.450122736703e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.487211778140e-12,        +5.506172058476e-03,        +3.798547861982e-12,        +1.550350031482e-02,        +1.487211778140e-12,        +5.506172058476e-03,        +3.798547861982e-12,        +1.550350031482e-02,        +7.346864473009e-13,        +2.720063172797e-03,        +2.380466352187e-12,        +9.715702468808e-03,        +2.675921110027e-10,        +9.907184883338e-01,        +2.361430866958e-10,        +9.638010502836e-01,        +2.850291502992e-13,        +1.055276434934e-03,        +2.690172760320e-12,        +1.097974693276e-02
 2.48170500e+00,        +2.700029953711e-10,        +2.449153299638e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.486602470442e-12,        +5.505873993725e-03,        +3.796845744314e-12,        +1.550268717305e-02,        +1.486602470442e-12,        +5.505873993725e-03,        +3.796845744314e-12,        +1.550268717305e-02,        +7.343782409766e-13,        +2.719889236663e-03,        +2.379417954920e-12,        +9.715267538669e-03,        +2.674971155359e-10,        +9.907190665357e-01,        +2.360500511563e-10,        +9.638026790367e-01,        +2.848991237886e-13,        +1.055170233934e-03,        +2.689015108306e-12,        +1.097936625161e-02
 2.48171000e+00,        +2.699070152023e-10,        +2.448184494616e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.485993548530e-12,        +5.505575864400e-03,        +3.795144765840e-12,        +1.550187403844e-02,        +1.485993548530e-12,        +5.505575864400e-03,        +3.795144765840e-12,        +1.550187403844e-02,        +7.340702318203e-13,        +2.719715274055e-03,        +2.378370250156e-12,        +9.714832584661e-03,        +2.674021822395e-10,        +9.907196448343e-01,        +2.359570762403e-10,        +9.638043078828e-01,        +2.847691824502e-13,        +1.055064027279e-03,        +2.687858205321e-12,        +1.097898549407e-02
 2.48171500e+00,        +2.698110978187e-10,        +2.447216321100e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.485385012085e-12,        +5.505277670541e-03,        +3.793444925572e-12,        +1.550106091098e-02,        +1.485385012085e-12,        +5.505277670541e-03,        +3.793444925572e-12,        +1.550106091098e-02,        +7.337624196672e-13,        +2.719541284993e-03,        +2.377323237302e-12,        +9.714397606800e-03,        +2.673073110607e-10,        +9.907202232295e-01,        +2.358641618964e-10,        +9.638059368220e-01,        +2.846393262119e-13,        +1.054957814979e-03,        +2.686702050734e-12,        +1.097860466020e-02
 2.48172000e+00,        +2.697152431651e-10,        +2.446248778538e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.484776860777e-12,        +5.504979412186e-03,        +3.791746222496e-12,        +1.550024779067e-02,        +1.484776860777e-12,        +5.504979412186e-03,        +3.791746222496e-12,        +1.550024779067e-02,        +7.334548043475e-13,        +2.719367269496e-03,        +2.376276915746e-12,        +9.713962605089e-03,        +2.672125019450e-10,        +9.907208017213e-01,        +2.357713080716e-10,        +9.638075658542e-01,        +2.845095549996e-13,        +1.054851597043e-03,        +2.685546643895e-12,        +1.097822375000e-02
 2.48172500e+00,        +2.696194511848e-10,        +2.445281866357e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.484169094262e-12,        +5.504681089364e-03,        +3.790048655564e-12,        +1.549943467748e-02,        +1.484169094262e-12,        +5.504681089364e-03,        +3.790048655564e-12,        +1.549943467748e-02,        +7.331473856848e-13,        +2.719193227577e-03,        +2.375231284857e-12,        +9.713527579525e-03,        +2.671177548361e-10,        +9.907213803096e-01,        +2.356785147112e-10,        +9.638091949795e-01,        +2.843798687365e-13,        +1.054745373477e-03,        +2.684391984128e-12,        +1.097784276349e-02
 2.48173000e+00,        +2.695237218267e-10,        +2.444315584047e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.483561712236e-12,        +5.504382702129e-03,        +3.788352223832e-12,        +1.549862157144e-02,        +1.483561712236e-12,        +5.504382702129e-03,        +3.788352223832e-12,        +1.549862157144e-02,        +7.328401635227e-13,        +2.719019159263e-03,        +2.374186344068e-12,        +9.713092530130e-03,        +2.670230696836e-10,        +9.907219589943e-01,        +2.355857817659e-10,        +9.638108241977e-01,        +2.842502673543e-13,        +1.054639144294e-03,        +2.683238070833e-12,        +1.097746170072e-02
 2.48173500e+00,        +2.694280550337e-10,        +2.443349931033e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.482954714357e-12,        +5.504084250511e-03,        +3.786656926246e-12,        +1.549780847251e-02,        +1.482954714357e-12,        +5.504084250511e-03,        +3.786656926246e-12,        +1.549780847251e-02,        +7.325331376848e-13,        +2.718845064569e-03,        +2.373142092745e-12,        +9.712657456897e-03,        +2.669284464309e-10,        +9.907225377754e-01,        +2.354931091809e-10,        +9.638124535089e-01,        +2.841207507761e-13,        +1.054532909502e-03,        +2.682084903336e-12,        +1.097708056169e-02
 2.48174000e+00,        +2.693324507521e-10,        +2.442384906776e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.482348100302e-12,        +5.503785734554e-03,        +3.784962761814e-12,        +1.549699538068e-02,        +1.482348100302e-12,        +5.503785734554e-03,        +3.784962761814e-12,        +1.549699538068e-02,        +7.322263080053e-13,        +2.718670943514e-03,        +2.372098530291e-12,        +9.712222359833e-03,        +2.668338850249e-10,        +9.907231166528e-01,        +2.354004969045e-10,        +9.638140829130e-01,        +2.839913189294e-13,        +1.054426669109e-03,        +2.680932480997e-12,        +1.097669934644e-02
