        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1]
 2.41760000e+00,        +2.079977819890e-09,        +2.014996073838e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.666445352965e-12,        +2.243507266444e-03,        +2.691995697757e-11,        +1.335980616890e-02
 2.41762000e+00,        +2.087340900148e-09,        +2.022354181509e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.684662208241e-12,        +2.244320612847e-03,        +2.702455272923e-11,        +1.336291781940e-02
 2.41764000e+00,        +2.094744793008e-09,        +2.029753099427e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.702981755480e-12,        +2.245133522316e-03,        +2.712973855430e-11,        +1.336602888399e-02
 2.41766000e+00,        +2.102189798789e-09,        +2.037193127989e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.721404756056e-12,        +2.245945993447e-03,        +2.723551883490e-11,        +1.336913936175e-02
 2.41768000e+00,        +2.109676220558e-09,        +2.044674570345e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.739931978344e-12,        +2.246758024836e-03,        +2.734189799349e-11,        +1.337224925181e-02
 2.41770000e+00,        +2.117204364161e-09,        +2.052197732423e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.758564197798e-12,        +2.247569615077e-03,        +2.744888049335e-11,        +1.337535855326e-02
 2.41772000e+00,        +2.124774538254e-09,        +2.059762922962e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.777302197022e-12,        +2.248380762764e-03,        +2.755647083895e-11,        +1.337846726522e-02
 2.41774000e+00,        +2.132387054334e-09,        +2.067370453544e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.796146765859e-12,        +2.249191466489e-03,        +2.766467357650e-11,        +1.338157538678e-02
 2.41776000e+00,        +2.140042226767e-09,        +2.075020638622e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.815098701458e-12,        +2.250001724841e-03,        +2.777349329432e-11,        +1.338468291706e-02
 2.41778000e+00,        +2.147740372824e-09,        +2.082713795556e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.834158808366e-12,        +2.250811536410e-03,        +2.788293462337e-11,        +1.338778985517e-02
 2.41780000e+00,        +2.155481812711e-09,        +2.090450244640e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.853327898602e-12,        +2.251620899783e-03,        +2.799300223769e-11,        +1.339089620022e-02
 2.41782000e+00,        +2.163266869601e-09,        +2.098230309138e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.872606791747e-12,        +2.252429813547e-03,        +2.810370085490e-11,        +1.339400195131e-02
 2.41784000e+00,        +2.171095869667e-09,        +2.106054315315e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.891996315020e-12,        +2.253238276286e-03,        +2.821503523664e-11,        +1.339710710757e-02
 2.41786000e+00,        +2.178969142116e-09,        +2.113922592472e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.911497303368e-12,        +2.254046286584e-03,        +2.832701018912e-11,        +1.340021166811e-02
 2.41788000e+00,        +2.186887019222e-09,        +2.121835472977e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.931110599549e-12,        +2.254853843022e-03,        +2.843963056357e-11,        +1.340331563204e-02
 2.41790000e+00,        +2.194849836360e-09,        +2.129793292304e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.950837054226e-12,        +2.255660944184e-03,        +2.855290125675e-11,        +1.340641899847e-02
 2.41792000e+00,        +2.202857932043e-09,        +2.137796389061e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.970677526045e-12,        +2.256467588646e-03,        +2.866682721151e-11,        +1.340952176653e-02
 2.41794000e+00,        +2.210911647950e-09,        +2.145845105030e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.990632881730e-12,        +2.257273774986e-03,        +2.878141341723e-11,        +1.341262393533e-02
 2.41796000e+00,        +2.219011328971e-09,        +2.153939785200e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.010703996174e-12,        +2.258079501783e-03,        +2.889666491037e-11,        +1.341572550399e-02
 2.41798000e+00,        +2.227157323236e-09,        +2.162080777806e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.030891752531e-12,        +2.258884767610e-03,        +2.901258677503e-11,        +1.341882647164e-02
 2.41800000e+00,        +2.235349982155e-09,        +2.170268434360e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.051197042307e-12,        +2.259689571043e-03,        +2.912918414346e-11,        +1.342192683738e-02
 2.41802000e+00,        +2.243589660451e-09,        +2.178503109692e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.071620765452e-12,        +2.260493910652e-03,        +2.924646219658e-11,        +1.342502660036e-02
 2.41804000e+00,        +2.251876716202e-09,        +2.186785161989e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.092163830463e-12,        +2.261297785010e-03,        +2.936442616459e-11,        +1.342812575968e-02
 2.41806000e+00,        +2.260211510875e-09,        +2.195114952827e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.112827154472e-12,        +2.262101192686e-03,        +2.948308132749e-11,        +1.343122431448e-02
 2.41808000e+00,        +2.268594409367e-09,        +2.203492847214e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.133611663351e-12,        +2.262904132248e-03,        +2.960243301563e-11,        +1.343432226388e-02
 2.41810000e+00,        +2.277025780041e-09,        +2.211919213627e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.154518291801e-12,        +2.263706602263e-03,        +2.972248661031e-11,        +1.343741960701e-02
 2.41812000e+00,        +2.285505994770e-09,        +2.220394424052e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.175547983471e-12,        +2.264508601296e-03,        +2.984324754437e-11,        +1.344051634299e-02
 2.41814000e+00,        +2.294035428970e-09,        +2.228918854023e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.196701691037e-12,        +2.265310127913e-03,        +2.996472130271e-11,        +1.344361247096e-02
 2.41816000e+00,        +2.302614461647e-09,        +2.237492882664e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.217980376323e-12,        +2.266111180675e-03,        +3.008691342300e-11,        +1.344670799005e-02
 2.41818000e+00,        +2.311243475434e-09,        +2.246116892728e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.239385010395e-12,        +2.266911758144e-03,        +3.020982949616e-11,        +1.344980289938e-02
 2.41820000e+00,        +2.319922856634e-09,        +2.254791270640e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.260916573672e-12,        +2.267711858878e-03,        +3.033347516709e-11,        +1.345289719810e-02
 2.41822000e+00,        +2.328652995259e-09,        +2.263516406538e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.282576056033e-12,        +2.268511481439e-03,        +3.045785613515e-11,        +1.345599088532e-02
 2.41824000e+00,        +2.337434285078e-09,        +2.272292694314e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.304364456924e-12,        +2.269310624383e-03,        +3.058297815493e-11,        +1.345908396020e-02
 2.41826000e+00,        +2.346267123657e-09,        +2.281120531664e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.326282785470e-12,        +2.270109286264e-03,        +3.070884703680e-11,        +1.346217642186e-02
 2.41828000e+00,        +2.355151912400e-09,        +2.290000320122e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.348332060581e-12,        +2.270907465638e-03,        +3.083546864757e-11,        +1.346526826945e-02
 2.41830000e+00,        +2.364089056599e-09,        +2.298932465111e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.370513311076e-12,        +2.271705161058e-03,        +3.096284891116e-11,        +1.346835950210e-02
 2.41832000e+00,        +2.373078965474e-09,        +2.307917375985e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.392827575785e-12,        +2.272502371074e-03,        +3.109099380924e-11,        +1.347145011895e-02
 2.41834000e+00,        +2.382122052221e-09,        +2.316955466076e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.415275903679e-12,        +2.273299094238e-03,        +3.121990938192e-11,        +1.347454011915e-02
 2.41836000e+00,        +2.391218734057e-09,        +2.326047152741e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.437859353971e-12,        +2.274095329098e-03,        +3.134960172842e-11,        +1.347762950183e-02
 2.41838000e+00,        +2.400369432268e-09,        +2.335192857404e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.460578996251e-12,        +2.274891074201e-03,        +3.148007700775e-11,        +1.348071826614e-02
 2.41840000e+00,        +2.409574572254e-09,        +2.344393005609e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.483435910601e-12,        +2.275686328094e-03,        +3.161134143944e-11,        +1.348380641122e-02
 2.41842000e+00,        +2.418834583579e-09,        +2.353648027063e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.506431187712e-12,        +2.276481089320e-03,        +3.174340130420e-11,        +1.348689393622e-02
 2.41844000e+00,        +2.428149900019e-09,        +2.362958355691e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.529565929015e-12,        +2.277275356423e-03,        +3.187626294468e-11,        +1.348998084029e-02
 2.41846000e+00,        +2.437520959611e-09,        +2.372324429678e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.552841246810e-12,        +2.278069127946e-03,        +3.200993276617e-11,        +1.349306712258e-02
 2.41848000e+00,        +2.446948204702e-09,        +2.381746691524e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.576258264382e-12,        +2.278862402427e-03,        +3.214441723737e-11,        +1.349615278223e-02
 2.41850000e+00,        +2.456432082002e-09,        +2.391225588090e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.599818116139e-12,        +2.279655178406e-03,        +3.227972289106e-11,        +1.349923781839e-02
 2.41852000e+00,        +2.465973042634e-09,        +2.400761570658e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.623521947745e-12,        +2.280447454421e-03,        +3.241585632498e-11,        +1.350232223023e-02
 2.41854000e+00,        +2.475571542184e-09,        +2.410355094972e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.647370916243e-12,        +2.281239229006e-03,        +3.255282420247e-11,        +1.350540601689e-02
 2.41856000e+00,        +2.485228040758e-09,        +2.420006621298e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.671366190203e-12,        +2.282030500699e-03,        +3.269063325333e-11,        +1.350848917752e-02
 2.41858000e+00,        +2.494943003031e-09,        +2.429716614475e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.695508949844e-12,        +2.282821268031e-03,        +3.282929027458e-11,        +1.351157171129e-02
 2.41860000e+00,        +2.504716898304e-09,        +2.439485543971e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.719800387184e-12,        +2.283611529533e-03,        +3.296880213128e-11,        +1.351465361734e-02
 2.41862000e+00,        +2.514550200558e-09,        +2.449313883934e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.744241706177e-12,        +2.284401283738e-03,        +3.310917575729e-11,        +1.351773489485e-02
 2.41864000e+00,        +2.524443388508e-09,        +2.459202113252e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.768834122852e-12,        +2.285190529173e-03,        +3.325041815614e-11,        +1.352081554296e-02
 2.41866000e+00,        +2.534396945665e-09,        +2.469150715608e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.793578865463e-12,        +2.285979264367e-03,        +3.339253640185e-11,        +1.352389556084e-02
 2.41868000e+00,        +2.544411360383e-09,        +2.479160179535e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.818477174625e-12,        +2.286767487844e-03,        +3.353553763979e-11,        +1.352697494765e-02
 2.41870000e+00,        +2.554487125930e-09,        +2.489230998477e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.843530303479e-12,        +2.287555198131e-03,        +3.367942908747e-11,        +1.353005370256e-02
 2.41872000e+00,        +2.564624740534e-09,        +2.499363670847e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +5.868739517825e-12,        +2.288342393750e-03,        +3.382421803551e-11,        +1.353313182473e-02
